LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac2,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1
01-08 00:00:00+01:00,-0.02625,0.0525,0.0982917534,0.0,-0.03,-0.12,0.0106518760699999,0.03,0.06,0.12,0.0106518760699999
01-08 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0215637838599999,-0.03,0.0394097378700031,-0.12,0.0215637838599968
01-08 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0238192590499999,-0.03,0.0364296199499988,-0.12,0.0238192590500011
01-08 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.025007157,-0.03,0.0382638001100022,-0.12,0.0250071569999977
01-08 04:00:00+01:00,-0.02625,0.0454185559349999,0.105,0.0,-0.03,-0.12,0.0178240260649999,0.03,0.06,0.12,0.0178240260649999
01-08 05:00:00+01:00,-0.02625,0.0525,0.0933105616,0.0,-0.03,-0.12,0.02346082245,0.03,0.06,0.12,0.02346082245
01-08 06:00:00+01:00,-0.02625,0.0525,0.0882947987,0.0,-0.03,-0.12,0.0248573761999999,0.03,0.06,0.12,0.0248573761999999
01-08 07:00:00+01:00,-0.02625,0.0525,0.0867563853599999,0.0,-0.03,-0.12,0.02215137635,0.03,0.06,0.12,0.02215137635
01-08 08:00:00+01:00,-0.02625,0.0525,0.088601816535,0.0,-0.03,-0.12,0.017963550895,0.03,0.06,0.12,0.017963550895
01-08 09:00:00+01:00,-0.02625,0.0525,0.0936472106699999,0.0,-0.03,-0.12,0.01232807128,0.03,0.06,0.12,0.01232807128
01-08 10:00:00+01:00,-0.02625,0.0501093804349999,0.105,0.0,-0.03,-0.12,0.004976964015,0.03,0.06,0.12,0.004976964015
01-08 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0154115361799999,-0.03,-0.06,-0.0311799440999972,0.0154115361799972
01-08 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.01624956118,-0.03,0.0221099887800022,-0.12,0.0162495611799977
01-08 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.01781592993,-0.03,0.0159075514399976,-0.12,0.0178159299300023
01-08 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.01929441964,-0.03,0.0134694702499996,-0.12,0.0192944196400003
01-08 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0191793779099999,-0.03,0.0190797971999978,-0.12,0.0191793779100021
01-08 16:00:00+01:00,-0.02625,0.0525,0.0994371184499999,0.0,-0.03,-0.12,0.00565032584,0.03,0.06,0.12,0.00565032584
01-08 17:00:00+01:00,-0.02625,0.0371282432799999,0.105,0.0,-0.03,-0.12,0.0151172967799999,0.03,0.06,0.12,0.0151172967799999
01-08 18:00:00+01:00,-0.02625,0.0525,0.08993890932,0.0,-0.03,-0.12,0.01715813074,0.03,0.06,0.12,0.01715813074
01-08 19:00:00+01:00,-0.02625,0.04406948435,0.105,0.0,-0.03,-0.12,0.0167768975999999,0.03,0.06,0.12,0.0167768975999999
01-08 20:00:00+01:00,-0.02625,0.0493131891649999,0.105,0.0,-0.03,-0.12,0.015967982655,0.03,0.06,0.12,0.015967982655
01-08 21:00:00+01:00,0.02625,0.0525,0.0578362425899999,0.0,-0.03,-0.12,0.01350630678,0.03,0.06,0.12,0.01350630678
01-08 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04133294788,-0.03,-0.06,-0.0596700594300005,0.0413329478800005
01-08 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04659248386,-0.03,-0.0111237659299971,-0.12,0.0465924838599971
01-09 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04266249082,0.0268470525699971,-0.06,-0.12,0.0426624908200028
01-09 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03937136787,-0.03,0.0042838429699989,-0.12,0.0393713678700009
01-09 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0368700818999999,-0.03,0.0109780770399986,-0.12,0.0368700819000014
01-09 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0337539699099999,-0.03,0.0207201275499988,-0.12,0.0337539699100011
01-09 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0338937699099999,-0.03,0.0286716899099971,-0.12,0.0338937699100029
01-09 05:00:00+01:00,-0.02625,0.0525,0.09976349335,0.0,-0.03,-0.12,0.02388013855,0.03,0.06,0.12,0.02388013855
01-09 06:00:00+01:00,-0.02625,0.0434013167,0.105,0.0,-0.03,-0.12,0.0247884642999999,0.03,0.06,0.12,0.0247884642999999
01-09 07:00:00+01:00,0.02625,0.0525,0.105,-0.0494388440160008,-0.03,-0.12,0.0098065501460064,0.03,0.06,0.12,0.0345259721539935
01-09 08:00:00+01:00,-0.02625,0.0525,0.095627268395,0.0,-0.03,-0.12,0.018034745655,0.03,0.06,0.12,0.018034745655
01-09 09:00:00+01:00,-0.02625,0.0525,0.101744421415,0.0,-0.03,-0.12,0.0110805983749999,0.03,0.06,0.12,0.0110805983749999
01-09 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0228525385399999,-0.03,-0.06,-0.0407553553199984,0.0228525385399984
01-09 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.02240411405,-0.03,-0.06,-0.049795556259998,0.022404114049998
01-09 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0215871702999999,-0.03,0.0062643111800006,-0.12,0.0215871702999993
01-09 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.02148787655,-0.03,-0.06,-0.0563827268199997,0.0214878765499997
01-09 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0219862400599999,-0.03,-0.06,-0.0564599469300004,0.0219862400600004
01-09 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0211053270499999,-0.03,-0.06,-0.0495813955300019,0.0211053270500019
01-09 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.01939783701,-0.03,-0.06,-0.0310963904399989,0.0193978370099989
01-09 17:00:00+01:00,-0.02625,0.0525,0.0948439401199999,0.0,-0.03,-0.12,0.01435748388,0.03,0.06,0.12,0.01435748388
01-09 18:00:00+01:00,-0.02625,0.041225106925,0.105,0.0,-0.03,-0.12,0.0171273170749999,0.03,0.06,0.12,0.0171273170749999
01-09 19:00:00+01:00,-0.02625,0.0525,0.097066105655,0.0,-0.03,-0.12,0.016870932885,0.03,0.06,0.12,0.016870932885
01-09 20:00:00+01:00,-0.02625,0.0481086502749999,0.105,0.0,-0.03,-0.12,0.015947553305,0.03,0.06,0.12,0.015947553305
01-09 21:00:00+01:00,0.02625,0.0010725753449999,0.105,0.0,-0.03,-0.12,0.013759057305,0.03,0.06,0.12,0.013759057305
01-09 22:00:00+01:00,0.02625,0.0525,0.057585307835,0.0,-0.03,-0.12,0.011603873675,0.03,0.06,0.12,0.011603873675
01-09 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03457332412,-0.03,-0.06,-0.0475728668199991,0.0345733241199991
01-10 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03411627775,-0.03,0.0134993346300005,-0.12,0.0341162777499994
01-10 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0362236197499999,-0.03,-0.06,-0.0500874997699987,0.0362236197499987
01-10 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0389030075,-0.03,-0.06,-0.0539772350900005,0.0389030075000005
01-10 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04005167425,-0.03,0.0070627090999969,-0.12,0.040051674250003
01-10 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0408168242499999,-0.03,0.0134682022800017,-0.12,0.0408168242499982
01-10 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0424375137499999,-0.03,-0.06,-0.038512258300001,0.042437513750001
01-10 06:00:00+01:00,-0.02555377985,0.0525,0.105,0.0,-0.03,-0.12,0.0241822716,0.03,0.06,0.12,0.0241822716
01-10 07:00:00+01:00,0.02625,0.0525,0.105,-0.0412104668240019,-0.03,-0.12,0.0111263450940032,0.03,0.06,0.12,0.0317315785059967
01-10 08:00:00+01:00,0.02625,0.0525,0.105,-0.0407446449200008,-0.03,-0.12,0.0073135411900011,0.03,0.06,0.12,0.0276858636499988
01-10 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0311195795199999,-0.03,-0.06,-0.0418584432700023,0.0311195795200023
01-10 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.02684682952,-0.03,0.0088621484299976,-0.12,0.0268468295200023
01-10 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0219928712699999,-0.03,0.0082552618299984,-0.12,0.0219928712700016
01-10 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.01934373377,-0.03,-0.06,-0.0513776428999993,0.0193437337699992
01-10 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.01618243377,-0.03,0.01402483248,-0.12,0.0161824337699999
01-10 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0160146547699999,-0.03,-0.06,-0.0446340833699969,0.0160146547699969
01-10 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.01616618802,-0.03,-0.06,-0.0394324307099994,0.0161661880199994
01-10 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0142570980199999,-0.03,0.0382915789699997,-0.12,0.0142570980200002
01-10 17:00:00+01:00,-0.02625,0.0424979051949999,0.105,0.0,-0.03,-0.12,0.012925751075,0.03,0.06,0.12,0.012925751075
01-10 18:00:00+01:00,-0.02625,0.045866251535,0.105,0.0,-0.03,-0.12,0.0147514484849999,0.03,0.06,0.12,0.0147514484849999
01-10 19:00:00+01:00,-0.02625,0.0508204140799999,0.105,0.0,-0.03,-0.12,0.01441299044,0.03,0.06,0.12,0.01441299044
01-10 20:00:00+01:00,0.02625,0.0034457072149999,0.105,0.0,-0.03,-0.12,0.013700737305,0.03,0.06,0.12,0.013700737305
01-10 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03714988477,-0.03,0.0097423761699986,-0.12,0.0371498847700013
01-10 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04168041475,-0.03,-0.0030655603699988,-0.12,0.0416804147499988
01-10 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04696810725,0.0146149030699979,-0.06,-0.12,0.046968107250002
01-11 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04742487095,0.0129697318300033,-0.06,-0.12,0.0474248709499965
01-11 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0485996529,0.0108602987200023,-0.06,-0.12,0.0485996528999976
01-11 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0523484768699999,-0.03,-0.0261923535499995,-0.12,0.0523484768699995
01-11 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0561816036099999,-0.03,-0.06,-0.092413715449998,0.056181603609998
01-11 04:00:00+01:00,-0.02625,-0.0525,-0.10498649014,0.0,0.03,0.12,0.06,-0.03,-0.0374568021099999,-0.12,0.06
01-11 05:00:00+01:00,-0.02625,-0.04981519813,-0.105,0.0,0.03,0.12,0.06,-0.03,-0.0330143013099999,-0.12,0.06
01-11 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05849571501,0.0042546159600032,-0.06,-0.12,0.0584957150099967
01-11 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0566668378899999,-0.03,-0.0196352289499998,-0.12,0.0566668378899998
01-11 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0555596909699999,-0.03,-0.0190973994299966,-0.12,0.0555596909699966
01-11 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05448132048,0.0022253079100006,-0.06,-0.12,0.0544813204799993
01-11 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05243628298,-0.03,-0.0384011535099997,-0.12,0.0524362829799997
01-11 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0497335409699999,-0.03,-0.0437354189500031,-0.12,0.0497335409700031
01-11 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0469686972199999,-0.03,-0.0431461443599974,-0.12,0.0469686972199974
01-11 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04509964722,-0.03,-0.06,-0.1026716108699995,0.0450996472199994
01-11 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04272256945,-0.03,-0.037098016810002,-0.12,0.042722569450002
01-11 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0391846614599999,0.0049183378899987,-0.06,-0.12,0.0391846614600012
01-11 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0356509902799999,0.0261879166699969,-0.06,-0.12,0.035650990280003
01-11 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03307205729,-0.03,0.0193871854999991,-0.12,0.0330720572900008
01-11 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0323708822899999,-0.03,-0.06,-0.0356594662399993,0.0323708822899993
01-11 19:00:00+01:00,0.02625,0.0525,0.0555488613699999,0.0,-0.03,-0.12,0.01389934661,0.03,0.06,0.12,0.01389934661
01-11 20:00:00+01:00,0.02625,0.0042452696399999,0.105,0.0,-0.03,-0.12,0.0127857408,0.03,0.06,0.12,0.0127857408
01-11 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03227299936,-0.03,0.0177239372900021,-0.12,0.0322729993599978
01-11 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0329316792499999,-0.03,-0.06,-0.0472240554600003,0.0329316792500003
01-11 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0363763528999999,-0.03,-0.06,-0.0557117067299993,0.0363763528999993
01-12 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0364292328799999,-0.03,-0.06,-0.0570960544300024,0.0364292328800024
01-12 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0384794110399999,-0.03,-0.06,-0.0614245759700025,0.0384794110400025
01-12 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04093492124,-0.03,-0.0066768147799979,-0.12,0.0409349212399979
01-12 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0444921517199999,-0.03,-0.06,-0.0733335337699986,0.0444921517199986
01-12 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0464485829699999,-0.03,-0.06,-0.0749739168000015,0.0464485829700015
01-12 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0469426649899999,-0.03,-0.0119945444400014,-0.12,0.0469426649900014
01-12 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0445930445299999,0.0263824509800027,-0.06,-0.12,0.0445930445299973
01-12 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0430889037599999,-0.03,-0.06,-0.0580968991499967,0.0430889037599968
01-12 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0427171231999999,-0.03,0.0022203931199999,-0.12,0.0427171232
01-12 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0433250739599999,-0.03,-0.006235006750002,-0.12,0.0433250739600021
01-12 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04258320521,-0.03,-0.0188817277100031,-0.12,0.0425832052100031
01-12 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04140765445,-0.03,-0.06,-0.0863782151700016,0.0414076544500016
01-12 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0420704982,-0.03,-0.0336235789400006,-0.12,0.0420704982000006
01-12 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0441977044499999,-0.0107411873000003,-0.06,-0.12,0.0441977044500004
01-12 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0447515904099999,-0.0095604686999986,-0.06,-0.12,0.0447515904099986
01-12 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0437033286799999,-0.03,-0.0299793917500033,-0.12,0.0437033286800033
01-12 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03967898879,0.0239415626800009,-0.06,-0.12,0.039678988789999
01-12 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03997018955,-0.03,0.0099080064000006,-0.12,0.0399701895499993
01-12 18:00:00+01:00,0.02625,0.0525,0.0657336033599999,0.0,-0.03,-0.12,0.01613100494,0.03,0.06,0.12,0.01613100494
01-12 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04863586771,-0.03,-0.06,-0.066754698620002,0.048635867710002
01-12 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0517974951199999,-0.03,-0.0148211538599971,-0.12,0.0517974951199971
01-12 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0554856264599999,-0.03,-0.0252671323299993,-0.12,0.0554856264599993
01-12 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.00040476874,0.03,0.12,0.06,-0.03,-0.0383795150600046,-0.12,0.0597976156300046
01-12 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.00464019229,0.03,0.12,0.06,-0.0075167737950052,-0.06,-0.12,0.0576799038550052
01-13 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0034241618699999,0.03,0.12,0.06,-0.03,-0.06,-0.0978608027850078,0.0582879190650078
01-13 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0027831979799999,0.03,0.12,0.06,-0.03,-0.06,-0.0972423833200034,0.0586084010100034
01-13 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0016695407899999,0.03,0.12,0.06,-0.0064041728150074,-0.06,-0.12,0.0591652296050074
01-13 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.00735563408,-0.03,-0.06,0.0379192520099958,-0.0188943659199958
01-13 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0003266023599999,0.03,0.12,0.06,0.0024992157899913,-0.06,-0.12,0.0598366988200086
01-13 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05969998697,-0.03,-0.0190952387400016,-0.12,0.0596999869700016
01-13 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0067405715799999,-0.03,-0.06,0.0564219018399922,-0.0195094284199922
01-13 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0054857350099999,-0.03,-0.06,0.0584599056799912,-0.0207642649899912
01-13 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0037252685799999,-0.03,-0.06,0.0579633196099941,-0.0225247314199941
01-13 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0539586704399999,0.0117848514300005,-0.06,-0.12,0.0539586704399994
01-13 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0498183896499999,0.0048188605400027,-0.06,-0.12,0.0498183896499972
01-13 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04550683051,0.0007811974199992,-0.06,-0.12,0.0455068305100007
01-13 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0473236583999999,-0.0094056204200028,-0.06,-0.12,0.0473236584000028
01-13 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0503154141899999,-0.03,-0.06,-0.1086517512599972,0.0503154141899972
01-13 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05222090457,-0.0212764617700014,-0.06,-0.12,0.0522209045700014
01-13 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05123223582,-0.012857742829998,-0.06,-0.12,0.051232235819998
01-13 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04844969926,0.0097608361299979,-0.06,-0.12,0.048449699260002
01-13 17:00:00+01:00,0.02625,0.0525,0.105,-0.0331176268000021,-0.03,-0.12,0.0092271375300038,0.03,0.06,0.12,0.0257859509299962
01-13 18:00:00+01:00,-0.01812868657,0.0525,0.105,0.0,-0.03,-0.12,0.01976756268,0.03,0.06,0.12,0.01976756268
01-13 19:00:00+01:00,0.02625,0.0095395910149999,0.105,0.0,-0.03,-0.12,0.019166797135,0.03,0.06,0.12,0.019166797135
01-13 20:00:00+01:00,-0.0144662497949999,0.0525,0.105,0.0,-0.03,-0.12,0.018488227875,0.03,0.06,0.12,0.018488227875
01-13 21:00:00+01:00,-0.0119260668599999,0.0525,0.105,0.0,-0.03,-0.12,0.0158884819799999,0.03,0.06,0.12,0.0158884819799999
01-13 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0464628733199999,0.0241165307500007,-0.06,-0.12,0.0464628733199992
01-13 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04953843443,-0.03,-0.0116195855799986,-0.12,0.0495384344299986
01-14 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0524580514,-0.03,-0.017191916609999,-0.12,0.052458051399999
01-14 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0569187162,0.0050133932799974,-0.06,-0.12,0.0569187162000025
01-14 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0063564927399999,-0.03,-0.06,0.0445627040399965,-0.0198935072599965
01-14 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.058930056,0.0071478734299985,-0.06,-0.12,0.0589300560000015
01-14 04:00:00+01:00,-0.02625,-0.0525,-0.105,-0.0001678746533378,0.03,0.12,0.0599160626733378,-0.03,-0.0161630821733378,-0.12,0.06
01-14 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05604184388,-0.03,-0.06,-0.0561735861600002,0.0560418438800002
01-14 06:00:00+01:00,0.02625,0.0525,0.0590430911999999,0.0,-0.03,-0.12,0.0292057647999999,0.03,0.06,0.12,0.0292057647999999
01-14 07:00:00+01:00,0.02625,0.0062390450699999,0.105,0.0,-0.03,-0.12,0.0255322344,0.03,0.06,0.12,0.0255322344
01-14 08:00:00+01:00,0.02625,0.0525,0.0598142311499999,0.0,-0.03,-0.12,0.0209283445,0.03,0.06,0.12,0.0209283445
01-14 09:00:00+01:00,0.02625,0.0525,0.062536063755,0.0,-0.03,-0.12,0.0154828275749999,0.03,0.06,0.12,0.0154828275749999
01-14 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03856744057,-0.03,-0.0016775912300001,-0.12,0.0385674405700001
01-14 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0377566089499999,0.018948305419999,-0.06,-0.12,0.037756608950001
01-14 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0403989593199999,0.0058815628599996,-0.06,-0.12,0.0403989593200003
01-14 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0435837850799999,-0.03,-0.0337675941000021,-0.12,0.0435837850800021
01-14 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0452001167199999,-0.03,-0.06,-0.09685250163,0.0452001167200001
01-14 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0464876292199999,-0.03,-0.0335690674700005,-0.12,0.0464876292200006
01-14 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0452594027,0.0130374338000013,-0.06,-0.12,0.0452594026999986
01-14 17:00:00+01:00,0.02625,0.0525,0.105,-0.0334548587280011,-0.03,-0.12,0.0084323079780017,0.03,0.06,0.12,0.0251597373419982
01-14 18:00:00+01:00,0.02625,0.01094977585,0.105,0.0,-0.03,-0.12,0.01923458627,0.03,0.06,0.12,0.01923458627
01-14 19:00:00+01:00,-0.02625,0.0525,0.0537977992450034,0.0525,-0.03,-0.12,0.0325017386549965,0.03,0.06,0.12,0.0062517386550034
01-14 20:00:00+01:00,-0.02625,0.0525,0.0586563700900033,0.0525,-0.03,-0.12,0.0320287439599966,0.03,0.06,0.12,0.0057787439600034
01-14 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05777908355,-0.03,-0.0234096348099968,-0.12,0.0577790835499968
01-14 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.00110719797,0.03,0.12,0.06,-0.03,-0.06,-0.0911016752050022,0.0594464010150022
01-14 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.00447833775,0.03,0.12,0.06,-0.03,-0.06,-0.0905956939450037,0.0577608311250037
01-15 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.00561494531,0.03,0.12,0.06,-0.03,-0.0299523202750051,-0.12,0.0571925273450051
01-15 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0068288818799999,0.03,0.12,0.06,-0.03,-0.06,-0.0886953493800017,0.0565855590600017
01-15 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0071590014799999,0.03,0.12,0.06,-0.03,-0.06,-0.0870518836800002,0.0564204992600002
01-15 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0072640621899999,0.03,0.12,0.06,-0.03,-0.06,-0.0830910617850036,0.0563679689050036
01-15 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0057551184399999,0.03,0.12,0.06,0.015359054919994,-0.06,-0.12,0.0571224407800059
01-15 05:00:00+01:00,-0.02625,-0.0525,-0.10079677352,0.0,0.03,0.12,0.06,0.0237608703,-0.06,-0.12,0.06
01-15 06:00:00+01:00,-0.0252981733799999,-0.0525,-0.105,0.0,0.03,0.12,0.06,-0.03,-0.0045513494999999,-0.12,0.06
01-15 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0589899044199999,0.0217294002599998,-0.06,-0.12,0.0589899044200001
01-15 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.00701420183,0.03,0.0533383916399933,-0.12,-0.0192357981699933
