LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac2,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1
11-02 01:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.0979767838,0.06,-0.0064055938400068,0.06,0.12,0.0337500000000068
11-02 02:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.09838037475,0.06,-0.0052602291300068,0.06,0.12,0.0337500000000068
11-02 03:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.09658775715,0.06,-0.0065133997300068,0.06,0.12,0.0337500000000068
11-02 04:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.0991684633999999,0.06,-0.0034533485100068,0.06,0.12,0.0337500000000068
11-02 05:00:00+01:00,0.02625,0.105,0.0525,-0.03,-0.06,-0.1023844434999999,0.06,0.0004916894999931,0.06,0.12,0.0337500000000068
11-02 06:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.0929669726,0.06,-0.03,-0.06,0.0160123464099931,0.0337500000000068
11-02 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07985503015,0.06,-0.03,-0.06,-0.05518072596,0.06
11-02 08:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07412845925,0.06,-0.03,-0.06,-0.05022728178,0.06
11-02 09:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07364785415,0.06,-0.03,-0.06,-0.05299701487,0.06
11-02 10:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0737106729,0.06,-0.03,-0.06,-0.0563670270299999,0.06
11-02 11:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0702219092499999,0.06,-0.03,-0.06,-0.0553880626999999,0.06
11-02 12:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0637439279999999,0.06,-0.03,-0.06,-0.0502122839499999,0.06
11-02 13:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1193306217499999,0.06,-0.03,-0.06,-0.0442765894199999,0.06
11-02 14:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1137687632,0.06,-0.03,-0.06,-0.03664417647,0.06
11-02 15:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0063218794,0.12,0.06,-0.03,-0.06,-0.0325395602299999,0.06
11-02 16:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1090368513499999,0.06,-0.03,-0.06,-0.0227169390399999,0.06
11-02 17:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1066726149999999,0.06,-0.03,-0.06,-0.0101872155599999,0.06
11-02 18:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10453349,0.06,-0.03,-0.06,-0.0089353208,0.06
11-02 19:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1081206103999999,0.06,-0.03,-0.06,-0.01658176366,0.06
11-02 20:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11343557965,0.06,-0.03,-0.06,-0.02680693839,0.06
11-02 21:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11789130795,0.06,-0.03,-0.06,-0.03622590798,0.06
11-02 22:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0619738152,0.06,-0.03,-0.06,-0.04363845398,0.06
11-02 23:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0693070661999999,0.06,-0.03,-0.06,-0.0514181100599999,0.06
11-03 00:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07299319117,0.06,-0.03,-0.06,-0.0543647541099999,0.06
11-03 01:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07293153512,0.06,-0.03,-0.06,-0.05425010624,0.06
11-03 02:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.07352504983,0.06,-0.03,-0.06,-0.0545854707199999,0.06
11-03 03:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08541806032,0.06,-0.03,-0.06,0.0208728472899931,0.0337500000000068
11-03 04:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09076206455,0.06,-0.03,-0.06,0.0185544265199931,0.0337500000000068
11-03 05:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08970485931,0.06,-0.03,-0.06,0.0254902158899931,0.0337500000000068
11-03 06:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09423545407,0.06,-0.03,-0.06,0.0213384650899931,0.0337500000000068
11-03 07:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.0968810081,0.06,-0.03,-0.06,0.0166499665199931,0.0337500000000068
11-03 08:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09548468069,0.06,-0.03,-0.06,0.0147141664999931,0.0337500000000068
11-03 09:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09311282001,0.06,-0.03,-0.06,0.0119613361699931,0.0337500000000068
11-03 10:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09240088451,0.06,-0.03,-0.06,0.0090086726999931,0.0337500000000068
11-03 11:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.09000317928,0.06,-0.03,-0.06,0.0085596745699931,0.0337500000000068
11-03 12:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08822228451,0.06,-0.03,-0.06,0.0095168359299931,0.0337500000000068
11-03 13:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08704350751,0.06,-0.03,-0.06,0.0117999506499931,0.0337500000000068
11-03 14:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08476917525,0.06,-0.03,-0.06,0.0171000259799931,0.0337500000000068
11-03 15:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.08164233775,0.06,-0.03,-0.06,0.0246957599799931,0.0337500000000068
11-03 16:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06862344803,0.06,-0.03,-0.06,-0.0428398333199999,0.06
11-03 17:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0618166820999999,0.06,-0.03,-0.06,-0.0227761173,0.06
11-03 18:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1179150935999999,0.06,-0.03,-0.06,-0.0187835955899999,0.06
11-03 19:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11594056659,0.06,-0.03,-0.06,-0.02154804086,0.06
11-03 20:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1141860385499999,0.06,-0.03,-0.06,-0.0243858717299999,0.06
11-03 21:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11120774903,0.06,-0.03,-0.06,-0.0281082564199999,0.06
11-03 22:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10965938775,0.06,-0.03,-0.06,-0.0304590111299999,0.06
11-03 23:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1090272816899999,0.06,-0.03,-0.06,-0.03022219355,0.06
11-04 00:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11024911892,0.06,-0.03,-0.06,-0.0314371552,0.06
11-04 01:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1117909467899999,0.06,-0.03,-0.06,-0.0327803880599999,0.06
11-04 02:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1121944236999999,0.06,-0.03,-0.06,-0.03288965006,0.06
11-04 03:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1119686121599999,0.06,-0.03,-0.06,-0.0312170703999999,0.06
11-04 04:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1118197506199999,0.06,-0.03,-0.06,-0.0273837373999999,0.06
11-04 05:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11229278764,0.06,-0.03,-0.06,-0.0219682570299999,0.06
11-04 06:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11408994966,0.06,-0.03,-0.06,-0.0237414267299999,0.06
11-04 07:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1156195414899999,0.06,-0.03,-0.06,-0.0272821583099999,0.06
11-04 08:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0074708070399999,0.12,0.06,-0.03,-0.06,-0.0295006254099999,0.06
11-04 09:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10862460787,0.06,-0.03,-0.06,-0.03357890545,0.06
11-04 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1081750381799999,0.06,-0.03,-0.06,-0.0397639653099999,0.06
11-04 11:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1079655752,0.06,-0.03,-0.06,-0.04315041625,0.06
11-04 12:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1100911256799999,0.06,-0.03,-0.06,-0.0456531494599999,0.06
11-04 13:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11162510162,0.06,-0.03,-0.06,-0.04453806431,0.06
11-04 14:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1117393583499999,0.06,-0.03,-0.06,-0.0398090617099999,0.06
11-04 15:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11109545835,0.06,-0.03,-0.06,-0.03317855625,0.06
11-04 16:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1073304689499999,0.06,-0.03,-0.06,-0.0210926154099999,0.06
11-04 17:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10416331463,0.06,-0.03,-0.06,-0.01050961801,0.06
11-04 18:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0158514286399999,0.12,0.06,-0.03,-0.06,-0.0122300319499999,0.06
11-04 19:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1054574598199999,0.06,-0.03,-0.06,-0.0154458264699999,0.06
11-04 20:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10776912375,0.06,-0.03,-0.06,-0.01935538834,0.06
11-04 21:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11071548096,0.06,-0.03,-0.06,-0.02806105534,0.06
11-04 22:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1130895020999999,0.06,-0.03,-0.06,-0.03397305293,0.06
11-04 23:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11622776123,0.06,-0.03,-0.06,-0.0376028543799999,0.06
11-05 00:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1169800635599999,0.06,-0.03,-0.06,-0.03853771502,0.06
11-05 01:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1188107214199999,0.06,-0.03,-0.06,-0.0398564675099999,0.06
11-05 02:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1199139257499999,0.06,-0.03,-0.06,-0.0408409019999999,0.06
11-05 03:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06029492304,0.06,-0.03,-0.06,-0.03991598548,0.06
11-05 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06042155429,0.06,-0.03,-0.06,-0.03664300215,0.06
11-05 05:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0613551569999999,0.06,-0.03,-0.06,-0.0315148311899999,0.06
11-05 06:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1176878826099999,0.06,-0.03,-0.06,-0.027293288,0.06
11-05 07:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1133290714999999,0.06,-0.03,-0.06,-0.02558570354,0.06
11-05 08:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1073795022399999,0.06,-0.03,-0.06,-0.0249663517199999,0.06
11-05 09:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10525921747,0.06,-0.03,-0.06,-0.0307430551299999,0.06
11-05 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10533943622,0.06,-0.03,-0.06,-0.03711181529,0.06
11-05 11:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10496443349,0.06,-0.03,-0.06,-0.04001466666,0.06
11-05 12:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1054757397399999,0.06,-0.03,-0.06,-0.04203975701,0.06
11-05 13:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1054506272399999,0.06,-0.03,-0.06,-0.0416638475299999,0.06
11-05 14:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10479466555,0.06,-0.03,-0.06,-0.03869980749,0.06
11-05 15:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1018833620299999,0.06,-0.03,-0.06,-0.0313771693799999,0.06
11-05 16:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0995181381299999,0.06,-0.03,-0.06,-0.0197795516999999,0.06
11-05 17:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09864901586,0.06,-0.03,-0.06,-0.00312620911,0.06
11-05 18:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09902804086,0.06,-0.03,-0.06,-0.00228432698,0.06
11-05 19:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10171335497,0.06,-0.03,-0.06,-0.00848952246,0.06
11-05 20:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1034317101199999,0.06,-0.03,-0.06,-0.01447495189,0.06
11-05 21:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10658501959,0.06,-0.03,-0.06,-0.0243446239999999,0.06
11-05 22:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1095677298899999,0.06,-0.03,-0.06,-0.0311950552499999,0.06
11-05 23:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1125272589199999,0.06,-0.03,-0.06,-0.03497258228,0.06
11-06 00:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10849670806,0.06,-0.03,-0.06,-0.03039905257,0.06
11-06 01:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1091474433999999,0.06,-0.03,-0.06,-0.0305719963099999,0.06
11-06 02:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1084530136599999,0.06,-0.03,-0.06,-0.0291556609499999,0.06
11-06 03:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1095608537299999,0.06,-0.03,-0.06,-0.0291332694199999,0.06
11-06 04:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11003250373,0.06,-0.03,-0.06,-0.02579646053,0.06
11-06 05:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1100867574099999,0.06,-0.03,-0.06,-0.0204666984599999,0.06
11-06 06:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10489411496,0.06,-0.03,-0.06,-0.01497608141,0.06
11-06 07:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0994779526899999,0.06,-0.03,-0.06,-0.0123974953199999,0.06
11-06 08:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0952607044299999,0.06,-0.03,-0.06,-0.0162014711199999,0.06
11-06 09:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0936730393499999,0.06,-0.03,-0.06,-0.0290808609699999,0.06
11-06 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0933839268499999,0.06,-0.03,-0.06,-0.0375111669899999,0.06
11-06 11:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0941586731799999,0.06,-0.03,-0.06,-0.04203916576,0.06
11-06 12:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09269201693,0.06,-0.03,-0.06,-0.04129571252,0.06
11-06 13:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0908349669299999,0.06,-0.03,-0.06,-0.0385128830099999,0.06
11-06 14:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0907781096099999,0.06,-0.03,-0.06,-0.03445849524,0.06
11-06 15:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08988451327,0.06,-0.03,-0.06,-0.0277626054399999,0.06
11-06 16:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0878210690999999,0.06,-0.03,-0.06,-0.0130966234499999,0.06
11-06 17:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08708016651,0.06,-0.03,-0.06,0.00713461093,0.06
11-06 18:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0874838602599999,0.06,-0.03,-0.06,0.00909213562,0.06
11-06 19:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08862205185,0.06,-0.03,-0.06,0.0038237702099999,0.06
11-06 20:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0900245085199999,0.06,-0.03,-0.06,-0.00157580385,0.06
11-06 21:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0942701229499999,0.06,-0.03,-0.06,-0.0118587873599999,0.06
11-06 22:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09997745505,0.06,-0.03,-0.06,-0.0220005431299999,0.06
11-06 23:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1057704496499999,0.06,-0.03,-0.06,-0.0280076099799999,0.06
11-07 00:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10691200427,0.06,-0.03,-0.06,-0.0290194927199999,0.06
11-07 01:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1085688264099999,0.06,-0.03,-0.06,-0.0300167434399999,0.06
11-07 02:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.110667018,0.06,-0.03,-0.06,-0.03173542196,0.06
11-07 03:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1106033610399999,0.06,-0.03,-0.06,-0.0306970994399999,0.06
11-07 04:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1097905610399999,0.06,-0.03,-0.06,-0.0258797806299999,0.06
11-07 05:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1092274429999999,0.06,-0.03,-0.06,-0.0198051432099999,0.06
11-07 06:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1054440030399999,0.06,-0.03,-0.06,-0.0154321615499999,0.06
11-07 07:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10103511164,0.06,-0.03,-0.06,-0.01391675878,0.06
11-07 08:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0968998555899999,0.06,-0.03,-0.06,-0.0171029895199999,0.06
11-07 09:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09420773757,0.06,-0.03,-0.06,-0.0284698728599999,0.06
11-07 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09143161882,0.06,-0.03,-0.06,-0.0349095472599999,0.06
11-07 11:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0908950243399999,0.06,-0.03,-0.06,-0.0378233068999999,0.06
11-07 12:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08997029934,0.06,-0.03,-0.06,-0.0370871352499999,0.06
11-07 13:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08741402434,0.06,-0.03,-0.06,-0.0332141787099999,0.06
11-07 14:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0858896416499999,0.06,-0.03,-0.06,-0.0289587661499999,0.06
11-07 15:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0842291048799999,0.06,-0.03,-0.06,-0.0213562102599999,0.06
11-07 16:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08254258971,0.06,-0.03,-0.06,-0.00755475652,0.06
11-07 17:00:00+01:00,-0.02625,-0.105,0.0,-0.03,-0.0367334283299999,0.12,0.06,-0.03,-0.06,0.0087225209699999,0.06
11-07 18:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0866208029199999,0.06,-0.03,-0.06,0.00726441419,0.06
11-07 19:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0913256125699999,0.06,-0.03,-0.06,-0.0003901404899999,0.06
11-07 20:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0951891839699999,0.06,-0.03,-0.06,-0.0079044659099999,0.06
11-07 21:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1000533157399999,0.06,-0.03,-0.06,-0.0172597442199999,0.06
11-07 22:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10580802733,0.06,-0.03,-0.06,-0.0268023813799999,0.06
11-07 23:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11194925766,0.06,-0.03,-0.06,-0.03388081594,0.06
11-08 00:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1151494129999999,0.06,-0.03,-0.06,-0.0370899610099999,0.06
11-08 01:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11934301567,0.06,-0.03,-0.06,-0.0408170636699999,0.06
11-08 02:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0628052411099999,0.06,-0.03,-0.06,-0.0435099849399999,0.06
11-08 03:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06557746833,0.06,-0.03,-0.06,-0.04570549284,0.06
11-08 04:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06696841833,0.06,-0.03,-0.06,-0.0460214857799999,0.06
11-08 05:00:00+01:00,-0.02625,-0.105,0.0525,0.03,-0.06,0.0757603411099999,0.06,-0.03,-0.06,0.0326433799699931,0.0337500000000068
11-08 06:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.0655829223599999,0.06,-0.03,-0.06,-0.0421129874699999,0.06
11-08 07:00:00+01:00,-0.02625,-0.105,0.0,-0.03,0.06,0.06103223308,0.06,-0.03,-0.06,-0.03626894674,0.06
11-08 08:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1155726255,0.06,-0.03,-0.06,-0.0352413146699999,0.06
11-08 09:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.11373792953,0.06,-0.03,-0.06,-0.04428459196,0.06
11-08 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1125936732799999,0.06,-0.03,-0.06,-0.0536345021999999,0.06
11-08 11:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1126083629999999,0.06,-0.03,-0.06,-0.0587225156799999,0.06
11-08 12:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1122020255,0.06,0.02965033677,-0.06,-0.12,0.06
11-08 13:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1101823255,0.06,-0.03,-0.06,-0.05804893126,0.06
11-08 14:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1074861612199999,0.06,-0.03,-0.06,-0.0523552153499999,0.06
11-08 15:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.1018044464999999,0.06,-0.03,-0.06,-0.0405540397199999,0.06
11-08 16:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09763341658,0.06,-0.03,-0.06,-0.0245048274999999,0.06
11-08 17:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0976263518499999,0.06,-0.03,-0.06,-0.0073750070699999,0.06
11-08 18:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0968471955999999,0.06,-0.03,-0.06,-0.00475702873,0.06
11-08 19:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0956049420299999,0.06,-0.03,-0.06,-0.0067402500699999,0.06
11-08 20:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09561862818,0.06,-0.03,-0.06,-0.00992817892,0.06
11-08 21:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09688067729,0.06,-0.03,-0.06,-0.0151639839399999,0.06
11-08 22:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0981305995999999,0.06,-0.03,-0.06,-0.0194474438999999,0.06
11-08 23:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.10091799692,0.06,-0.03,-0.06,-0.02266815849,0.06
11-09 00:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09801865295,0.06,-0.03,-0.06,-0.01982464645,0.06
11-09 01:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.09732644866,0.06,-0.03,-0.06,-0.01852165088,0.06
11-09 02:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0967391954699999,0.06,-0.03,-0.06,-0.0171304539899999,0.06
11-09 03:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0947066943899999,0.06,-0.03,-0.06,-0.0146808888799999,0.06
11-09 04:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0930084506399999,0.06,-0.03,-0.06,-0.0121772632299999,0.06
11-09 05:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0920518767199999,0.06,-0.03,-0.06,-0.0104726059199999,0.06
11-09 06:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08782554169,0.06,-0.03,-0.06,-0.00496366208,0.06
11-09 07:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08415711703,0.06,-0.03,-0.06,0.0002751298199999,0.06
11-09 08:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0822042641699999,0.06,-0.03,-0.06,-0.0028941301,0.06
11-09 09:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08220566525,0.06,-0.03,-0.06,-0.01600696854,0.06
11-09 10:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08195265275,0.06,-0.03,-0.06,-0.0256484659999999,0.06
11-09 11:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08122225167,0.06,-0.03,-0.06,-0.0301449729299999,0.06
11-09 12:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.08090174542,0.06,-0.03,-0.06,-0.03128007609,0.06
11-09 13:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0802848891699999,0.06,-0.03,-0.06,-0.0294258054799999,0.06
11-09 14:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0804975682799999,0.06,-0.03,-0.06,-0.0260272941899999,0.06
11-09 15:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0793396255899999,0.06,-0.03,-0.06,-0.0181127049699999,0.06
11-09 16:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0764936746899999,0.06,-0.03,-0.06,-0.0018901064499999,0.06
11-09 17:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0750557632699999,0.06,-0.03,-0.06,0.0183941275199999,0.06
11-09 18:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.07611484452,0.06,-0.03,-0.06,0.0200814398999999,0.06
11-09 19:00:00+01:00,-0.02625,-0.105,0.0,0.03,-0.06,0.0780754965,0.06,-0.03,-0.06,0.01384226895,0.06
