,LoadLevel,mEUR
578,01-25 02:00:00+01:00,1051.562642349765
579,01-25 03:00:00+01:00,1051.562642349765
580,01-25 04:00:00+01:00,1051.562642349765
581,01-25 05:00:00+01:00,715445.8107303318
582,01-25 06:00:00+01:00,715445.8107303318
583,01-25 07:00:00+01:00,68708.88063148357
584,01-25 08:00:00+01:00,154693.72594330795
585,01-25 09:00:00+01:00,70901.8234497328
586,01-25 10:00:00+01:00,388650.9742071997
587,01-25 11:00:00+01:00,388650.9742071997
588,01-25 12:00:00+01:00,112235.38107424065
589,01-25 13:00:00+01:00,112235.38107424065
590,01-25 14:00:00+01:00,112235.38107424065
591,01-25 15:00:00+01:00,112235.38107424065
592,01-25 16:00:00+01:00,388650.9742071997
593,01-25 17:00:00+01:00,112235.38107424065
594,01-25 18:00:00+01:00,112235.38107424065
595,01-25 19:00:00+01:00,112235.38107424065
596,01-25 20:00:00+01:00,1561283.0123931868
597,01-25 21:00:00+01:00,112235.38107424065
598,01-25 22:00:00+01:00,1561283.0123931868
599,01-25 23:00:00+01:00,1561283.0123931868
600,01-26 00:00:00+01:00,715445.8107303318
601,01-26 01:00:00+01:00,1051.562642349765
602,01-26 02:00:00+01:00,1051.562642349765
603,01-26 03:00:00+01:00,1051.562642349765
604,01-26 04:00:00+01:00,1051.562642349765
605,01-26 05:00:00+01:00,1051.562642349765
606,01-26 06:00:00+01:00,1051.562642349765
607,01-26 07:00:00+01:00,112235.38107424065
608,01-26 08:00:00+01:00,112235.38107424065
609,01-26 09:00:00+01:00,112235.38107424065
610,01-26 10:00:00+01:00,112235.38107424065
611,01-26 11:00:00+01:00,112235.38107424065
612,01-26 12:00:00+01:00,112235.38107424065
613,01-26 13:00:00+01:00,1561283.0123931868
614,01-26 14:00:00+01:00,1561283.0123931868
615,01-26 15:00:00+01:00,112235.38107424065
616,01-26 16:00:00+01:00,112235.38107424065
617,01-26 17:00:00+01:00,112235.38107424065
618,01-26 18:00:00+01:00,112235.38107424065
619,01-26 19:00:00+01:00,1561283.0123931868
620,01-26 20:00:00+01:00,112235.38107424065
621,01-26 21:00:00+01:00,7644.041337475619
622,01-26 22:00:00+01:00,7644.041337475619
623,01-26 23:00:00+01:00,1051.562642349765
624,01-27 00:00:00+01:00,1051.562642349765
625,01-27 01:00:00+01:00,1051.562642349765
626,01-27 02:00:00+01:00,1051.562642349765
627,01-27 03:00:00+01:00,1051.562642349765
628,01-27 04:00:00+01:00,1051.562642349765
629,01-27 05:00:00+01:00,1051.562642349765
630,01-27 06:00:00+01:00,1051.562642349765
631,01-27 07:00:00+01:00,7644.041337475619
632,01-27 08:00:00+01:00,7644.041337475619
633,01-27 09:00:00+01:00,7644.041337475619
634,01-27 10:00:00+01:00,7644.041337475619
635,01-27 11:00:00+01:00,715445.8107303318
636,01-27 12:00:00+01:00,715445.8107303318
637,01-27 13:00:00+01:00,1051.562642349765
638,01-27 14:00:00+01:00,1051.562642349765
639,01-27 15:00:00+01:00,1051.562642349765
640,01-27 16:00:00+01:00,7644.041337475619
641,01-27 17:00:00+01:00,112235.38107424065
642,01-27 18:00:00+01:00,1561283.0123931868
643,01-27 19:00:00+01:00,715445.8107303318
644,01-27 20:00:00+01:00,1051.562642349765
645,01-27 21:00:00+01:00,1051.562642349765
646,01-27 22:00:00+01:00,1051.562642349765
647,01-27 23:00:00+01:00,1051.562642349765
648,01-28 00:00:00+01:00,1051.562642349765
649,01-28 01:00:00+01:00,1051.562642349765
650,01-28 02:00:00+01:00,1051.562642349765
651,01-28 03:00:00+01:00,1051.562642349765
652,01-28 04:00:00+01:00,1051.562642349765
653,01-28 05:00:00+01:00,1051.562642349765
654,01-28 06:00:00+01:00,715445.8107303318
655,01-28 07:00:00+01:00,388650.9742071997
656,01-28 08:00:00+01:00,388650.9742071997
657,01-28 09:00:00+01:00,388650.9742071997
658,01-28 10:00:00+01:00,388650.9742071997
659,01-28 11:00:00+01:00,388650.9742071997
660,01-28 12:00:00+01:00,388650.9742071997
661,01-28 13:00:00+01:00,388650.9742071997
662,01-28 14:00:00+01:00,388650.9742071997
663,01-28 15:00:00+01:00,388650.9742071997
664,01-28 16:00:00+01:00,388650.9742071997
665,01-28 17:00:00+01:00,388650.9742071997
666,01-28 18:00:00+01:00,112235.38107424065
667,01-28 19:00:00+01:00,1561283.0123931868
668,01-28 20:00:00+01:00,1561283.0123931868
669,01-28 21:00:00+01:00,1561283.0123931868
670,01-28 22:00:00+01:00,715445.8107303318
671,01-28 23:00:00+01:00,715445.8107303318
672,01-29 00:00:00+01:00,1051.562642349765
673,01-29 01:00:00+01:00,1051.562642349765
674,01-29 02:00:00+01:00,1051.562642349765
675,01-29 03:00:00+01:00,1051.562642349765
676,01-29 04:00:00+01:00,1051.562642349765
677,01-29 05:00:00+01:00,715445.8107303318
678,01-29 06:00:00+01:00,1561283.0123931868
679,01-29 07:00:00+01:00,68708.88063148357
680,01-29 08:00:00+01:00,154693.72594330795
681,01-29 09:00:00+01:00,112235.38107424065
682,01-29 10:00:00+01:00,112235.38107424065
683,01-29 11:00:00+01:00,112235.38107424065
684,01-29 12:00:00+01:00,112235.38107424065
685,01-29 13:00:00+01:00,112235.38107424065
686,01-29 14:00:00+01:00,112235.38107424065
687,01-29 15:00:00+01:00,112235.38107424065
688,01-29 16:00:00+01:00,112235.38107424065
689,01-29 17:00:00+01:00,70901.8234497328
690,01-29 18:00:00+01:00,112235.38107424065
691,01-29 19:00:00+01:00,112235.38107424065
692,01-29 20:00:00+01:00,1561283.0123931868
693,01-29 21:00:00+01:00,1561283.0123931868
694,01-29 22:00:00+01:00,715445.8107303318
695,01-29 23:00:00+01:00,715445.8107303318
696,01-30 00:00:00+01:00,7644.041337475619
697,01-30 01:00:00+01:00,7644.041337475619
698,01-30 02:00:00+01:00,1051.562642349765
699,01-30 03:00:00+01:00,1051.562642349765
700,01-30 04:00:00+01:00,1051.562642349765
701,01-30 05:00:00+01:00,715445.8107303318
702,01-30 06:00:00+01:00,1561283.0123931868
703,01-30 07:00:00+01:00,5388.8635737124105
704,01-30 08:00:00+01:00,71404.70789656929
705,01-30 09:00:00+01:00,71404.70789656929
706,01-30 10:00:00+01:00,154693.72594330795
707,01-30 11:00:00+01:00,112235.38107424065
708,01-30 12:00:00+01:00,388650.9742071997
709,01-30 13:00:00+01:00,388650.9742071997
710,01-30 14:00:00+01:00,388650.9742071997
711,01-30 15:00:00+01:00,388650.9742071997
712,01-30 16:00:00+01:00,70901.8234497328
713,01-30 17:00:00+01:00,70901.8234497328
714,01-30 18:00:00+01:00,388650.9742071997
715,01-30 19:00:00+01:00,388650.9742071997
716,01-30 20:00:00+01:00,388650.9742071997
717,01-30 21:00:00+01:00,388650.9742071997
718,01-30 22:00:00+01:00,388650.9742071997
719,01-30 23:00:00+01:00,715445.8107303318
720,01-31 00:00:00+01:00,1051.562642349765
721,01-31 01:00:00+01:00,1051.562642349765
722,01-31 02:00:00+01:00,1051.562642349765
723,01-31 03:00:00+01:00,1051.562642349765
724,01-31 04:00:00+01:00,1051.562642349765
725,01-31 05:00:00+01:00,1051.562642349765
726,01-31 06:00:00+01:00,715445.8107303318
727,01-31 07:00:00+01:00,388650.9742071997
728,01-31 08:00:00+01:00,388650.9742071997
729,01-31 09:00:00+01:00,388650.9742071997
730,01-31 10:00:00+01:00,388650.9742071997
731,01-31 11:00:00+01:00,388650.9742071997
732,01-31 12:00:00+01:00,388650.9742071997
733,01-31 13:00:00+01:00,388650.9742071997
734,01-31 14:00:00+01:00,388650.9742071997
735,01-31 15:00:00+01:00,388650.9742071997
736,01-31 16:00:00+01:00,388650.9742071997
737,01-31 17:00:00+01:00,70901.8234497328
738,01-31 18:00:00+01:00,388650.9742071997
739,01-31 19:00:00+01:00,1561283.0123931868
740,01-31 20:00:00+01:00,388650.9742071997
741,01-31 21:00:00+01:00,388650.9742071997
742,01-31 22:00:00+01:00,388650.9742071997
743,01-31 23:00:00+01:00,715445.8107303318
744,02-01 00:00:00+01:00,1051.562642349765
745,02-01 01:00:00+01:00,1051.562642349765
746,02-01 02:00:00+01:00,1051.562642349765
747,02-01 03:00:00+01:00,1051.562642349765
748,02-01 04:00:00+01:00,1051.562642349765
749,02-01 05:00:00+01:00,715445.8107303318
750,02-01 06:00:00+01:00,715445.8107303318
751,02-01 07:00:00+01:00,388650.9742071997
752,02-01 08:00:00+01:00,388650.9742071997
753,02-01 09:00:00+01:00,388650.9742071997
754,02-01 10:00:00+01:00,388650.9742071997
755,02-01 11:00:00+01:00,388650.9742071997
756,02-01 12:00:00+01:00,388650.9742071997
757,02-01 13:00:00+01:00,388650.9742071997
758,02-01 14:00:00+01:00,388650.9742071997
759,02-01 15:00:00+01:00,388650.9742071997
760,02-01 16:00:00+01:00,388650.9742071997
761,02-01 17:00:00+01:00,388650.9742071997
762,02-01 18:00:00+01:00,388650.9742071997
763,02-01 19:00:00+01:00,715445.8107303318
764,02-01 20:00:00+01:00,715445.8107303318
765,02-01 21:00:00+01:00,715445.8107303318
766,02-01 22:00:00+01:00,715445.8107303318
767,02-01 23:00:00+01:00,1051.562642349765
768,02-02 00:00:00+01:00,1051.562642349765
769,02-02 01:00:00+01:00,1051.562642349765
770,02-02 02:00:00+01:00,1051.562642349765
771,02-02 03:00:00+01:00,1051.562642349765
772,02-02 04:00:00+01:00,1051.562642349765
773,02-02 05:00:00+01:00,1051.562642349765
774,02-02 06:00:00+01:00,1051.562642349765
775,02-02 07:00:00+01:00,7644.041337475619
776,02-02 08:00:00+01:00,7644.041337475619
777,02-02 09:00:00+01:00,112235.38107424065
778,02-02 10:00:00+01:00,1561283.0123931868
779,02-02 11:00:00+01:00,1561283.0123931868
780,02-02 12:00:00+01:00,1561283.0123931868
781,02-02 13:00:00+01:00,715445.8107303318
782,02-02 14:00:00+01:00,715445.8107303318
783,02-02 15:00:00+01:00,1561283.0123931868
784,02-02 16:00:00+01:00,1561283.0123931868
785,02-02 17:00:00+01:00,112235.38107424065
786,02-02 18:00:00+01:00,1561283.0123931868
787,02-02 19:00:00+01:00,715445.8107303318
788,02-02 20:00:00+01:00,715445.8107303318
789,02-02 21:00:00+01:00,1051.562642349765
790,02-02 22:00:00+01:00,1051.562642349765
791,02-02 23:00:00+01:00,1051.562642349765
792,02-03 00:00:00+01:00,1051.562642349765
793,02-03 01:00:00+01:00,1051.562642349765
794,02-03 02:00:00+01:00,1051.562642349765
795,02-03 03:00:00+01:00,1051.562642349765
796,02-03 04:00:00+01:00,1051.562642349765
797,02-03 05:00:00+01:00,1051.562642349765
798,02-03 06:00:00+01:00,1051.562642349765
799,02-03 07:00:00+01:00,7644.041337475619
800,02-03 08:00:00+01:00,7644.041337475619
801,02-03 09:00:00+01:00,7644.041337475619
802,02-03 10:00:00+01:00,7644.041337475619
803,02-03 11:00:00+01:00,1561283.0123931868
804,02-03 12:00:00+01:00,1561283.0123931868
805,02-03 13:00:00+01:00,1051.562642349765
806,02-03 14:00:00+01:00,7644.041337475619
807,02-03 15:00:00+01:00,7644.041337475619
808,02-03 16:00:00+01:00,112235.38107424065
809,02-03 17:00:00+01:00,112235.38107424065
810,02-03 18:00:00+01:00,112235.38107424065
811,02-03 19:00:00+01:00,1561283.0123931868
812,02-03 20:00:00+01:00,1561283.0123931868
813,02-03 21:00:00+01:00,7644.041337475619
814,02-03 22:00:00+01:00,1051.562642349765
815,02-03 23:00:00+01:00,1051.562642349765
816,02-04 00:00:00+01:00,7644.041337475619
817,02-04 01:00:00+01:00,1051.562642349765
818,02-04 02:00:00+01:00,1051.562642349765
819,02-04 03:00:00+01:00,1051.562642349765
820,02-04 04:00:00+01:00,1051.562642349765
821,02-04 05:00:00+01:00,1051.562642349765
822,02-04 06:00:00+01:00,1561283.0123931868
823,02-04 07:00:00+01:00,68708.88063148357
824,02-04 08:00:00+01:00,154693.72594330795
825,02-04 09:00:00+01:00,154693.72594330795
826,02-04 10:00:00+01:00,154693.72594330795
827,02-04 11:00:00+01:00,78723.60923924591
828,02-04 12:00:00+01:00,78723.60923924591
829,02-04 13:00:00+01:00,78723.60923924591
830,02-04 14:00:00+01:00,78723.60923924591
831,02-04 15:00:00+01:00,388650.9742071997
832,02-04 16:00:00+01:00,388650.9742071997
833,02-04 17:00:00+01:00,154693.72594330795
834,02-04 18:00:00+01:00,388650.9742071997
835,02-04 19:00:00+01:00,112235.38107424065
836,02-04 20:00:00+01:00,1561283.0123931868
837,02-04 21:00:00+01:00,1561283.0123931868
838,02-04 22:00:00+01:00,715445.8107303318
839,02-04 23:00:00+01:00,715445.8107303318
840,02-05 00:00:00+01:00,1051.562642349765
841,02-05 01:00:00+01:00,1051.562642349765
842,02-05 02:00:00+01:00,1051.562642349765
843,02-05 03:00:00+01:00,1051.562642349765
844,02-05 04:00:00+01:00,1051.562642349765
845,02-05 05:00:00+01:00,715445.8107303318
846,02-05 06:00:00+01:00,715445.8107303318
847,02-05 07:00:00+01:00,70901.8234497328
848,02-05 08:00:00+01:00,154693.72594330795
849,02-05 09:00:00+01:00,388650.9742071997
850,02-05 10:00:00+01:00,78723.60923924591
851,02-05 11:00:00+01:00,388650.9742071997
852,02-05 12:00:00+01:00,388650.9742071997
853,02-05 13:00:00+01:00,388650.9742071997
854,02-05 14:00:00+01:00,178100.5202370064
855,02-05 15:00:00+01:00,388650.9742071997
856,02-05 16:00:00+01:00,388650.9742071997
857,02-05 17:00:00+01:00,154693.72594330795
858,02-05 18:00:00+01:00,112235.38107424065
859,02-05 19:00:00+01:00,715445.8107303318
860,02-05 20:00:00+01:00,1561283.0123931868
861,02-05 21:00:00+01:00,1561283.0123931868
862,02-05 22:00:00+01:00,715445.8107303318
863,02-05 23:00:00+01:00,715445.8107303318
864,02-06 00:00:00+01:00,1051.562642349765
865,02-06 01:00:00+01:00,1051.562642349765
866,02-06 02:00:00+01:00,1051.562642349765
867,02-06 03:00:00+01:00,1051.562642349765
868,02-06 04:00:00+01:00,1051.562642349765
869,02-06 05:00:00+01:00,715445.8107303318
870,02-06 06:00:00+01:00,715445.8107303318
871,02-06 07:00:00+01:00,112235.38107424065
872,02-06 08:00:00+01:00,70901.8234497328
873,02-06 09:00:00+01:00,388650.9742071997
874,02-06 10:00:00+01:00,388650.9742071997
875,02-06 11:00:00+01:00,178100.5202370064
876,02-06 12:00:00+01:00,112235.38107424065
877,02-06 13:00:00+01:00,112235.38107424065
878,02-06 14:00:00+01:00,112235.38107424065
879,02-06 15:00:00+01:00,112235.38107424065
880,02-06 16:00:00+01:00,112235.38107424065
881,02-06 17:00:00+01:00,112235.38107424065
882,02-06 18:00:00+01:00,112235.38107424065
883,02-06 19:00:00+01:00,112235.38107424065
884,02-06 20:00:00+01:00,1561283.0123931868
885,02-06 21:00:00+01:00,1561283.0123931868
886,02-06 22:00:00+01:00,715445.8107303318
887,02-06 23:00:00+01:00,715445.8107303318
888,02-07 00:00:00+01:00,1051.562642349765
889,02-07 01:00:00+01:00,1051.562642349765
890,02-07 02:00:00+01:00,1051.562642349765
891,02-07 03:00:00+01:00,1051.562642349765
892,02-07 04:00:00+01:00,1051.562642349765
893,02-07 05:00:00+01:00,715445.8107303318
894,02-07 06:00:00+01:00,715445.8107303318
895,02-07 07:00:00+01:00,68708.88063148357
896,02-07 08:00:00+01:00,71404.70789656929
897,02-07 09:00:00+01:00,154693.72594330795
898,02-07 10:00:00+01:00,178100.5202370064
899,02-07 11:00:00+01:00,178100.5202370064
900,02-07 12:00:00+01:00,178100.5202370064
901,02-07 13:00:00+01:00,178100.5202370064
902,02-07 14:00:00+01:00,178100.5202370064
903,02-07 15:00:00+01:00,178100.5202370064
904,02-07 16:00:00+01:00,178100.5202370064
905,02-07 17:00:00+01:00,71404.70789656929
906,02-07 18:00:00+01:00,71404.70789656929
907,02-07 19:00:00+01:00,178100.5202370064
908,02-07 20:00:00+01:00,178100.5202370064
909,02-07 21:00:00+01:00,21235.59823133599
910,02-07 22:00:00+01:00,112235.38107424065
911,02-07 23:00:00+01:00,112235.38107424065
912,02-08 00:00:00+01:00,7644.041337475619
913,02-08 01:00:00+01:00,1051.562642349765
914,02-08 02:00:00+01:00,1051.562642349765
915,02-08 03:00:00+01:00,1051.562642349765
916,02-08 04:00:00+01:00,1051.562642349765
917,02-08 05:00:00+01:00,715445.8107303318
918,02-08 06:00:00+01:00,715445.8107303318
919,02-08 07:00:00+01:00,112235.38107424065
920,02-08 08:00:00+01:00,71404.70789656929
921,02-08 09:00:00+01:00,178100.5202370064
922,02-08 10:00:00+01:00,178100.5202370064
923,02-08 11:00:00+01:00,178100.5202370064
924,02-08 12:00:00+01:00,178100.5202370064
925,02-08 13:00:00+01:00,178100.5202370064
926,02-08 14:00:00+01:00,178100.5202370064
927,02-08 15:00:00+01:00,178100.5202370064
928,02-08 16:00:00+01:00,178100.5202370064
929,02-08 17:00:00+01:00,21235.59823133599
930,02-08 18:00:00+01:00,178100.5202370064
931,02-08 19:00:00+01:00,178100.5202370064
932,02-08 20:00:00+01:00,1561283.0123931868
933,02-08 21:00:00+01:00,1561283.0123931868
934,02-08 22:00:00+01:00,715445.8107303318
935,02-08 23:00:00+01:00,715445.8107303318
936,02-09 00:00:00+01:00,1051.562642349765
937,02-09 01:00:00+01:00,1051.562642349765
938,02-09 02:00:00+01:00,1051.562642349765
939,02-09 03:00:00+01:00,1051.562642349765
940,02-09 04:00:00+01:00,1051.562642349765
941,02-09 05:00:00+01:00,1051.562642349765
942,02-09 06:00:00+01:00,1051.562642349765
943,02-09 07:00:00+01:00,112235.38107424065
944,02-09 08:00:00+01:00,112235.38107424065
945,02-09 09:00:00+01:00,112235.38107424065
946,02-09 10:00:00+01:00,1561283.0123931868
947,02-09 11:00:00+01:00,1561283.0123931868
948,02-09 12:00:00+01:00,715445.8107303318
949,02-09 13:00:00+01:00,715445.8107303318
950,02-09 14:00:00+01:00,715445.8107303318
951,02-09 15:00:00+01:00,715445.8107303318
952,02-09 16:00:00+01:00,1561283.0123931868
953,02-09 17:00:00+01:00,112235.38107424065
954,02-09 18:00:00+01:00,1561283.0123931868
955,02-09 19:00:00+01:00,715445.8107303318
956,02-09 20:00:00+01:00,715445.8107303318
957,02-09 21:00:00+01:00,1051.562642349765
958,02-09 22:00:00+01:00,1051.562642349765
959,02-09 23:00:00+01:00,1051.562642349765
960,02-10 00:00:00+01:00,1051.562642349765
961,02-10 01:00:00+01:00,1051.562642349765
962,02-10 02:00:00+01:00,1051.562642349765
963,02-10 03:00:00+01:00,1051.562642349765
964,02-10 04:00:00+01:00,1051.562642349765
965,02-10 05:00:00+01:00,1051.562642349765
966,02-10 06:00:00+01:00,1051.562642349765
967,02-10 07:00:00+01:00,1051.562642349765
968,02-10 08:00:00+01:00,1051.562642349765
969,02-10 09:00:00+01:00,1051.562642349765
970,02-10 10:00:00+01:00,1051.562642349765
971,02-10 11:00:00+01:00,715445.8107303318
972,02-10 12:00:00+01:00,715445.8107303318
973,02-10 13:00:00+01:00,1051.562642349765
974,02-10 14:00:00+01:00,1051.562642349765
975,02-10 15:00:00+01:00,1051.562642349765
976,02-10 16:00:00+01:00,1051.562642349765
977,02-10 17:00:00+01:00,1561283.0123931868
978,02-10 18:00:00+01:00,715445.8107303318
979,02-10 19:00:00+01:00,715445.8107303318
980,02-10 20:00:00+01:00,1051.562642349765
981,02-10 21:00:00+01:00,1051.562642349765
982,02-10 22:00:00+01:00,1051.562642349765
983,02-10 23:00:00+01:00,1051.562642349765
984,02-11 00:00:00+01:00,1051.562642349765
985,02-11 01:00:00+01:00,1051.562642349765
986,02-11 02:00:00+01:00,1051.562642349765
987,02-11 03:00:00+01:00,1051.562642349765
988,02-11 04:00:00+01:00,1051.562642349765
989,02-11 05:00:00+01:00,1051.562642349765
990,02-11 06:00:00+01:00,715445.8107303318
991,02-11 07:00:00+01:00,112235.38107424065
992,02-11 08:00:00+01:00,388650.9742071997
993,02-11 09:00:00+01:00,388650.9742071997
994,02-11 10:00:00+01:00,388650.9742071997
995,02-11 11:00:00+01:00,21235.59823133599
996,02-11 12:00:00+01:00,21235.59823133599
997,02-11 13:00:00+01:00,112235.38107424065
998,02-11 14:00:00+01:00,1561283.0123931868
999,02-11 15:00:00+01:00,112235.38107424065
1000,02-11 16:00:00+01:00,388650.9742071997
1001,02-11 17:00:00+01:00,388650.9742071997
1002,02-11 18:00:00+01:00,112235.38107424065
1003,02-11 19:00:00+01:00,1561283.0123931868
1004,02-11 20:00:00+01:00,715445.8107303318
1005,02-11 21:00:00+01:00,715445.8107303318
1006,02-11 22:00:00+01:00,715445.8107303318
1007,02-11 23:00:00+01:00,715445.8107303318
1008,02-12 00:00:00+01:00,1051.562642349765
1009,02-12 01:00:00+01:00,1051.562642349765
1010,02-12 02:00:00+01:00,1051.562642349765
1011,02-12 03:00:00+01:00,1051.562642349765
1012,02-12 04:00:00+01:00,1051.562642349765
1013,02-12 05:00:00+01:00,1051.562642349765
1014,02-12 06:00:00+01:00,715445.8107303318
1015,02-12 07:00:00+01:00,112235.38107424065
1016,02-12 08:00:00+01:00,112235.38107424065
1017,02-12 09:00:00+01:00,112235.38107424065
1018,02-12 10:00:00+01:00,112235.38107424065
1019,02-12 11:00:00+01:00,112235.38107424065
1020,02-12 12:00:00+01:00,1561283.0123931868
1021,02-12 13:00:00+01:00,112235.38107424065
1022,02-12 14:00:00+01:00,112235.38107424065
1023,02-12 15:00:00+01:00,112235.38107424065
1024,02-12 16:00:00+01:00,112235.38107424065
1025,02-12 17:00:00+01:00,388650.9742071997
1026,02-12 18:00:00+01:00,112235.38107424065
1027,02-12 19:00:00+01:00,1561283.0123931868
1028,02-12 20:00:00+01:00,1561283.0123931868
1029,02-12 21:00:00+01:00,715445.8107303318
1030,02-12 22:00:00+01:00,715445.8107303318
1031,02-12 23:00:00+01:00,715445.8107303318
1032,02-13 00:00:00+01:00,1051.562642349765
1033,02-13 01:00:00+01:00,1051.562642349765
1034,02-13 02:00:00+01:00,1051.562642349765
1035,02-13 03:00:00+01:00,1051.562642349765
1036,02-13 04:00:00+01:00,1051.562642349765
1037,02-13 05:00:00+01:00,715445.8107303318
1038,02-13 06:00:00+01:00,715445.8107303318
1039,02-13 07:00:00+01:00,112235.38107424065
