LoadLevel,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_1_Node_6_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_2_Node_6_eac1,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_4_eac1,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_3_Node_6_eac1,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_5_eac1,Node_4_Node_6_cac1,Node_4_Node_6_cac2,Node_4_Node_6_cac3,Node_4_Node_6_eac1,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_4_Node_9_eac1,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_7_eac1,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_6_Node_8_eac1,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_7_Node_8_eac1,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_eac1
01-28 05:00:00+01:00,-0.3,0.6,-0.3210254938789999,0.3,0.3,0.6,1.2,-0.1629185309999999,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.7745333558089988,-0.0222488813999991,0.3,0.6,1.2,0.2814592655000006,0.3,0.6,-0.653881469,0.0,-0.2854624651910004,-0.6,1.2,0.2249999999999999,0.3,-0.6,-1.0974506121,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.5379317960899996,-0.1199999999999995,-0.3,0.6,1.0974506120999996,0.3,0.3,0.6,0.3
01-28 06:00:00+01:00,0.3,-0.6,0.9268727294899992,-0.3,0.3,0.6,1.0290021615818172,0.3,-0.3,-0.6,-1.2,-0.0216846795818172,0.3,0.6,1.2,-0.3,-0.3,0.6,0.6442781949663623,-0.1644564530545451,0.3,0.6,-0.628917482,0.0,0.3,0.6,1.2,0.0641576602090909,0.3,-0.2159618569090907,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.4911933873109093,0.3,0.3,0.2370489507999998,1.2,0.3,0.3,0.6,0.0289129061090907
01-28 07:00:00+01:00,0.3,-0.6,1.0878244762099982,-0.3,0.3,0.4200371852272725,1.2,0.3,-0.3,-0.6,-1.2,-0.0640432101272724,0.3,0.6,1.2,-0.3,-0.3,0.6,0.6559316544954545,-0.1926954734181817,0.3,0.6,-0.8831939751,0.3,0.3,0.6,1.2,0.0429783949363636,-0.3,0.3290115635636362,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.4216061662036365,0.3,0.3,0.2267974896000002,1.2,0.3,0.3,0.6,0.0853909468363636
01-28 08:00:00+01:00,-0.3,-0.2130744366599997,1.2,-0.3,0.0646761027727265,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0539008568727266,0.3,0.6,1.2,-0.3,-0.3,-0.0117274516554556,1.2,-0.1859339045818179,0.3,0.6,-0.5475752459000001,0.0,0.3,0.6,1.2,0.0480495715636364,-0.3,0.2645758383363638,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,0.0815380037936357,-1.2,0.3,0.0123563525000007,0.6,1.2,0.3,0.3,0.6,0.0718678091636362
01-28 09:00:00+01:00,-0.3,0.6,-0.3987128050559999,0.3,0.2239267864999992,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999994,0.3,0.6,0.920004793254,-0.3,-0.3,0.6,1.139809790996,-0.3000000000000002,0.3,0.6,-0.8369267865,0.3,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.0523827707539999,-1.2,0.3,0.3,0.6,1.2,0.1236322022400002,-0.3,0.1331403791999998,-1.2,0.3,0.3,0.6,1.2,0.1895516966400002,0.3,0.6,0.3
01-28 10:00:00+01:00,-0.3,-0.6,0.788876998309,0.3,0.3,0.5223292442709996,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999994,-0.3,0.6,0.8578091766510003,-0.3,0.3,0.6,1.2,-0.3000000000000002,0.3,0.6,-0.4059081657285712,-0.1285714285714286,-0.3,0.433808331351,1.2,-0.0374999999999999,-0.3,-0.6,-0.4476998309,0.3,0.3,0.6,1.2,0.1014800676400002,-0.3,0.1000651268199998,-1.2,0.3,0.3,0.6,1.2,0.22277989854,0.3,0.6,0.3
01-28 11:00:00+01:00,-0.3,-0.6,0.8173196605410002,0.3,0.3,0.6,1.2,-0.2512465543428571,-0.3,-0.6,-1.2,0.2615650842428572,0.3,0.6,1.1601697294,-0.1200000000000001,-0.3,-0.6,0.7173814496961433,0.3,0.3,0.6,-0.5447185298999999,0.0,0.3,0.6,1.2,0.3,-0.3,0.1480339458999998,-1.2,0.3,0.3,0.6,1.2,-0.18142642164,-0.3,-0.6,0.2900654594200007,-0.2400000000000007,0.3,0.6,1.2,-0.0278603675399999,0.3,0.6,0.3
01-28 12:00:00+01:00,0.3,-0.6,0.235767019709,0.3,0.3,0.6,1.2,-0.2449801542285714,-0.3,-0.6,-1.2,0.2662648843285713,-0.3,-0.6,0.8141006341214287,-0.1200000000000001,0.3,0.6,1.2,0.3,0.3,0.6,-0.8560847301,0.3,-0.3,-0.6,0.8776104885214286,0.3,-0.3,0.1432980291,-1.2,0.3,0.3,0.6,1.2,-0.1858807883599999,-0.3,-0.6,0.2826735218300009,-0.2400000000000007,0.3,0.6,1.2,-0.0211788174600001,0.3,0.6,0.3
01-28 13:00:00+01:00,0.3,-0.6,0.208978732335,0.3,0.3,0.6,1.2,-0.2449738512000001,-0.3,-0.6,-1.2,0.2662696115999999,0.2306338325000002,0.6,1.2,-0.1200000000000001,-0.3,-0.6,0.725498850745,0.3,0.3,0.6,-0.8588957603999999,0.3,0.3,0.6,1.2,0.3,-0.3,0.1421267665,-1.2,0.3,0.3,0.6,1.2,-0.1802692934,-0.3,-0.6,0.2909150748800007,-0.2400000000000007,0.3,0.6,1.2,-0.0295960599,0.3,0.6,0.3
01-28 14:00:00+01:00,-0.3,-0.6,0.7910378936040001,0.3,0.3,0.6,1.2,-0.242346020057143,-0.3,-0.6,-1.2,0.2682404849571427,0.3,0.6,1.1010531981,-0.1200000000000001,-0.3,-0.6,0.8187323686888581,0.3,0.3,0.6,-0.8730944648999999,0.3,0.3,0.6,1.2,0.3,-0.3,0.1362106395999999,-1.2,0.3,0.3,0.6,1.2,-0.1650357441600001,0.3,0.3128779797100011,-1.2,-0.2400000000000007,0.3,0.6,1.2,-0.0524463837599998,0.3,0.6,0.3
01-28 15:00:00+01:00,-0.3,-0.6,0.7522624255570001,0.3,0.3,0.6,1.2,-0.2510959236571428,-0.3,-0.6,-1.2,0.2616780572571429,-0.3,-0.6,0.8022010986128574,-0.1200000000000001,0.3,0.6,1.2,0.3,0.3,0.6,-0.5789821336,0.0,-0.3,-0.6,0.9888865336358574,0.3,-0.3,0.0582847876769998,-1.2,0.3,0.3,0.6,1.2,-0.1392970222799999,-0.3,-0.6,0.3511180832300011,-0.2400000000000007,0.3,0.6,1.2,-0.0910544665800001,0.3,0.6,0.3
01-28 16:00:00+01:00,0.3,-0.6,1.013004823409999,-0.3,-0.0091690688545456,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0301244261454545,0.3,0.6,1.2,-0.3,0.1824316327390909,-0.6,1.2,-0.1700829507636365,0.3,0.6,-0.8827065049999999,0.3,0.3,0.6,1.2,0.0599377869272727,-0.3,0.3112397213727272,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.5409976321327274,0.3,0.0009943771000004,0.6,1.2,0.3,0.3,0.6,0.0401659015272726
01-28 17:00:00+01:00,0.3,0.6,0.0920613522600002,-0.3,0.0027640174181818,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0779668118181817,0.3,0.6,1.2,-0.3,-0.3,-0.0875252404463633,1.2,-0.2019778745454548,0.3,0.6,-0.5791972056,0.0,0.3,0.6,1.2,0.036016594090909,-0.3,0.3293120819090908,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,0.2048737547409088,-1.2,0.3,0.3,0.2191321690000003,1.2,0.3,0.3,0.6,0.1039557490909091
01-28 18:00:00+01:00,-0.3,0.2188494165400004,1.2,-0.3,-0.0131569426090908,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.1036921444909092,0.3,0.6,1.2,-0.3,-0.3,0.6,0.497962972528182,-0.2191280963272729,0.3,0.6,-0.8567509128999999,0.3,0.3,0.6,1.2,0.0231539277545455,-0.3,0.3047642603454545,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.3472702863954542,0.3,0.3,0.6,0.8069795469999999,0.3,0.3,0.6,0.1382561926545454
01-28 19:00:00+01:00,0.3,-0.2367011920500003,1.2,-0.3,0.3,0.1417726011000001,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.1729737476999999,1.2,0.3,-0.3,0.0881609535800003,1.2,-0.15,0.3,0.6,-0.2289726010999999,-0.3,0.3,0.6,1.2,-0.3,0.3,-0.1454052504999999,-1.2,0.0,0.3,0.6,1.2,0.2118378997999999,-0.3,-0.6,-0.3340539378699998,0.3,0.3,0.6,1.2,0.0572431503000001,0.3,0.6,0.3
01-28 20:00:00+01:00,0.3,0.6,0.4201705471999999,-0.3,0.3,0.1157364806999999,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.1838823319,1.2,0.3,-0.3,0.6,0.6355435622500001,-0.15,0.3,0.6,-0.2237364806999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4567764663999999,-1.2,0.0,0.3,0.6,1.2,0.2127105865599999,-0.3,-0.6,-0.3324176502099999,0.3,0.3,0.6,1.2,0.0559341201600001,0.3,0.6,0.3
01-28 21:00:00+01:00,-0.3,0.4191637416500006,1.2,-0.3,0.3,0.6,0.7108581558999989,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.7665455085000004,0.3,-0.3,0.6,0.62978900671,-0.1500000000000005,0.3,0.6,-0.2320581558999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1466908982999999,0.0,0.3,0.6,1.2,0.2113236406799999,-0.3,-0.6,-0.33501817372,0.3,0.3,0.6,1.2,0.0580145389800001,0.3,0.6,0.3
01-28 22:00:00+01:00,-0.3,0.3264907736700003,1.2,-0.3,-0.1482808058000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.1122516788,1.2,0.3,-0.3,0.6,0.70128738109,-0.15,0.3,0.6,-0.2581191941999998,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1575496642,0.0,0.3,0.6,1.2,0.20698013432,-0.3,-0.6,-0.3431622481599999,0.3,0.3,0.6,1.2,0.0645297985199999,0.3,0.6,0.3
01-28 23:00:00+01:00,0.3,-0.40263724497,1.2,-0.3,0.3,0.6,0.8655355330818171,0.3,-0.3,-0.6,-1.2,-0.0661294419818171,0.3,0.6,1.2,-0.3,-0.3,-0.2388771570836378,1.2,-0.1940862946545452,0.3,0.6,-0.5898060911,0.0,0.3,0.6,1.2,0.0419352790090909,0.3,-0.2589251272090908,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,0.1868071707190906,-1.2,0.3,0.3,0.2207525379000003,1.2,0.3,0.3,0.6,0.0881725893090908
01-29 00:00:00+01:00,-0.3,0.0550352205000005,1.2,-0.3,0.3,0.6,0.8745382451636357,0.3,-0.3,-0.6,-1.2,-0.0344853763636358,0.3,0.6,1.2,-0.3,0.0700706408727264,-0.6,1.2,-0.1729902509090909,0.3,0.6,-0.9176528688,0.3,0.3,0.6,1.2,0.0577573118181818,0.3,-0.2283358638181816,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,0.1312718355181814,-1.2,0.3,-0.0676446379999995,0.6,1.2,0.3,0.3,0.6,0.0459805018181816
01-29 01:00:00+01:00,-0.3,0.6,0.5611025128500005,-0.3,0.3,0.271038965445454,1.2,0.3,-0.3,-0.6,-1.2,-0.0086580455454542,0.3,0.6,1.2,-0.3,-0.3,0.6,0.3551411491290903,-0.1557720303636363,0.3,0.6,-0.9403809199,0.3,0.3,0.6,1.2,0.0706709772272727,-0.3,0.3966305559727271,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.5140551300627274,0.3,-0.0581746166999992,0.6,1.2,0.3,0.3,0.6,0.0115440607272728
01-29 02:00:00+01:00,-0.3,-0.0972060553099999,1.2,-0.3,-0.0281182452363645,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0076520434363643,0.3,0.6,1.2,-0.3,-0.3,-0.2552973078172738,1.2,-0.1448986377090907,0.3,0.6,-0.9547337982,0.3,0.3,0.6,1.2,0.0788260217181819,0.3,-0.1876030247181815,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,0.0573206637281813,-1.2,0.3,0.3,0.2478057493000003,1.2,0.3,0.3,0.6,-0.0102027245818184
01-29 03:00:00+01:00,-0.3,-0.0997037846300002,1.2,-0.3,-0.012594252885455,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0149521075854551,0.3,0.6,1.2,-0.3,-0.3,-0.2835693488290917,1.2,-0.1400319282763636,0.3,0.6,-0.9611578547,0.3,0.3,0.6,1.2,0.0824760537927273,-0.3,-0.6,-0.1805462959927271,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.0445090511927271,-1.2,0.3,0.3,0.6,0.8504824394399997,0.3,0.3,0.6,-0.0199361434472729
01-29 04:00:00+01:00,0.3,-0.6,1.0835901202599996,-0.3,0.3,0.6,0.917247780267272,0.3,-0.3,-0.6,-1.2,0.0162684978327275,0.3,0.6,1.2,-0.3,-0.3,-0.2724118386045461,1.2,-0.1391543347781818,0.3,0.6,-0.6623162780999999,0.0,0.3,0.6,1.2,0.0831342489163637,0.3,-0.6,-0.7792737854163634,0.3,0.3,0.6,1.2,0.0499999999999992,-0.3,-0.6,-0.5578012136836359,0.3,0.3,0.6,0.8509651158599996,0.3,0.3,0.6,-0.0216913304436365
01-29 05:00:00+01:00,0.3,-0.6,1.0644907007400006,-0.3,0.0606822053181814,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0109816221818187,0.3,0.6,1.2,-0.3,-0.3,-0.2310282382263642,1.2,-0.1426789185454543,0.3,0.6,-0.6576638275,0.0,0.3,0.6,1.2,0.0804908110909091,-0.3,0.4156155681090908,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.0514772530709094,-1.2,0.3,-0.0509734051999998,0.6,1.2,0.3,0.3,0.6,-0.0146421629090908
01-29 06:00:00+01:00,0.3,-0.6,1.1203403325100008,-0.3,0.0966189761636363,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0151581349636364,0.3,0.6,1.2,-0.3,0.3,-0.6,1.0233012063427271,-0.1601054233090909,0.3,0.6,-0.9346608412,0.3,0.3,0.6,1.2,0.0674209325181817,-0.3,0.3903471361818179,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,0.0973525268381816,-1.2,0.3,0.3,0.6,0.8394420172000003,0.3,0.3,0.6,0.020210846618182
01-29 07:00:00+01:00,0.3,0.6,0.0422487913099998,-0.3,0.3,0.6,1.0234662531363636,0.3,-0.3,-0.6,-1.2,-0.0643521094363634,0.3,0.6,1.2,-0.3,0.3,-0.6,1.1047533500372728,-0.192901406290909,0.3,0.6,-0.5879141437,0.0,0.3,0.6,1.2,0.0428239452818182,-0.3,-0.6,-0.2629670390818179,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.180943952101818,-1.2,0.3,-0.0756357734999998,0.6,1.2,0.3,0.3,0.6,0.085802812581818
01-29 08:00:00+01:00,0.3,-0.6,1.1927532960099996,-0.3,0.3,0.6,1.009494935745454,0.3,-0.3,-0.6,-1.2,-0.0721911317454541,0.3,0.6,1.2,-0.3,0.3,-0.6,1.1165063242490902,-0.1981274211636364,0.3,0.6,-0.554903804,0.0,0.3,0.6,1.2,0.0389044341272727,-0.3,-0.6,-0.3140647607272724,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.4391865638227279,0.3,0.3,0.2570099184000003,1.2,0.3,0.3,0.6,0.0962548423272725
01-29 09:00:00+01:00,-0.3,0.6,-0.2090769577219999,0.3,0.3,0.6,1.2,-0.2352399162285713,-0.3,-0.6,-1.2,0.2735700628285716,-0.3,-0.6,0.7492817748714284,-0.1200000000000001,0.3,0.6,1.2,0.3,0.3,0.6,-0.8455301466,0.3,-0.3,-0.6,0.859513650733428,0.3,-0.3,0.078985035138,-1.2,0.3,0.3,0.6,1.2,-0.1174016911199999,0.086051829160001,0.6,-1.2,-0.2400000000000007,0.3,0.6,1.2,-0.1238974633200001,0.3,0.6,0.3
01-29 10:00:00+01:00,-0.3,0.6,-0.212295378812,0.3,0.3,0.6,1.2,-0.2357090942285713,-0.3,-0.6,-1.2,0.2732181793285715,0.3,0.5676894060000001,1.2,-0.1200000000000001,-0.3,-0.6,0.7082760678634281,0.3,0.3,0.6,-0.5411090851,0.0,0.3,0.6,1.2,0.3,-0.3,0.1495378812,-1.2,0.3,0.3,0.6,1.2,-0.14466484752,0.3,0.3454334109000009,-1.2,-0.2400000000000007,0.3,0.6,1.2,-0.0830027287199999,0.3,0.6,0.3
01-29 11:00:00+01:00,0.3,-0.6,0.371718723334,0.3,0.3,0.6,1.2,-0.2344607998857144,-0.3,-0.6,-1.2,0.2741544000857142,-0.3,-0.6,0.801488133474286,-0.1200000000000001,0.3,0.6,1.2,0.3,0.3,0.6,-0.5444936002,0.0,-0.3,-0.6,0.8408498005742857,0.3,-0.3,0.1481276665999998,-1.2,0.3,0.3,0.6,1.2,-0.16122893336,0.3,0.320375749950001,-1.2,-0.2400000000000007,0.3,0.6,1.2,-0.05815659996,0.3,0.6,0.3
01-29 12:00:00+01:00,-0.3,-0.6,0.966139622448,0.3,0.3,0.6,1.2,-0.2311374928,-0.3,-0.6,-1.2,0.2766468804,-0.3,-0.6,0.8248474051300001,-0.1200000000000001,0.3,0.6,1.2,0.3,0.3,0.6,-0.8495093875999999,0.3,-0.3,-0.6,0.87465862923,0.3,-0.3,0.1460377551999999,-1.2,0.3,0.3,0.6,1.2,-0.1615848979199999,-0.3,-0.6,0.3195283164000009,-0.2400000000000007,0.3,0.6,1.2,-0.0576226531200001,0.3,0.6,0.3
01-29 13:00:00+01:00,0.3,-0.6,0.3569364588599999,0.3,0.3,0.6,1.2,-0.2213411048399994,-0.3,-0.6,-1.2,0.2237073838700005,0.3,0.6,1.2,-0.1682294299999998,-0.3,-0.6,0.9173378712366672,0.2598088083333332,0.3,0.6,-0.5487501264,0.0,0.3,0.6,1.2,0.3,-0.3,0.1463541139999998,-1.2,0.3,0.3,0.6,1.2,-0.1368183543999999,0.3,0.3567255855000012,-1.2,-0.2400000000000007,0.3,0.6,1.2,-0.0947724684000001,0.3,0.6,0.3
01-29 14:00:00+01:00,0.3,-0.6,0.332175806146,0.3,0.3,0.6,1.2,-0.1062818990719998,-0.3,-0.6,-1.2,0.1452885756960001,-0.3,0.6,0.0647503467680004,-0.3,0.3,0.6,1.2,0.1499999999999997,0.3,0.6,-0.858193475,0.3,-0.3,-0.6,1.1526534196680005,0.3,-0.3,0.1424193853999998,-1.2,0.3,0.3,0.6,1.2,-0.1367922458399999,-0.3,-0.6,0.3561745390500006,-0.2400000000000007,0.3,0.6,1.2,-0.0948116312400001,0.3,0.6,0.3
01-29 15:00:00+01:00,0.3,-0.6,0.292596063663,0.3,0.3,0.6,1.2,-0.2252255547999999,-0.3,-0.6,-1.2,0.2810808339,0.3,0.6,1.0153263035129998,-0.1200000000000001,-0.3,-0.6,1.009690688197,0.3,0.3,0.6,-0.8630552790999999,0.3,0.3,0.6,1.2,0.3,-0.3,0.0337517687129997,-1.2,0.3,0.3,0.6,1.2,-0.11952254652,-0.3,-0.6,0.3817752252800008,-0.2400000000000007,0.3,0.6,1.2,-0.1207161802199999,0.3,0.6,0.3
01-29 16:00:00+01:00,-0.3,0.6,0.4926690560799998,-0.3,0.3,0.6,1.027960359936363,0.3,-0.3,-0.6,-1.2,-0.0796696660363629,0.3,0.6,1.2,-0.3,-0.3,0.6,0.668988586277272,-0.2031131106909088,0.3,0.6,-0.5634906939,0.0,0.3,0.6,1.2,0.0351651669818183,-0.3,-0.6,-0.2960140104818178,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.4265297360881819,0.3,-0.0462122108999999,0.6,1.2,0.3,0.3,0.6,0.1062262213818178
01-29 17:00:00+01:00,-0.3,0.0044307309000003,1.2,-0.3,0.1416530595090911,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.1004421625090911,0.3,0.6,1.2,-0.3,-0.3,0.0974829840218182,1.2,-0.2169614416727274,0.3,0.6,-0.859610897,0.3,0.3,0.6,1.2,0.0247789187454545,-0.3,-0.6,-0.2920940904454545,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.2458259951854547,-1.2,0.3,0.3,0.2093712070999999,1.2,0.3,0.3,0.6,0.1339228833454545
01-29 18:00:00+01:00,-0.3,0.0768719259000002,1.2,-0.3,0.1291744422454543,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.1164536855454544,0.3,0.6,1.2,-0.3,-0.3,0.0937303587190907,1.2,-0.2276357903636364,0.3,0.6,-0.8455207566999999,0.3,0.3,0.6,1.2,0.0167731572272727,-0.3,-0.6,-0.3075718960272727,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.3248737818627276,0.3,-0.0976996846999993,0.6,1.2,0.3,0.3,0.6,0.1552715807272727
01-29 19:00:00+01:00,-0.3,0.6,0.7652382378600002,-0.3,0.3,0.6,1.0247123324818177,0.3,-0.3,-0.6,-1.2,-0.1392694371818173,0.3,0.6,1.2,-0.3,-0.3,0.6,0.7015324398163627,-0.2428462914545452,0.3,0.6,-0.5254428952999999,0.0,0.3,0.6,1.2,0.0053652814090909,-0.3,-0.6,-0.329627122609091,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.2848321377509086,0.3,-0.1060654603,0.6,1.2,0.3,0.3,0.6,0.1856925829090909
01-29 20:00:00+01:00,0.3,0.6,0.17949334462,-0.3,0.3,0.6,1.01444173470909,0.3,-0.3,-0.6,-1.2,-0.14034778870909,0.3,0.6,1.2,-0.3,-0.3,0.6,0.6918225848418171,-0.243565192472727,0.3,0.6,-0.8244939459999999,0.3,0.3,0.6,1.2,0.0048261056454546,0.3,-0.6,-0.9306695290454542,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.2829396307745456,0.3,0.3,0.6,0.7935391440999997,0.3,0.3,0.6,0.1871303849454543
01-29 21:00:00+01:00,0.3,0.6,0.1746607933399997,-0.3,0.0952081944090899,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.13340162050909,0.3,0.6,1.2,-0.3,-0.3,0.0673770370718168,1.2,-0.2389344136727269,0.3,0.6,-0.5306065738999999,0.0,0.3,0.6,1.2,0.0082991897454547,0.3,-0.6,-0.9239548998454544,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3048698439754543,-1.2,0.3,0.3,0.1960860724999998,1.2,0.3,0.3,0.6,0.1778688273454542
01-29 22:00:00+01:00,0.3,0.6,0.0830304147099996,-0.3,0.083343118827272,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.104525990127272,0.3,0.6,1.2,-0.3,-0.3,0.0372966336954535,1.2,-0.2196839934181815,0.3,0.6,-0.5560171287,0.0,0.3,0.6,1.2,0.0227370049363637,-0.3,-0.6,-0.2960417904363634,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.345806887303637,0.3,0.3,0.6,0.8066738036000001,0.3,0.3,0.6,0.1393679868363634
01-29 23:00:00+01:00,0.2797994991399997,-0.6,1.2,-0.3,0.0598724307181816,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0689369228181815,0.3,0.6,1.2,-0.3,-0.3,-0.0094803694163638,1.2,-0.1959579485454545,0.3,0.6,-0.8873355078999999,0.3,0.3,0.6,1.2,0.0405315385909091,-0.3,-0.6,-0.2616390253909091,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.1917342995509089,-1.2,0.3,-0.0802768716999998,0.6,1.2,0.3,0.3,0.6,0.091915897090909
01-30 00:00:00+01:00,-0.3,-0.1056096735999997,1.2,-0.3,0.3,0.6,0.9483610738636356,0.3,-0.3,-0.6,-1.2,-0.039675615763636,0.3,0.6,1.2,-0.3,0.2525923940627269,-0.6,1.2,-0.176450410509091,0.3,0.6,-0.9130854581,0.3,0.3,0.6,1.2,0.0551621921181817,-0.3,0.366646904781818,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.4596192943118187,0.3,0.3,0.6,0.8304522742000005,0.3,0.3,0.6,0.0529008210181818
01-30 01:00:00+01:00,0.1133889035400004,-0.6,1.2,-0.3,0.0489333338454542,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0144444485454544,0.3,0.6,1.2,-0.3,0.3,-0.6,1.1272444470890906,-0.1596296323636364,0.3,0.6,-0.9352888853,0.3,0.3,0.6,1.2,0.0677777757272727,-0.3,-0.6,-0.2089629669272726,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.5038999928027268,0.3,-0.0602962978,0.6,1.2,0.3,0.3,0.6,0.0192592647272726
01-30 02:00:00+01:00,-0.3,0.6,0.377565782830001,-0.3,0.3,0.6,0.9398461241909092,0.3,-0.3,-0.6,-1.2,0.0012822985090906,0.3,0.6,1.2,-0.3,0.3,-0.6,1.096779328968182,-0.1491451343272729,0.3,0.6,-0.9491284227,0.3,0.3,0.6,1.2,0.0756411492545454,0.3,-0.1937604447545455,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.5315004338654543,0.3,0.3,0.6,0.8454701760999999,0.3,0.3,0.6,-0.0017097313454544
01-30 03:00:00+01:00,0.3,-0.6,0.9732131006200008,-0.3,0.3,0.6,0.9341615586545452,0.3,-0.3,-0.6,-1.2,0.0086536781454548,0.3,0.6,1.2,-0.3,-0.3,-0.1299383539790913,1.2,-0.1442308812363636,0.3,0.6,-0.9556152368,0.3,0.3,0.6,1.2,0.0793268390727272,-0.3,0.4133652222272724,-1.2,0.3,0.3,0.6,1.2,0.0499999999999992,-0.3,0.0555627948727281,-1.2,0.3,0.3,0.2481730152999992,1.2,0.3,0.3,0.6,-0.0115382375272726
01-30 04:00:00+01:00,0.3,-0.6,0.9907029193899995,-0.3,0.3,0.6,0.9194490490636352,0.3,-0.3,-0.6,-1.2,0.0112579246363646,0.3,0.6,1.2,-0.3,0.141594928252726,-0.6,1.2,-0.1424947169090906,0.3,0.6,-0.9579069737,0.3,0.3,0.6,1.2,0.0806289623181819,0.3,-0.1841173395181817,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.5490076577418181,0.3,0.3,0.6,0.8491279056999999,0.3,0.3,0.6,-0.0150105661818182
