LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,PV_Cadiz,PV_Malaga,PV_Sevilla,Wind_Acoruna,Wind_Bilbo,Wind_Gijon,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_6_cac1,Node_4_Node_6_cac2,Node_4_Node_6_cac3,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_cac3
01-03 10:00:00+01:00,0.001221877863,0.2932506872,0.04887511453,0.1955004581,0.2932506872,0.09775022906,0.1221877863,0.01832816795,0.1221877863,0.252,0.2588,0.2588,0.0567999999999999,0.08,0.2404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 11:00:00+01:00,0.001221366886,0.2931280527,0.04885467546,0.1954187018,0.2931280527,0.09770935091,0.1221366886,0.0183205033,0.1221366886,0.2828,0.2876,0.2872,0.0476,0.0724,0.2404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 12:00:00+01:00,0.0011812674,0.283504176,0.047250696,0.189002784,0.283504176,0.09450139201,0.11812674,0.017719011,0.11812674,0.2896,0.292,0.2916,0.0416,0.0748,0.2488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 13:00:00+01:00,0.001171811325,0.2812347179,0.04687245299,0.187489812,0.2812347179,0.09374490598,0.1171811325,0.01757716987,0.1171811325,0.2744,0.2744,0.2748,0.0384,0.0748,0.248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 14:00:00+01:00,0.001150809436,0.2761942647,0.04603237745,0.1841295098,0.2761942647,0.09206475489,0.1150809436,0.0172621415399999,0.1150809436,0.2348,0.2312,0.2336,0.0424,0.0748,0.2372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 15:00:00+01:00,0.001104200009,0.2650080021,0.04416800035,0.1766720014,0.2650080021,0.0883360007,0.1104200009,0.0165630001299999,0.1104200009,0.1656,0.1576,0.1611999999999999,0.0524,0.0676,0.234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 16:00:00+01:00,0.001074237444,0.2578169866,0.04296949777,0.1718779911,0.2578169866,0.08593899554,0.1074237444,0.0161135616599999,0.1074237444,0.0655999999999999,0.0536,0.0596,0.0676,0.0644,0.2404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 17:00:00+01:00,0.001098742412,0.263698179,0.04394969649,0.175798786,0.263698179,0.0878993929899999,0.1098742412,0.01648113619,0.1098742412,0.0,0.0,0.0,0.0888,0.068,0.246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 18:00:00+01:00,0.001244269657,0.2986247176,0.04977078627,0.1990831451,0.2986247176,0.09954157254,0.1244269657,0.01866404485,0.1244269657,0.0,0.0,0.0,0.09,0.0776,0.2484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 19:00:00+01:00,0.001313505954,0.3152414291,0.05254023818,0.2101609527,0.3152414291,0.1050804764,0.1313505954,0.01970258932,0.1313505954,0.0,0.0,0.0,0.1056,0.0824,0.252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 20:00:00+01:00,0.001340570038,0.3217368092,0.05362280153,0.2144912061,0.3217368092,0.1072456031,0.1340570038,0.0201085505699999,0.1340570038,0.0,0.0,0.0,0.12,0.0655999999999999,0.2563999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 21:00:00+01:00,0.001349773037,0.3239455288,0.05399092147,0.2159636859,0.3239455288,0.1079818429,0.1349773037,0.02024659555,0.1349773037,0.0,0.0,0.0,0.1384,0.0496,0.2696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 22:00:00+01:00,0.001297704387,0.3114490528,0.05190817547,0.2076327019,0.3114490528,0.1038163509,0.1297704387,0.0194655658,0.1297704387,0.0,0.0,0.0,0.1552,0.044,0.2732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-03 23:00:00+01:00,0.001211144951,0.2906747883,0.04844579805,0.1937831922,0.2906747883,0.0968915961099999,0.1211144951,0.01816717427,0.1211144951,0.0,0.0,0.0,0.1528,0.042,0.2672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 00:00:00+01:00,0.001105023842,0.2652057221,0.04420095368,0.1768038147,0.2652057221,0.08840190735,0.1105023842,0.01657535763,0.1105023842,0.0,0.0,0.0,0.1404,0.042,0.2628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 01:00:00+01:00,0.001000331193,0.2400794864,0.04001324773,0.1600529909,0.2400794864,0.08002649546,0.1000331193,0.0150049679,0.1000331193,0.0,0.0,0.0,0.1372,0.0448,0.2688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 02:00:00+01:00,0.000922126125,0.2213102699,0.03688504498,0.1475401799,0.2213102699,0.07377008996,0.09221261245,0.01383189187,0.09221261245,0.0,0.0,0.0,0.1316,0.0407999999999999,0.28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 03:00:00+01:00,0.000874673904,0.209921737,0.03498695616,0.1399478247,0.209921737,0.06997391233,0.08746739041,0.01312010856,0.08746739041,0.0,0.0,0.0,0.1184,0.0256,0.2768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 04:00:00+01:00,0.000850279457,0.2040670697,0.03401117828,0.1360447131,0.2040670697,0.06802235657,0.08502794571,0.01275419186,0.08502794571,0.0,0.0,0.0,0.1144,0.0168,0.2532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 05:00:00+01:00,0.000854839362,0.2051614468,0.03419357447,0.1367742979,0.2051614468,0.06838714894,0.08548393618,0.01282259043,0.08548393618,0.0,0.0,0.0,0.124,0.0168,0.2208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 06:00:00+01:00,0.000869657157,0.2087177177,0.03478628628,0.1391451451,0.2087177177,0.06957257256,0.0869657157,0.01304485735,0.0869657157,0.0,0.0,0.0,0.1308,0.0188,0.194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 07:00:00+01:00,0.000901286444,0.2163087465,0.0360514577499999,0.1442058309999999,0.2163087465,0.0721029154999999,0.09012864437,0.01351929666,0.09012864437,0.0012,0.0016,0.0008,0.1328,0.0276,0.184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 08:00:00+01:00,0.000929765786,0.2231437886999999,0.03719063146,0.1487625258,0.2231437886999999,0.07438126291,0.09297657864,0.0139464868,0.09297657864,0.094,0.0508,0.0828,0.1248,0.0432,0.2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 09:00:00+01:00,0.001000665943,0.2401598263,0.04002663771,0.1601065509,0.2401598263,0.08005327543,0.1000665943,0.01500998914,0.1000665943,0.188,0.1432,0.1828,0.0876,0.0356,0.2176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 10:00:00+01:00,0.00108971688,0.2615320512,0.0435886751899999,0.1743547007999999,0.2615320512,0.08717735039,0.108971688,0.0163457532,0.108971688,0.2484,0.23,0.2464,0.0608,0.016,0.2088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 11:00:00+01:00,0.001107802927,0.2658727025,0.04431211709,0.1772484684,0.2658727025,0.08862423418,0.1107802927,0.01661704391,0.1107802927,0.2812,0.2784,0.2792,0.0532,0.0104,0.1784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 12:00:00+01:00,0.001081940796,0.259665791,0.04327763184,0.1731105274,0.259665791,0.08655526368,0.1081940795999999,0.01622911194,0.1081940795999999,0.2892,0.29,0.2876,0.0544,0.018,0.1504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 13:00:00+01:00,0.001091077254,0.261858541,0.04364309017,0.1745723606999999,0.261858541,0.08728618034,0.1091077254,0.01636615881,0.1091077254,0.2744,0.2756,0.2716,0.0492,0.0356,0.1448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 14:00:00+01:00,0.001089801307,0.2615523137,0.04359205229,0.1743682092,0.2615523137,0.08718410458,0.1089801307,0.01634701961,0.1089801307,0.2352,0.2336,0.2316,0.0428,0.0544,0.1564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 15:00:00+01:00,0.001038888041,0.2493331298,0.04155552163,0.1662220865,0.2493331298,0.08311104326,0.1038888041,0.01558332061,0.1038888041,0.168,0.1616,0.162,0.0388,0.0624,0.1768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 16:00:00+01:00,0.001008270485,0.2419849163,0.04033081938,0.1613232775,0.2419849163,0.08066163877,0.1008270485,0.01512405727,0.1008270485,0.0684,0.0572,0.0588,0.0384,0.062,0.2152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 17:00:00+01:00,0.0010337699929999,0.2481047984,0.04135079974,0.1654031989,0.2481047984,0.08270159947,0.1033769993,0.0155065499,0.1033769993,0.0,0.0,0.0,0.0444,0.0404,0.2296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 18:00:00+01:00,0.001170290174,0.2808696417,0.04681160695,0.1872464278,0.2808696417,0.0936232139,0.1170290174,0.01755435261,0.1170290174,0.0,0.0,0.0,0.054,0.0248,0.2152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 19:00:00+01:00,0.001248475965,0.2996342317,0.04993903861,0.1997561545,0.2996342317,0.09987807723,0.1248475964999999,0.01872713948,0.1248475964999999,0.0,0.0,0.0,0.0636,0.0248,0.1728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 20:00:00+01:00,0.001290567578,0.3097362188,0.0516227031299999,0.2064908125,0.3097362188,0.1032454063,0.1290567578,0.01935851367,0.1290567578,0.0,0.0,0.0,0.0716,0.028,0.1316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 21:00:00+01:00,0.00131145021,0.3147480502999999,0.05245800839,0.2098320336,0.3147480502999999,0.1049160168,0.131145021,0.01967175315,0.131145021,0.0,0.0,0.0,0.0655999999999999,0.0288,0.1176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 22:00:00+01:00,0.001277273158,0.306545558,0.05109092633,0.2043637053,0.306545558,0.1021818526999999,0.1277273158,0.01915909737,0.1277273158,0.0,0.0,0.0,0.0696,0.0268,0.1152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-04 23:00:00+01:00,0.001193092535,0.2863422084,0.0477237014,0.1908948056,0.2863422084,0.09544740281,0.1193092535,0.01789638803,0.1193092535,0.0,0.0,0.0,0.0892,0.0216,0.1115999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 00:00:00+01:00,0.001069922937,0.2567815049,0.04279691749,0.1711876699,0.2567815049,0.08559383497,0.1069922937,0.01604884406,0.1069922937,0.0,0.0,0.0,0.1032,0.0184,0.108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 01:00:00+01:00,0.000968674964,0.2324819914,0.03874699856,0.1549879943,0.2324819914,0.0774939971299999,0.09686749641,0.01453012446,0.09686749641,0.0,0.0,0.0,0.1056,0.0152,0.1076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 02:00:00+01:00,0.000903655463,0.2168773111,0.0361462185099999,0.144584874,0.2168773111,0.0722924370199999,0.09036554627,0.01355483194,0.09036554627,0.0,0.0,0.0,0.106,0.0128,0.1088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 03:00:00+01:00,0.000869148962,0.2085957508,0.03476595846,0.1390638339,0.2085957508,0.0695319169299999,0.08691489616,0.01303723442,0.08691489616,0.0,0.0,0.0,0.1008,0.0108,0.102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 04:00:00+01:00,0.000856180682,0.2054833637,0.03424722728,0.1369889091,0.2054833637,0.06849445455,0.08561806819,0.01284271023,0.08561806819,0.0,0.0,0.0,0.0948,0.01,0.0908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 05:00:00+01:00,0.000872390718,0.2093737723,0.0348956287199999,0.1395825149,0.2093737723,0.0697912574399999,0.0872390718,0.01308586077,0.0872390718,0.0,0.0,0.0,0.0892,0.0088,0.0804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 06:00:00+01:00,0.000935847746,0.2246034589999999,0.03743390984,0.1497356393,0.2246034589999999,0.07486781967,0.09358477459,0.0140377161899999,0.09358477459,0.0,0.0,0.0,0.0812,0.008,0.072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 07:00:00+01:00,0.0010519502759999,0.2524680662,0.04207801103,0.1683120441,0.2524680662,0.08415602207,0.1051950276,0.01577925414,0.1051950276,0.002,0.0076,0.002,0.0712,0.0076,0.064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 08:00:00+01:00,0.001173550555,0.2816521333,0.04694202222,0.1877680889,0.2816521333,0.09388404444,0.1173550555,0.01760325833,0.1173550555,0.1064,0.1284,0.1164,0.0628,0.0068,0.0584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 09:00:00+01:00,0.00127836961,0.3068087064,0.0511347844,0.2045391376,0.3068087064,0.1022695688,0.127836961,0.01917554415,0.127836961,0.2008,0.2152,0.2096,0.054,0.006,0.0536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 10:00:00+01:00,0.001346044867,0.3230507682,0.05384179469,0.2153671788,0.3230507682,0.1076835894,0.1346044867,0.02019067301,0.1346044867,0.2623999999999999,0.27,0.2672,0.0243999999999999,0.0052,0.046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 11:00:00+01:00,0.001326018935,0.3182445445,0.05304075742,0.2121630297,0.3182445445,0.1060815148,0.1326018934999999,0.01989028403,0.1326018934999999,0.294,0.298,0.296,0.0052,0.0032,0.0428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 12:00:00+01:00,0.001278568871,0.3068565291,0.05114275486,0.2045710194,0.3068565291,0.1022855097,0.1278568871,0.01917853307,0.1278568871,0.3008,0.3011999999999999,0.3008,0.0044,0.006,0.0456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 13:00:00+01:00,0.00126544424,0.3037066176,0.0506177696,0.2024710784,0.3037066176,0.1012355392,0.126544424,0.0189816636,0.126544424,0.2856,0.2836,0.2844,0.008,0.0144,0.0536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 14:00:00+01:00,0.001228702567,0.2948886162,0.0491481027,0.1965924108,0.2948886162,0.09829620539,0.1228702567,0.01843053851,0.1228702567,0.2464,0.2416,0.2444,0.014,0.0292,0.0668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 15:00:00+01:00,0.001168478032,0.2804347278,0.0467391213,0.1869564852,0.2804347278,0.09347824259,0.1168478032,0.01752717049,0.1168478032,0.178,0.1696,0.1748,0.0232,0.0476,0.088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 16:00:00+01:00,0.001145113912,0.2748273389,0.04580455649,0.1832182259,0.2748273389,0.09160911297,0.1145113912,0.01717670868,0.1145113912,0.0768,0.064,0.0724,0.0404,0.0552,0.1135999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 17:00:00+01:00,0.001162588353,0.2790212045999999,0.0465035341,0.1860141364,0.2790212045999999,0.09300706821,0.1162588353,0.01743882529,0.1162588353,0.0,0.0,0.0,0.064,0.0544,0.1264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 18:00:00+01:00,0.0012507389419999,0.3001773461,0.05002955768,0.2001182307,0.3001773461,0.1000591154,0.1250738942,0.01876108413,0.1250738942,0.0,0.0,0.0,0.09,0.0476,0.1264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 19:00:00+01:00,0.00127400115,0.3057602759,0.05096004599,0.2038401839,0.3057602759,0.101920092,0.127400115,0.01911001724,0.127400115,0.0,0.0,0.0,0.108,0.0388,0.1168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 20:00:00+01:00,0.00127606435,0.306255444,0.051042574,0.204170296,0.306255444,0.102085148,0.127606435,0.01914096525,0.127606435,0.0,0.0,0.0,0.12,0.0308,0.0996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 21:00:00+01:00,0.001291454308,0.309949034,0.05165817234,0.2066326893,0.309949034,0.1033163447,0.1291454308,0.01937181463,0.1291454308,0.0,0.0,0.0,0.1228,0.0236,0.0784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 22:00:00+01:00,0.001246181792,0.29908363,0.04984727166,0.1993890866,0.29908363,0.09969454332,0.1246181792,0.01869272687,0.1246181792,0.0,0.0,0.0,0.1236,0.0172,0.062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-05 23:00:00+01:00,0.001175729632,0.2821751118,0.04702918529,0.1881167412,0.2821751118,0.09405837059,0.1175729632,0.01763594448,0.1175729632,0.0,0.0,0.0,0.1276,0.0132,0.0536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 00:00:00+01:00,0.001085757276,0.2605817462,0.04343029103,0.1737211641,0.2605817462,0.08686058206,0.1085757275999999,0.0162863591399999,0.1085757275999999,0.0,0.0,0.0,0.1236,0.014,0.0524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 01:00:00+01:00,0.000983706236,0.2360894965,0.03934824942,0.1573929977,0.2360894965,0.07869649885,0.09837062356,0.01475559353,0.09837062356,0.0,0.0,0.0,0.1468,0.022,0.0596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 02:00:00+01:00,0.00090828711,0.2179889063,0.03633148439,0.1453259376,0.2179889063,0.07266296878,0.09082871097,0.01362430665,0.09082871097,0.0,0.0,0.0,0.1768,0.0332,0.072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 03:00:00+01:00,0.000855601411,0.2053443387,0.03422405644,0.1368962258,0.2053443387,0.06844811288,0.08556014111,0.01283402117,0.08556014111,0.0,0.0,0.0,0.1888,0.0412,0.0832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 04:00:00+01:00,0.000833958287,0.2001499889,0.0333583314799999,0.1334333259,0.2001499889,0.0667166629599999,0.08339582871,0.01250937431,0.08339582871,0.0,0.0,0.0,0.1788,0.0428,0.0916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 05:00:00+01:00,0.000832123766,0.1997097038,0.03328495064,0.1331398025,0.1997097038,0.06656990127,0.08321237659,0.01248185649,0.08321237659,0.0,0.0,0.0,0.1772,0.036,0.0972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 06:00:00+01:00,0.0008469082759999,0.2032579862,0.03387633103,0.1355053241,0.2032579862,0.06775266205,0.08469082757,0.01270362413,0.08469082757,0.0,0.0,0.0,0.1756,0.026,0.098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 07:00:00+01:00,0.000880189862,0.2112455669,0.03520759448,0.1408303779,0.2112455669,0.07041518896,0.0880189862,0.01320284793,0.0880189862,0.0024,0.0088,0.0024,0.1792,0.0176,0.0924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 08:00:00+01:00,0.000901187313,0.2162849552,0.03604749253,0.1441899701,0.2162849552,0.07209498506,0.09011873133,0.0135178097,0.09011873133,0.1128,0.1344,0.118,0.1816,0.0116,0.0832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 09:00:00+01:00,0.000960578347,0.2305388033,0.03842313388,0.1536925355,0.2305388033,0.07684626776,0.0960578347,0.0144086752,0.0960578347,0.2052,0.2204,0.21,0.1515999999999999,0.0084,0.074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 10:00:00+01:00,0.001051466713,0.2523520111,0.04205866851,0.1682346741,0.2523520111,0.08411733703,0.1051466713,0.01577200069,0.1051466713,0.264,0.2744,0.2676,0.1024,0.0068,0.0612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 11:00:00+01:00,0.001089439603,0.2614655045999999,0.04357758411,0.1743103364,0.2614655045999999,0.08715516821,0.1089439603,0.01634159404,0.1089439603,0.2956,0.3011999999999999,0.2964,0.0824,0.0084,0.0616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01-06 12:00:00+01:00,0.001081101371,0.259464329,0.04324405484,0.1729762194,0.259464329,0.08648810968,0.1081101371,0.01621652057,0.1081101371,0.3028,0.3048,0.302,0.094,0.0128,0.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
