LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,FuelOilGas,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear,OCGT_1,OCGT_2,OCGT_3,PV_Cadiz,PV_Malaga,PV_Sevilla,Wind_Acoruna,Wind_Bilbo,Wind_Gijon
07-10 09:00:00+02:00,0.0,0.0,0.092253590759999,0.0,0.0,0.0,0.0,0.0,0.0,0.4793924538649999,0.0,0.0,0.0,0.2008,0.2292,0.1496,0.122,0.0276,0.024
07-10 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018657560619999,0.0,0.0,0.0,0.2508,0.2692,0.2196,0.13,0.0248,0.0344
07-10 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3105494292539974,0.0,0.0,0.0,0.2796,0.2924,0.2676,0.136,0.0256,0.0476
07-10 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875055708579964,0.0,0.0,0.0,0.2836,0.2984,0.2752,0.1392,0.0304,0.06
07-10 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810174983269973,0.0,0.0,0.0,0.2736,0.2872,0.2628,0.1468,0.0372,0.0712
07-10 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329010923579971,0.0,0.0,0.0,0.2456,0.2576,0.2328,0.1564,0.0404,0.08
07-10 15:00:00+02:00,0.0,0.0,0.0028464793300018,0.0,0.0,0.0,0.0,0.0,0.0,0.428206321741,0.0,0.0,0.0,0.2056,0.21,0.1916,0.1732,0.0384,0.0852
07-10 16:00:00+02:00,0.0,0.0,0.1748479382600008,0.0,0.0,0.0,0.0,0.0,0.0,0.40380523529,0.0,0.0,0.0,0.1512,0.1456,0.1392,0.1976,0.034,0.088
07-10 17:00:00+02:00,0.0,0.0,0.3628715698599997,0.0,0.0,0.0,0.0,0.0,0.0,0.391382410299,0.0,0.0,0.0,0.0808,0.072,0.0772,0.21,0.0308,0.0924
07-10 18:00:00+02:00,0.0,0.0,0.4974439682291109,0.0250287168908875,0.0,0.0,0.0,0.0,0.0,0.3973541124969999,0.0,0.0,0.0,0.0172,0.0144,0.0176,0.204,0.0356,0.088
07-10 19:00:00+02:00,0.0,0.0230078126050555,0.5,0.0410257927749437,0.0,0.0,0.0,0.0,0.0,0.442130113749,0.0,0.0,0.0,0.0012,0.0004,0.0012,0.1591999999999999,0.0508,0.06
07-10 20:00:00+02:00,0.0,0.053703184327218,0.5,0.0399118445527807,0.0,0.0,0.0,0.0,0.0,0.485722469427,0.0,0.0,0.0,0.0,0.0,0.0,0.1156,0.0508,0.0276
07-10 21:00:00+02:00,0.0,0.0872085290749726,0.5,0.0357271435350285,0.0,0.0,0.0,0.0,0.0,0.510519368262,0.0,0.0,0.0,0.0,0.0,0.0,0.0908,0.0344,0.0124
07-10 22:00:00+02:00,0.0,0.0731275450027798,0.5,0.0123317870372184,0.0,0.0,0.0,0.0,0.0,0.512049496751,0.0,0.0,0.0,0.0,0.0,0.0,0.0892,0.016,0.0168
07-10 23:00:00+02:00,0.0,0.0369094059799999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.51239108657,0.0,0.0,0.0,0.0,0.0,0.0,0.0888,0.006,0.0184
07-11 00:00:00+02:00,0.0,0.0,0.4752705418200008,0.0,0.0,0.0,0.0,0.0,0.0,0.516322533889,0.0,0.0,0.0,0.0,0.0,0.0,0.0848,0.0036,0.0156
07-11 01:00:00+02:00,0.0,0.0,0.4115382932300003,0.0,0.0,0.0,0.0,0.0,0.0,0.52265716748,0.0,0.0,0.0,0.0,0.0,0.0,0.0784,0.0056,0.0136
07-11 02:00:00+02:00,0.0,0.0,0.3648837191800003,0.0,0.0,0.0,0.0,0.0,0.0,0.530215470481,0.0,0.0,0.0,0.0,0.0,0.0,0.0708,0.0108,0.0144
07-11 03:00:00+02:00,0.0,0.0,0.3325974880800004,0.0,0.0,0.0,0.0,0.0,0.0,0.536588510244,0.0,0.0,0.0,0.0,0.0,0.0,0.0644,0.0156,0.0156
07-11 04:00:00+02:00,0.0,0.0,0.3171751415900007,0.0,0.0,0.0,0.0,0.0,0.0,0.539375564248,0.0,0.0,0.0,0.0,0.0,0.0,0.0616,0.0192,0.0148
07-11 05:00:00+02:00,0.0,0.0,0.303556439659997,0.0,0.0,0.0,0.0,0.0,0.0,0.5405722630149999,0.0,0.0,0.0,0.0028,0.0048,0.0036,0.0604,0.0216,0.0116
07-11 06:00:00+02:00,0.0,0.0,0.2727925807499999,0.0,0.0,0.0,0.0,0.0,0.0,0.557385428288,0.0,0.0,0.0,0.0208,0.0272,0.0216,0.0436,0.0132,0.0052
07-11 07:00:00+02:00,0.0,0.0,0.1531915230999996,0.0,0.0,0.0,0.0,0.0,0.0,0.560251888742,0.0,0.0,0.0,0.086,0.096,0.088,0.0407999999999999,0.002,0.0004
07-11 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476797795289972,0.0,0.0,0.0,0.1571999999999999,0.1664,0.1568,0.0432,0.0012,0.0004
07-11 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4335673997339999,0.0,0.0,0.0,0.214,0.218,0.2104,0.0432,0.0012,0.0004
07-11 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3549308273569984,0.0,0.0,0.0,0.2552,0.258,0.2492,0.0424,0.0028,0.0004
07-11 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303589741017,0.0,0.0,0.0,0.278,0.28,0.2704,0.0464,0.0048,0.0004
07-11 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800244290750013,0.0,0.0,0.0,0.2888,0.2872,0.2784,0.0572,0.0092,0.0044
07-11 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758643907600002,0.0,0.0,0.0,0.2772,0.2736,0.2668,0.0736,0.0163999999999999,0.0136
07-11 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037283511279967,0.0,0.0,0.0,0.2484,0.2428,0.2392,0.0924,0.0243999999999999,0.0243999999999999
07-11 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3799021486289981,0.0,0.0,0.0,0.2036,0.1931999999999999,0.1944,0.1148,0.0368,0.0283999999999999
07-11 16:00:00+02:00,0.0,0.0,0.0370018797699998,0.0,0.0,0.0,0.0,0.0,0.0,0.4627682070559999,0.0,0.0,0.0,0.1432,0.1328,0.1376,0.1384,0.0548,0.0336
07-11 17:00:00+02:00,0.0,0.0,0.2124776233399984,0.0,0.0,0.0,0.0,0.0,0.0,0.447963156537,0.0,0.0,0.0,0.0756,0.0676,0.0732,0.1532,0.0708,0.0344
07-11 18:00:00+02:00,0.0,0.0,0.3645508513000039,0.0,0.0,0.0,0.0,0.0,0.0,0.449557488053,0.0,0.0,0.0,0.0212,0.0184,0.0196,0.1515999999999999,0.0776,0.0272
07-11 19:00:00+02:00,0.0,0.0,0.44963334136,0.0,0.0,0.0,0.0,0.0,0.0,0.4783725470169999,0.0,0.0,0.0,0.0008,0.0,0.0012,0.1228,0.074,0.0176
07-11 20:00:00+02:00,0.0,0.0093125643199978,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.485599705194,0.0,0.0,0.0,0.0,0.0,0.0,0.1156,0.0524,0.008
07-11 21:00:00+02:00,0.0,0.0583738231152539,0.5,0.0037046660747467,0.0,0.0,0.0,0.0,0.0,0.4956283881939999,0.0,0.0,0.0,0.0,0.0,0.0,0.1056,0.0276,0.008
07-11 22:00:00+02:00,0.0,0.0140944432800013,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.503965635326,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0.012,0.0104
07-11 23:00:00+02:00,0.0,0.0,0.4525170633600011,0.0,0.0,0.0,0.0,0.0,0.0,0.5038959149369999,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0.0048,0.0112
07-12 00:00:00+02:00,0.0,0.0,0.3884474571600004,0.0,0.0,0.0,0.0,0.0,0.0,0.501425279443,0.0,0.0,0.0,0.0,0.0,0.0,0.0996,0.002,0.0092
07-12 01:00:00+02:00,0.0,0.0,0.3352426322200005,0.0,0.0,0.0,0.0,0.0,0.0,0.496566607828,0.0,0.0,0.0,0.0,0.0,0.0,0.1044,0.002,0.0052
07-12 02:00:00+02:00,0.0,0.0,0.2960326845000002,0.0,0.0,0.0,0.0,0.0,0.0,0.4905235207019999,0.0,0.0,0.0,0.0,0.0,0.0,0.1104,0.0012,0.0032
07-12 03:00:00+02:00,0.0,0.0,0.2739668071899999,0.0,0.0,0.0,0.0,0.0,0.0,0.4857008890329999,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.0008,0.0036
07-12 04:00:00+02:00,0.0,0.0,0.2635011642300007,0.0,0.0,0.0,0.0,0.0,0.0,0.4832926165789999,0.0,0.0,0.0,0.0,0.0,0.0,0.1176,0.0016,0.0052
07-12 05:00:00+02:00,0.0,0.0,0.241158651050001,0.0,0.0,0.0,0.0,0.0,0.0,0.4808840601549999,0.0,0.0,0.0,0.0024,0.0048,0.0036,0.12,0.002,0.008
07-12 06:00:00+02:00,0.0,0.0,0.1471162649200019,0.0,0.0,0.0,0.0,0.0,0.0,0.515269247451,0.0,0.0,0.0,0.0203999999999999,0.0324,0.0304,0.0856,0.0016,0.0156
07-12 07:00:00+02:00,0.0,0.0,0.0831350484900004,0.0,0.0,0.0,0.0,0.0,0.0,0.4845053692809999,0.0,0.0,0.0,0.0364,0.0676,0.0624,0.1164,0.006,0.0272
07-12 08:00:00+02:00,0.0,0.0,0.0189082025199988,0.0,0.0,0.0,0.0,0.0,0.0,0.4405199058489999,0.0,0.0,0.0,0.0668,0.09,0.0724,0.1604,0.0096,0.0392
07-12 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644696705529975,0.0,0.0,0.0,0.1472,0.098,0.0832,0.1884,0.0128,0.0404
07-12 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675462453339984,0.0,0.0,0.0,0.1904,0.1244,0.1444,0.2008,0.0148,0.0376
07-12 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2155438098129981,0.0,0.0,0.0,0.162,0.1712,0.2076,0.1992,0.0148,0.0468
07-12 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1912865231519959,0.0,0.0,0.0,0.1828,0.2271999999999999,0.174,0.1972,0.02,0.0628
07-12 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1719192463159989,0.0,0.0,0.0,0.2048,0.2388,0.1492,0.2072,0.0308,0.0784
07-12 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394869359460006,0.0,0.0,0.0,0.196,0.2012,0.1668,0.2292,0.0436,0.088
07-12 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647325252369985,0.0,0.0,0.0,0.1644,0.1636,0.1571999999999999,0.2603999999999999,0.0504,0.0944
07-12 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2621914640030006,0.0,0.0,0.0,0.1208,0.1144,0.1112,0.2792,0.0608,0.0936
07-12 17:00:00+02:00,0.0,0.0,0.0861666404100017,0.0,0.0,0.0,0.0,0.0,0.0,0.3190619145029999,0.0,0.0,0.0,0.0676,0.062,0.0644,0.282,0.0748,0.0804
07-12 18:00:00+02:00,0.0,0.0,0.2245833691000115,0.0,0.0,0.0,0.0,0.0,0.0,0.3274701367889999,0.0,0.0,0.0,0.0243999999999999,0.018,0.0228,0.2736,0.0856,0.068
07-12 19:00:00+02:00,0.0,0.0,0.3169377485499968,0.0,0.0,0.0,0.0,0.0,0.0,0.342698397691,0.0,0.0,0.0,0.0008,0.0,0.0008,0.2583999999999999,0.09,0.0624
07-12 20:00:00+02:00,0.0,0.0,0.3848966246500006,0.0,0.0,0.0,0.0,0.0,0.0,0.337961124743,0.0,0.0,0.0,0.0,0.0,0.0,0.2632,0.0804,0.0668
07-12 21:00:00+02:00,0.0,0.0,0.482680675753084,0.0160392798069164,0.0,0.0,0.0,0.0,0.0,0.3464487384159999,0.0,0.0,0.0,0.0,0.0,0.0,0.2548,0.0536,0.0652
07-12 22:00:00+02:00,0.0,0.0,0.4858601587599992,0.0,0.0,0.0,0.0,0.0,0.0,0.3588047796499999,0.0,0.0,0.0,0.0,0.0,0.0,0.2424,0.0332,0.0556
07-12 23:00:00+02:00,0.0,0.0,0.4211756063200007,0.0,0.0,0.0,0.0,0.0,0.0,0.356325308314,0.0,0.0,0.0,0.0,0.0,0.0,0.2448,0.0236,0.0524
07-13 00:00:00+02:00,0.0,0.0,0.3401590340600005,0.0,0.0,0.0,0.0,0.0,0.0,0.352646727214,0.0,0.0,0.0,0.0,0.0,0.0,0.2484,0.0228,0.0576
07-13 01:00:00+02:00,0.0,0.0,0.2640167359899998,0.0,0.0,0.0,0.0,0.0,0.0,0.3485801197289999,0.0,0.0,0.0,0.0,0.0,0.0,0.2524,0.0232,0.0684
07-13 02:00:00+02:00,0.0,0.0,0.2184457349400009,0.0,0.0,0.0,0.0,0.0,0.0,0.3465489699849999,0.0,0.0,0.0,0.0,0.0,0.0,0.2544,0.0216,0.0852
07-13 03:00:00+02:00,0.0,0.0,0.1856119892500006,0.0,0.0,0.0,0.0,0.0,0.0,0.348535396912,0.0,0.0,0.0,0.0,0.0,0.0,0.2524,0.0196,0.1068
07-13 04:00:00+02:00,0.0,0.0,0.1829898188799995,0.0,0.0,0.0,0.0,0.0,0.0,0.3229487075059999,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0168,0.1252
07-13 05:00:00+02:00,0.0,0.0,0.2498067339400025,0.0,0.0,0.0,0.0,0.0,0.0,0.3314307761369999,0.0,0.0,0.0,0.0024,0.0044,0.0032,0.2696,0.014,0.1311999999999999
07-13 06:00:00+02:00,0.0,0.0,0.2744676008300027,0.0,0.0,0.0,0.0,0.0,0.0,0.338736889847,0.0,0.0,0.0,0.0256,0.028,0.0236,0.2623999999999999,0.02,0.1368
07-13 07:00:00+02:00,0.0,0.0,0.1740713674800011,0.0,0.0,0.0,0.0,0.0,0.0,0.3316488937099999,0.0,0.0,0.0,0.0768,0.094,0.0872,0.2696,0.0296,0.156
07-13 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3268844726069976,0.0,0.0,0.0,0.136,0.1648,0.1611999999999999,0.274,0.0392,0.1651999999999999
07-13 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1664371199329988,0.0,0.0,0.0,0.1948,0.222,0.2216,0.2724,0.0536,0.17
07-13 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551002389519993,0.0,0.0,0.0,0.2412,0.262,0.2628,0.266,0.0688,0.1728
07-13 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.2844,0.2852,0.2616,0.0755858235369969,0.1716
07-13 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992,0.2884,0.2916,0.25,0.0821836131990058,0.1688
07-13 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090719805359986,0.0,0.0,0.0,0.2888,0.2776,0.2808,0.2392,0.1108,0.1664
07-13 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784464601159986,0.0,0.0,0.0,0.2608,0.2496,0.2528,0.2284,0.1244,0.168
07-13 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2007657301739956,0.0,0.0,0.0,0.2148,0.2036,0.2076,0.2152,0.1396,0.1796
07-13 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3505106638660001,0.0,0.0,0.0,0.1528,0.1424,0.1468,0.2104,0.1604,0.1976
07-13 17:00:00+02:00,0.0,0.0,0.1478903236599979,0.0,0.0,0.0,0.0,0.0,0.0,0.3602213473789999,0.0,0.0,0.0,0.0808,0.0716,0.0776,0.2412,0.1716,0.1951999999999999
07-13 18:00:00+02:00,0.0,0.0,0.3065107436046507,0.0247495626153507,0.0,0.0,0.0,0.0,0.0,0.3393938235459999,0.0,0.0,0.0,0.0196,0.0136,0.0192,0.262,0.1744,0.1664
07-13 19:00:00+02:00,0.0,0.0,0.367952734291706,0.0496031095382945,0.0,0.0,0.0,0.0,0.0,0.3737751780189999,0.0,0.0,0.0,0.0008,0.0,0.0008,0.2276,0.1604,0.1311999999999999
07-13 20:00:00+02:00,0.0,0.0,0.3986325105588324,0.053386344381168,0.0,0.0,0.0,0.0,0.0,0.3817736310949999,0.0,0.0,0.0,0.0,0.0,0.0,0.2196,0.148,0.1096
07-13 21:00:00+02:00,0.0,0.0,0.4427367275537382,0.0582260258962617,0.0,0.0,0.0,0.0,0.0,0.382183622794,0.0,0.0,0.0,0.0,0.0,0.0,0.2192,0.114,0.102
07-13 22:00:00+02:00,0.0,0.0,0.3963424917889944,0.0219581658410047,0.0,0.0,0.0,0.0,0.0,0.397695647153,0.0,0.0,0.0,0.0,0.0,0.0,0.2036,0.1028,0.1311999999999999
07-13 23:00:00+02:00,0.0,0.0,0.3650420647300003,0.0,0.0,0.0,0.0,0.0,0.0,0.4108207610919999,0.0,0.0,0.0,0.0,0.0,0.0,0.1904,0.1124,0.1128
07-14 00:00:00+02:00,0.0,0.0,0.3338557897100002,0.0,0.0,0.0,0.0,0.0,0.0,0.392735852092,0.0,0.0,0.0,0.0,0.0,0.0,0.2084,0.1088,0.0648
07-14 01:00:00+02:00,0.0,0.0,0.3186033924000006,0.0,0.0,0.0,0.0,0.0,0.0,0.412671798351,0.0,0.0,0.0,0.0,0.0,0.0,0.1884,0.0872,0.0392
07-14 02:00:00+02:00,0.0,0.0,0.3091080613300004,0.0,0.0,0.0,0.0,0.0,0.0,0.456634982627,0.0,0.0,0.0,0.0,0.0,0.0,0.1444,0.07,0.03
07-14 03:00:00+02:00,0.0,0.0,0.2924962192000007,0.0,0.0,0.0,0.0,0.0,0.0,0.467824919199,0.0,0.0,0.0,0.0,0.0,0.0,0.1331999999999999,0.0752,0.0316
07-14 04:00:00+02:00,0.0,0.0,0.2969052847999999,0.0,0.0,0.0,0.0,0.0,0.0,0.472229851574,0.0,0.0,0.0,0.0,0.0,0.0,0.1288,0.0795999999999999,0.0276
07-14 05:00:00+02:00,0.0,0.0,0.364700450790001,0.0,0.0,0.0,0.0,0.0,0.0,0.4706936414879999,0.0,0.0,0.0,0.0024,0.0044,0.0032,0.1304,0.0764,0.0152
07-14 06:00:00+02:00,0.0,0.0,0.4050759943599907,0.0,0.0,0.0,0.0,0.0,0.0,0.4583859240969999,0.0,0.0,0.0,0.0212,0.0264,0.0224,0.1428,0.0756,0.0056
07-14 07:00:00+02:00,0.0,0.0,0.2924308237800004,0.0,0.0,0.0,0.0,0.0,0.0,0.447683307243,0.0,0.0,0.0,0.0848,0.096,0.0872,0.1536,0.08,0.0028
07-14 08:00:00+02:00,0.0,0.0,0.1113847677600004,0.0,0.0,0.0,0.0,0.0,0.0,0.4605422922009999,0.0,0.0,0.0,0.156,0.1676,0.1571999999999999,0.1408,0.0924,0.002
07-14 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307622390179994,0.0,0.0,0.0,0.216,0.226,0.2155999999999999,0.1228,0.1068,0.0024
07-14 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353900147739992,0.0,0.0,0.0,0.2603999999999999,0.266,0.2563999999999999,0.1115999999999999,0.1128,0.0036
07-14 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893600746489988,0.0,0.0,0.0,0.2872,0.288,0.2792,0.1164,0.1088,0.0108
07-14 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2582656721549969,0.0,0.0,0.0,0.298,0.2932,0.2852,0.1392,0.1056,0.03
07-14 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462495855550018,0.0,0.0,0.0,0.2884,0.2804,0.2744,0.1648,0.1056,0.0388
07-14 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951862402429984,0.0,0.0,0.0,0.2608,0.2504,0.2472,0.18,0.1112,0.0412
07-14 15:00:00+02:00,0.0,0.0,0.0022658578400007,0.0,0.0,0.0,0.0,0.0,0.0,0.413874103208,0.0,0.0,0.0,0.2148,0.2048,0.2036,0.1876,0.1176,0.0404
07-14 16:00:00+02:00,0.0,0.0,0.1902861936000061,0.0,0.0,0.0,0.0,0.0,0.0,0.4090714097869999,0.0,0.0,0.0,0.1524,0.142,0.1444,0.1924,0.1176,0.0348
07-14 17:00:00+02:00,0.0,0.0,0.3989571084700029,0.0,0.0,0.0,0.0,0.0,0.0,0.4094472885829999,0.0,0.0,0.0,0.0804,0.0704,0.0764,0.192,0.1088,0.0288
07-14 18:00:00+02:00,0.0,0.0234975590113227,0.5,0.0540528918186803,0.0,0.0,0.0,0.0,0.0,0.411419796532,0.0,0.0,0.0,0.0188,0.0144,0.018,0.19,0.0892,0.0256
07-14 19:00:00+02:00,0.0,0.0678264981149429,0.5,0.0620515375350563,0.0,0.0,0.0,0.0,0.0,0.432993031341,0.0,0.0,0.0,0.0008,0.0,0.0008,0.1684,0.0652,0.0272
07-14 20:00:00+02:00,0.0,0.0874099967372196,0.5,0.0581845707527809,0.0,0.0,0.0,0.0,0.0,0.4481921014519999,0.0,0.0,0.0,0.0,0.0,0.0,0.1532,0.0448,0.0327999999999999
07-14 21:00:00+02:00,0.0,0.114318813941068,0.5,0.0578139898189322,0.0,0.0,0.0,0.0,0.0,0.468602629665,0.0,0.0,0.0,0.0,0.0,0.0,0.1328,0.0283999999999999,0.0304
07-14 22:00:00+02:00,0.0,0.0918564785362083,0.5,0.0318837267637924,0.0,0.0,0.0,0.0,0.0,0.468917197558,0.0,0.0,0.0,0.0,0.0,0.0,0.1324,0.0184,0.026
07-14 23:00:00+02:00,0.0,0.0609257116530614,0.5,0.0044450447369381,0.0,0.0,0.0,0.0,0.0,0.464034636673,0.0,0.0,0.0,0.0,0.0,0.0,0.1372,0.0152,0.0232
07-15 00:00:00+02:00,0.0,0.0,0.4743881373599999,0.0,0.0,0.0,0.0,0.0,0.0,0.460743782705,0.0,0.0,0.0,0.0,0.0,0.0,0.1404,0.0192,0.0216
07-15 01:00:00+02:00,0.0,0.0,0.4011058931700001,0.0,0.0,0.0,0.0,0.0,0.0,0.4590809291209999,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.03,0.0228
07-15 02:00:00+02:00,0.0,0.0,0.35819035097,0.0,0.0,0.0,0.0,0.0,0.0,0.463055784975,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0428,0.0283999999999999
07-15 03:00:00+02:00,0.0,0.0,0.3199278746500008,0.0,0.0,0.0,0.0,0.0,0.0,0.457829669615,0.0,0.0,0.0,0.0,0.0,0.0,0.1432,0.0448,0.0392
07-15 04:00:00+02:00,0.0,0.0,0.3216464966499993,0.0,0.0,0.0,0.0,0.0,0.0,0.467436355381,0.0,0.0,0.0,0.0,0.0,0.0,0.1336,0.0388,0.05
07-15 05:00:00+02:00,0.0,0.0,0.3786476970199983,0.0,0.0,0.0,0.0,0.0,0.0,0.4826968694329999,0.0,0.0,0.0,0.0024,0.004,0.0032,0.1184,0.0272,0.054
07-15 06:00:00+02:00,0.0,0.0,0.4398156186900019,0.0,0.0,0.0,0.0,0.0,0.0,0.493584631404,0.0,0.0,0.0,0.0192,0.0252,0.0212,0.1076,0.0184,0.0312
07-15 07:00:00+02:00,0.0,0.0,0.3129981474099984,0.0,0.0,0.0,0.0,0.0,0.0,0.505291153942,0.0,0.0,0.0,0.086,0.0964,0.088,0.096,0.028,0.0376
07-15 08:00:00+02:00,0.0,0.0,0.1157960654200034,0.0,0.0,0.0,0.0,0.0,0.0,0.508571151109,0.0,0.0,0.0,0.1588,0.1676,0.158,0.0928,0.0384,0.0692
07-15 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397445456769975,0.0,0.0,0.0,0.2196,0.2244,0.2155999999999999,0.0992,0.0487999999999999,0.0916
07-15 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912718059259981,0.0,0.0,0.0,0.2632,0.2636,0.2556,0.1168,0.0592,0.1076
07-15 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143404328699976,0.0,0.0,0.0,0.2888,0.2852,0.2776,0.1432,0.07,0.1124
07-15 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1782816477019997,0.0,0.0,0.0,0.2976,0.29,0.2836,0.1676,0.0804,0.1164
07-15 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1620194233589971,0.0,0.0,0.0,0.2884,0.2776,0.2732,0.1835999999999999,0.0924,0.1248
07-15 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907789225579977,0.0,0.0,0.0,0.2616,0.2484,0.2468,0.1976,0.1064,0.1372
07-15 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954111938320021,0.0,0.0,0.0,0.216,0.202,0.204,0.21,0.1176,0.1468
07-15 16:00:00+02:00,0.0,0.0,0.0729728000299996,0.0,0.0,0.0,0.0,0.0,0.0,0.379085949388,0.0,0.0,0.0,0.1544,0.14,0.1456,0.2224,0.12,0.1591999999999999
07-15 17:00:00+02:00,0.0,0.0,0.2689571582700016,0.0,0.0,0.0,0.0,0.0,0.0,0.3694576287869999,0.0,0.0,0.0,0.0815999999999999,0.0696,0.0772,0.232,0.1148,0.1591999999999999
07-15 18:00:00+02:00,0.0,0.0,0.4236739629156265,0.0474870408743666,0.0,0.0,0.0,0.0,0.0,0.3634383142909999,0.0,0.0,0.0,0.0172,0.0136,0.0168,0.238,0.1004,0.138
07-15 19:00:00+02:00,0.0,0.0,0.4776642929201639,0.0692355452398368,0.0,0.0,0.0,0.0,0.0,0.383818367127,0.0,0.0,0.0,0.0008,0.0,0.0008,0.2176,0.088,0.106
07-15 20:00:00+02:00,0.0,0.0090448031480338,0.5,0.0702711915119659,0.0,0.0,0.0,0.0,0.0,0.399816212238,0.0,0.0,0.0,0.0,0.0,0.0,0.2016,0.0712,0.0904
07-15 21:00:00+02:00,0.0,0.0407669210497466,0.5,0.064652109210253,0.0,0.0,0.0,0.0,0.0,0.392211454463,0.0,0.0,0.0,0.0,0.0,0.0,0.2092,0.05,0.082
