,Network_Existing_Generation_Full,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_101_N_103_cac1,Network_Line_In_N_101_N_105_cac1,Network_Line_In_N_102_N_104_cac1,Network_Line_In_N_102_N_106_cac1,Network_Line_In_N_103_N_109_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_104_N_109_cac1,Network_Line_In_N_105_N_110_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_106_N_110_cac1,Network_Line_In_N_108_N_109_cac1,Network_Line_In_N_108_N_110_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_110_N_111_cac1,Network_Line_In_N_111_N_113_cac1,Network_Line_In_N_111_N_114_cac1,Network_Line_In_N_112_N_123_cac1,Network_Line_In_N_113_N_123_cac1,Network_Line_In_N_114_N_116_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_115_N_121_cac1,Network_Line_In_N_115_N_121_cac2,Network_Line_In_N_115_N_124_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_116_N_119_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_117_N_122_cac1,Network_Line_In_N_118_N_121_cac1,Network_Line_In_N_118_N_121_cac2,Network_Line_In_N_119_N_120_cac1,Network_Line_In_N_119_N_120_cac2,Network_Line_In_N_120_N_123_cac2,Network_Line_In_N_121_N_122_cac1
5023,0.061834306,0.06204132,0.06259866,0.062602796,0.062192336,0.060775556,0.06219974,0.061425813,0.061523356,0.06013155,0.06081444,0.059779406,0.057969704,0.06146226,0.06220661,0.061170503,0.05921448,0.063098036,0.062401146,0.061598606,0.062314592,0.06249176,0.06041251,0.058356233,0.061741315,0.06141545,0.06624746,0.062442563,0.06418687,0.060312502,0.060635477,0.06267764,0.06129925,0.062751085,0.06135965
5024,0.06974898,0.06996449,0.07035312,0.070407756,0.07018801,0.068939015,0.07010443,0.06926581,0.07016755,0.068159826,0.068303324,0.06771902,0.06190587,0.06990231,0.07080315,0.068672985,0.06618348,0.07118747,0.07009702,0.06934606,0.070355326,0.070343524,0.06780452,0.06590173,0.06935377,0.07021663,0.07411204,0.070034504,0.07210115,0.06666683,0.065199524,0.0711535,0.07109623,0.07003931,0.06882127
5025,0.081364505,0.08233173,0.082113124,0.082196936,0.08172734,0.08096736,0.08107941,0.081798024,0.08152828,0.08036505,0.07979458,0.08030058,0.073161185,0.081769764,0.08279533,0.08052808,0.07733642,0.08277069,0.08180549,0.081533864,0.08260379,0.08254599,0.079673596,0.077870615,0.08090513,0.083116055,0.08647289,0.08174209,0.08447829,0.07871943,0.07647754,0.08351986,0.084391475,0.08123322,0.07929109
5026,0.101879336,0.104326665,0.100938685,0.10179745,0.102286115,0.10247152,0.10323536,0.10080919,0.10016712,0.10224136,0.0992464,0.10302041,0.09335815,0.10133586,0.10183184,0.10219932,0.095821165,0.1038235,0.10145176,0.10128871,0.1056902,0.10180027,0.09949787,0.099242575,0.1009248,0.10348906,0.10709677,0.10233822,0.1016366,0.102147296,0.10374309,0.101561725,0.102102175,0.098642364,0.089431666
5027,0.10974165,0.11209885,0.10929829,0.109422415,0.10999441,0.110121876,0.11034409,0.10770348,0.10816821,0.10949648,0.1068166,0.1105166,0.101828136,0.10930368,0.10981136,0.10934303,0.103648536,0.11126838,0.11027626,0.109105155,0.1125393,0.10985244,0.10747736,0.106985286,0.10840275,0.11084355,0.11444195,0.11004896,0.10938697,0.109534495,0.11022347,0.10960615,0.110481545,0.10547439,0.09807177
5028,0.1238613,0.12590551,0.12341188,0.12424271,0.12533,0.1238411,0.124862425,0.12187379,0.12331379,0.12337842,0.121981196,0.12441542,0.11693037,0.1232953,0.12538931,0.12327715,0.11955332,0.12564074,0.123903595,0.12414735,0.12606628,0.12520719,0.12253272,0.12195178,0.124131,0.124190055,0.12866007,0.124835745,0.12452925,0.12380954,0.124228515,0.12293377,0.1226654,0.122070685,0.11070104
5029,0.13573784,0.13775048,0.13495387,0.13618955,0.13719893,0.13572116,0.13673499,0.13394086,0.13558535,0.13519643,0.13386649,0.13621855,0.12920718,0.13486172,0.13709044,0.13509847,0.13201307,0.13749431,0.13536137,0.13603058,0.13780181,0.13701004,0.13425533,0.13365991,0.13615717,0.13598827,0.14067397,0.13658129,0.13711508,0.13568819,0.13602228,0.1344378,0.13313594,0.1352831,0.12148202
5030,0.15083781,0.15332809,0.14983776,0.1517314,0.15211171,0.15106499,0.15172127,0.14897287,0.1505695,0.15038384,0.14930108,0.15134086,0.14322904,0.15013668,0.15203197,0.15029773,0.14689167,0.15246803,0.15057665,0.1509828,0.15311879,0.15192312,0.14969882,0.14865576,0.15112266,0.15090375,0.15594071,0.15136851,0.15189506,0.15107994,0.15139893,0.14949939,0.14719367,0.15057345,0.13376305
5031,0.16133276,0.16382112,0.16024655,0.16222084,0.16253558,0.16161114,0.16193388,0.15919265,0.16084531,0.16085017,0.15979901,0.16189344,0.15230481,0.16066435,0.16258168,0.16078945,0.15721971,0.16255265,0.16098702,0.16133207,0.1636336,0.16221714,0.16012216,0.1591289,0.16113959,0.16115853,0.16641381,0.16185355,0.16224472,0.16147207,0.16176489,0.15950927,0.157078,0.16107589,0.14280795
5032,0.1771225,0.17941749,0.17546153,0.17799832,0.17836727,0.17741996,0.17797472,0.17472033,0.17661123,0.17662024,0.1758832,0.17775223,0.16667831,0.17638958,0.1782243,0.17614704,0.17313659,0.17806363,0.1763961,0.17717797,0.17903045,0.17807803,0.17604205,0.17587781,0.17638344,0.17697708,0.18178646,0.17765515,0.178206,0.1769941,0.17715889,0.1742426,0.1721707,0.17707443,0.15539797
5033,0.17446898,0.1769419,0.17312904,0.17518635,0.17633632,0.174532,0.17561322,0.17201091,0.17483535,0.17413028,0.17398119,0.17564897,0.16404651,0.17431735,0.17650573,0.17326471,0.17118943,0.17577097,0.17422637,0.17492019,0.17675917,0.17604443,0.17374629,0.17386386,0.17446154,0.17487228,0.18001565,0.17553648,0.17672084,0.17441878,0.17449662,0.17137957,0.16892503,0.17516877,0.15299563
5034,0.16902666,0.17150709,0.16765869,0.16987008,0.17087677,0.16917537,0.17018849,0.16652729,0.1694005,0.16870615,0.1685904,0.17022984,0.15864041,0.16904904,0.17116289,0.16787554,0.16584277,0.1703513,0.16879179,0.169474,0.17132016,0.17065635,0.16824825,0.16833694,0.16910155,0.16944912,0.17468409,0.17023125,0.17130122,0.1690219,0.16922303,0.16586623,0.1635229,0.16996276,0.14775445
5035,0.15875806,0.16111298,0.1572538,0.15967318,0.16042559,0.15935245,0.159831,0.15620546,0.15894382,0.1586132,0.15803364,0.15983176,0.14824715,0.15874049,0.1604495,0.15793556,0.1553089,0.15997007,0.15794629,0.15910022,0.16094716,0.16014987,0.1577525,0.1581854,0.15832795,0.1590426,0.16403416,0.15988886,0.16045083,0.15896828,0.15923953,0.15558964,0.15351377,0.1592663,0.13722086
5036,0.12938729,0.13173826,0.12770972,0.1301611,0.13077323,0.12977977,0.13034846,0.12743157,0.12932189,0.12938778,0.12822938,0.1302872,0.11900697,0.12912494,0.13122138,0.12865739,0.12578064,0.13060975,0.1289901,0.12977901,0.13138701,0.1307039,0.12797552,0.12734069,0.12909488,0.12971117,0.13499685,0.13020107,0.1311212,0.12952873,0.12999706,0.12662551,0.124375746,0.1297979,0.10965737
5037,0.086712174,0.08830526,0.08589178,0.08711564,0.08746732,0.08586606,0.08745209,0.08739385,0.086574666,0.08531251,0.084030055,0.08704447,0.079611026,0.08624764,0.08772331,0.08597326,0.08319588,0.08816998,0.08643711,0.08680574,0.08871472,0.087880485,0.08538617,0.085117385,0.08784367,0.08608306,0.092563875,0.086035766,0.08767839,0.08541882,0.086257674,0.084562875,0.08454647,0.08780887,0.07442056
5038,0.06454206,0.06636982,0.063757956,0.065078646,0.0653678,0.06424555,0.06570041,0.06469882,0.06459321,0.0634014,0.06255993,0.064986296,0.05733347,0.06424062,0.06562522,0.064107165,0.06126169,0.06621597,0.064464524,0.06491695,0.06711805,0.06574232,0.064124,0.06318009,0.06548257,0.063721165,0.06907379,0.06429051,0.06563384,0.0625018,0.06315316,0.062445328,0.060770415,0.065958045,0.053033374
5039,0.04700564,0.048832987,0.047306955,0.04746433,0.047225237,0.047306508,0.047317,0.046010002,0.04683229,0.047623836,0.04571315,0.047883876,0.04335103,0.047185905,0.04685977,0.04709159,0.04405617,0.04786471,0.046799667,0.047819003,0.048723288,0.047723662,0.047354344,0.047382202,0.047707573,0.047116183,0.048382558,0.04734562,0.046675615,0.046459604,0.04660385,0.046478327,0.044627853,0.046191275,0.04141646
5040,0.06415044,0.06669479,0.0627439,0.064985305,0.065498546,0.06490945,0.06443304,0.062215433,0.063882194,0.06412595,0.062088914,0.06490375,0.059534617,0.06440816,0.06632083,0.06389875,0.061995544,0.06576365,0.064028725,0.06446679,0.06572973,0.06529721,0.06299165,0.06303593,0.06378407,0.06393483,0.06934447,0.06467556,0.06471021,0.063386515,0.0648788,0.06146551,0.06031736,0.063540705,0.05169384
5041,0.049612455,0.05133979,0.04907234,0.050395295,0.049952857,0.050287887,0.049891405,0.049278244,0.049029328,0.04997266,0.04813075,0.049986437,0.04768402,0.049685445,0.049720444,0.04912349,0.048065968,0.05066668,0.049413584,0.050124712,0.050861917,0.05009947,0.04929839,0.049721636,0.04991924,0.049596734,0.051968418,0.04975961,0.05015991,0.04896909,0.048397467,0.04854826,0.04945927,0.04918357,0.037320442
5042,0.04115052,0.04322999,0.041061357,0.041792788,0.041479286,0.04229538,0.04163061,0.04036212,0.040868107,0.041852735,0.0400538,0.042302966,0.037765972,0.04125493,0.041356012,0.040685356,0.03874126,0.042250216,0.04041607,0.041966483,0.04233713,0.041687958,0.041056067,0.041231044,0.041401394,0.04151798,0.043392472,0.041773967,0.0421435,0.04142819,0.041363277,0.03963212,0.03824365,0.041046366,0.03525514
5043,0.037751816,0.03927888,0.0375484,0.038169302,0.03809393,0.038526155,0.03815493,0.037434265,0.03777273,0.038248017,0.036831673,0.038196832,0.035582557,0.03758847,0.03793681,0.03719471,0.035276517,0.0383899,0.03747768,0.03814841,0.03837716,0.038018554,0.037338674,0.037281714,0.037708096,0.03818697,0.039732657,0.038405195,0.039117113,0.03773912,0.037897334,0.03681284,0.036457434,0.03766283,0.03595548
5044,0.039497882,0.040722303,0.039342463,0.039788418,0.039786488,0.03997457,0.039576396,0.038959533,0.03938987,0.039753173,0.03832499,0.03948599,0.037429523,0.039150827,0.03934255,0.03895592,0.037461538,0.04026275,0.039047472,0.03982455,0.03996811,0.039859474,0.03890288,0.038880344,0.039124314,0.039364025,0.0407726,0.039867207,0.040347606,0.039246295,0.039332844,0.03861408,0.038035665,0.038793765,0.03779126
5045,0.04171768,0.041980863,0.041978143,0.042063564,0.04189106,0.041784793,0.0418713,0.04072225,0.04147082,0.041395705,0.040573478,0.040253296,0.03999655,0.04083197,0.041199833,0.04121029,0.039975304,0.042189837,0.041186143,0.041213226,0.04171473,0.04136742,0.04031813,0.039232433,0.04061798,0.040941898,0.041828606,0.042121656,0.041038267,0.041152064,0.040805176,0.041030325,0.03941883,0.041689344,0.040626336
5046,0.04638543,0.046492957,0.046516575,0.04700821,0.04609321,0.046434864,0.04679043,0.045806494,0.04589787,0.04622021,0.045723088,0.0451734,0.044632092,0.045275267,0.045663387,0.04553349,0.04498352,0.046896137,0.04633949,0.04593666,0.047042392,0.045985237,0.045382164,0.044211343,0.045627985,0.045547936,0.04607512,0.046900332,0.045453466,0.046178892,0.045771666,0.04573605,0.043950357,0.045919836,0.04457151
5047,0.051421825,0.052765425,0.050951175,0.052026793,0.05191798,0.05186495,0.052177828,0.051664397,0.05109804,0.052009996,0.0503733,0.052000657,0.049260937,0.05137973,0.051514886,0.05150965,0.049226977,0.05241833,0.051280785,0.052235745,0.052940436,0.052020393,0.051306516,0.05202049,0.052153073,0.051184878,0.053165592,0.051714726,0.052181564,0.052093763,0.052938633,0.051403813,0.050880194,0.050806567,0.048640408
5048,0.076123126,0.0787852,0.07453768,0.0770311,0.077225395,0.07687392,0.07747626,0.07488162,0.07578974,0.07643236,0.07524178,0.077152565,0.06869674,0.07603491,0.07787486,0.076207235,0.07198555,0.07783984,0.07631739,0.07640489,0.07929217,0.07708464,0.075677,0.07504687,0.07676502,0.07629781,0.081173435,0.07686711,0.07688275,0.077126734,0.07896164,0.07521515,0.075320564,0.07568008,0.057183124
5049,0.089899205,0.09254172,0.088227004,0.090738215,0.09085468,0.090593666,0.09150606,0.08913195,0.08938556,0.09010301,0.089870624,0.09092837,0.082458474,0.089981325,0.09161702,0.09027477,0.08564584,0.09152541,0.09053257,0.09004227,0.09380692,0.09074757,0.08937239,0.08909239,0.090607435,0.09109424,0.09488199,0.090583704,0.090664655,0.090744674,0.09265245,0.0890624,0.08942914,0.0888628,0.06931181
5050,0.09758335,0.10074841,0.09584009,0.097616136,0.098211095,0.09869793,0.09943531,0.09664355,0.096320055,0.098327585,0.096456334,0.098758526,0.08957889,0.097068824,0.09832003,0.098498434,0.09232207,0.099332444,0.097349025,0.096770294,0.10141341,0.09749456,0.09601555,0.0957176,0.09717676,0.09888003,0.10312406,0.0982761,0.09765622,0.09885462,0.100627005,0.09702138,0.09696973,0.09522449,0.07666569
5051,0.10197515,0.105057426,0.10043156,0.102166556,0.10250408,0.102920964,0.103463195,0.100898474,0.10023958,0.10250843,0.100039564,0.1031172,0.09350536,0.1014085,0.10228919,0.102558374,0.09615979,0.103665255,0.101608604,0.10123374,0.105475284,0.101788804,0.09996582,0.09932401,0.10135377,0.102966756,0.10732022,0.10264204,0.10177278,0.10331662,0.10442348,0.10131081,0.10100938,0.09918847,0.082415506
5052,0.10886804,0.11132196,0.10740682,0.10908847,0.10946578,0.10926091,0.10957695,0.10707408,0.10700987,0.10860232,0.10691271,0.10936657,0.10021453,0.1081843,0.10882595,0.10864976,0.10322785,0.11035888,0.10844399,0.108284146,0.111568384,0.10874293,0.10678079,0.106139965,0.10820965,0.10912282,0.113610916,0.10934443,0.10804013,0.10954023,0.11025899,0.107756294,0.10694186,0.105184086,0.08924898
5053,0.115865745,0.118319325,0.1150108,0.116735,0.11697828,0.11613064,0.11659487,0.113927744,0.11518811,0.11552488,0.11442254,0.116328694,0.10824937,0.11517624,0.11712245,0.115517564,0.11136972,0.11739087,0.115528375,0.11577261,0.11845006,0.116790675,0.11506302,0.1144539,0.11600222,0.11597391,0.12072391,0.11655689,0.11570794,0.11641713,0.11704201,0.114653505,0.11355541,0.11347892,0.096230105
5054,0.12211772,0.12458086,0.12121136,0.12296924,0.12315773,0.122438006,0.12284491,0.119821146,0.1216403,0.1217939,0.12056013,0.12265714,0.11473208,0.12147713,0.12337639,0.12168032,0.118022755,0.12361761,0.121707216,0.12200221,0.12457834,0.12292277,0.121267505,0.12044013,0.122278385,0.12215445,0.12692328,0.12270368,0.12234088,0.12262702,0.12303288,0.12089353,0.11937303,0.120865785,0.10200514
5055,0.139446,0.14187492,0.13835916,0.14043123,0.14042953,0.13953443,0.14016403,0.13734694,0.1391301,0.13901806,0.13798876,0.13990799,0.12970516,0.13887106,0.14124422,0.13922228,0.13545023,0.14084542,0.13968553,0.13939911,0.14162286,0.14054975,0.13819337,0.13720132,0.1398866,0.13951968,0.14542305,0.13996466,0.14113775,0.13936476,0.13980754,0.13730507,0.13521725,0.13962175,0.12104014
5056,0.14047971,0.14274013,0.13896297,0.14132719,0.14160705,0.14070928,0.14115822,0.13820608,0.14009707,0.14003469,0.13900682,0.14108992,0.13012123,0.13993725,0.14223413,0.13996916,0.13638833,0.14166647,0.14020835,0.14053255,0.14231385,0.14151967,0.13894413,0.13808747,0.1404173,0.14036626,0.14603472,0.14102414,0.14207564,0.14030929,0.14062303,0.13765666,0.13558383,0.14059699,0.12173591
5057,0.17080395,0.17324805,0.16980274,0.17190434,0.1724684,0.1710034,0.1720668,0.1679979,0.17067666,0.17062664,0.17018194,0.1715349,0.16013905,0.17055605,0.17211954,0.16965246,0.16678956,0.17183605,0.16998127,0.17092119,0.17275742,0.17203979,0.17036512,0.17033318,0.170203,0.17326108,0.18085338,0.17216611,0.17136656,0.17116287,0.17169224,0.16840623,0.16632661,0.17131191,0.14794314
5058,0.16483209,0.16730446,0.16415843,0.16593052,0.16650371,0.1652979,0.16605335,0.1623509,0.16481602,0.1647538,0.16420808,0.16563296,0.15429401,0.16498342,0.16643508,0.16391113,0.1608775,0.16592711,0.16401872,0.1650537,0.16693944,0.16610064,0.16433467,0.16463664,0.16451618,0.16683905,0.17284457,0.16614214,0.16564462,0.16511531,0.16551924,0.16250157,0.16054872,0.16539815,0.1421356
5059,0.15939169,0.16194582,0.15849066,0.16033772,0.16107796,0.16010681,0.16046208,0.15680572,0.15952572,0.15945333,0.15875717,0.16051929,0.1488634,0.15963745,0.16109781,0.15889941,0.1554533,0.16078493,0.15859458,0.15973818,0.16155088,0.16069752,0.15901367,0.1593157,0.1590581,0.15982936,0.1640445,0.1606393,0.16030355,0.15962952,0.1600662,0.15684102,0.15489578,0.15988325,0.13690332
5060,0.14533532,0.14803126,0.14404029,0.14628004,0.14700793,0.14616874,0.1464143,0.1426897,0.14551942,0.14562967,0.14457282,0.14673495,0.1347834,0.14542119,0.14711875,0.14515096,0.14138255,0.14672682,0.14456354,0.14572419,0.14754537,0.14673401,0.14465122,0.14507277,0.14475507,0.14586143,0.15010817,0.14643802,0.1463802,0.14559653,0.14583984,0.14270185,0.14039597,0.14568946,0.1233597
5061,0.12932292,0.13194983,0.12784407,0.13034432,0.13096686,0.13013637,0.13047245,0.12702534,0.1293546,0.12951794,0.12848125,0.13057573,0.119019374,0.1293041,0.13084626,0.12915292,0.12537338,0.13067679,0.12860963,0.12961708,0.13153255,0.13060611,0.12861544,0.12871543,0.12887543,0.12966737,0.134062,0.1303163,0.13051808,0.12951842,0.12945396,0.12675509,0.12451901,0.12957762,0.107563056
5062,0.115549415,0.11789657,0.11386121,0.11651211,0.11712887,0.11618195,0.11664102,0.11331745,0.11563055,0.11565813,0.114510186,0.116588704,0.10530991,0.11572219,0.117088616,0.11518011,0.111677445,0.11681727,0.114994116,0.115933396,0.11748527,0.11691005,0.11447259,0.11398115,0.11519929,0.11575818,0.12015569,0.11641305,0.11666391,0.1154173,0.115487255,0.11309961,0.11077917,0.115529485,0.09381819
5063,0.104215465,0.10652315,0.102600105,0.10523424,0.10574555,0.104996145,0.10514258,0.101885654,0.10415549,0.104326256,0.10321078,0.10521918,0.09400069,0.104489826,0.10586724,0.103865094,0.10031456,0.10557075,0.103823565,0.10462997,0.10597406,0.10548381,0.10301166,0.10176248,0.10382801,0.10428945,0.10876838,0.104868956,0.104789086,0.10406362,0.104576476,0.10185646,0.09886333,0.10387785,0.08243944
5064,0.08942036,0.09173105,0.087769814,0.09031034,0.09076613,0.09010197,0.09020565,0.08705319,0.08916301,0.089391835,0.087910056,0.09029511,0.07893469,0.08955569,0.09090382,0.08901409,0.08523241,0.09080867,0.08883181,0.089674,0.09100901,0.09054321,0.0879875,0.086505584,0.08900249,0.08939751,0.0941588,0.0898723,0.08983841,0.089012474,0.08991106,0.08684138,0.083576486,0.08866921,0.067806825
5065,0.07524312,0.077723734,0.07368773,0.07618797,0.076593325,0.07593314,0.075815625,0.07326315,0.074981526,0.07521669,0.073486865,0.07613004,0.06495627,0.07548112,0.07681069,0.074911155,0.071108684,0.076818086,0.0749453,0.075525,0.07693769,0.076409906,0.07396347,0.07248004,0.07489583,0.07515711,0.08030686,0.07570269,0.075772405,0.0748199,0.07593058,0.07257553,0.070353836,0.0743088,0.056822248
5066,0.06607731,0.06861366,0.064573966,0.06692366,0.067386985,0.066656046,0.06658998,0.06413534,0.06582072,0.06598095,0.06405786,0.066919304,0.059843622,0.06630263,0.067950144,0.065745525,0.062450454,0.06762928,0.066002786,0.06633367,0.06783756,0.067249246,0.06486007,0.06359469,0.065769196,0.06594329,0.07132848,0.06658595,0.066613495,0.06558781,0.06674409,0.06354376,0.061929516,0.06515995,0.052924268
5067,0.07613155,0.078591354,0.07454829,0.07702161,0.077443406,0.07683187,0.07654615,0.07414045,0.07586353,0.0760963,0.074374296,0.07701487,0.06587897,0.0763118,0.07782046,0.07589128,0.07198263,0.077660896,0.0757291,0.076408446,0.077755444,0.07728342,0.07473652,0.0734739,0.07571444,0.07594479,0.08095782,0.0766348,0.07660246,0.075617425,0.07693178,0.07334841,0.07163768,0.07491538,0.057750218
5068,0.08593073,0.088272974,0.084209,0.08678079,0.0872797,0.08662483,0.08648153,0.083794005,0.08566966,0.085901186,0.08436783,0.08682137,0.075697556,0.08608318,0.08753112,0.08556978,0.081734486,0.08735564,0.08527382,0.086201556,0.08755203,0.08708245,0.08441467,0.0832387,0.08544889,0.08575641,0.09056239,0.08638902,0.086313024,0.08576125,0.08667657,0.0834043,0.081215195,0.08478868,0.06438595
5069,0.087808475,0.09029164,0.086217284,0.08877169,0.08919407,0.08846811,0.08852652,0.08526203,0.08760834,0.08778132,0.08621797,0.0886876,0.07753898,0.08787888,0.08932953,0.08761145,0.08362587,0.089315414,0.08728199,0.088058285,0.08956953,0.088888906,0.08653931,0.08512543,0.08747551,0.08763393,0.09200522,0.08827693,0.088374995,0.087667026,0.088576354,0.085362576,0.08424879,0.08651311,0.06585226
5070,0.08454353,0.08711651,0.083289936,0.08540833,0.085883066,0.08513106,0.08545542,0.08209783,0.08437289,0.08448703,0.082803145,0.08546411,0.074530296,0.0844886,0.08586171,0.08425174,0.08026369,0.08590772,0.084070556,0.08452813,0.08681393,0.08551827,0.08366603,0.08227783,0.084705815,0.08452319,0.08865367,0.08517974,0.085136585,0.08439624,0.08535776,0.08241621,0.082049526,0.08368643,0.062675625
5071,0.083227724,0.08578642,0.082084484,0.08395534,0.08462044,0.083752446,0.08428591,0.0812722,0.08313132,0.08319323,0.081778154,0.08425414,0.073588766,0.08310421,0.08458718,0.083111025,0.07885022,0.08462056,0.082842015,0.08318242,0.08571156,0.08413091,0.0824584,0.0812022,0.083771676,0.083361484,0.08748389,0.08386717,0.08385983,0.08346717,0.08468581,0.08145537,0.08132326,0.08244392,0.06175174
5072,0.07535433,0.077823944,0.074063346,0.07626499,0.07661903,0.075816676,0.076462805,0.07397524,0.07523731,0.075329505,0.07419955,0.07611947,0.06654237,0.07500557,0.07674997,0.07539385,0.071218506,0.07674807,0.07508872,0.0752565,0.07765381,0.07616768,0.07467352,0.07390569,0.0758846,0.075598545,0.07989682,0.0760948,0.07606017,0.076115735,0.077775285,0.07401286,0.0745063,0.07462836,0.05684212
5073,0.08118434,0.083885245,0.07957504,0.08230334,0.08219809,0.08194119,0.08242745,0.08025965,0.080834925,0.081480555,0.080317706,0.08210623,0.07269242,0.081057675,0.0829771,0.081065595,0.0770297,0.08294579,0.08130074,0.081383236,0.08421063,0.08210177,0.080822736,0.08018768,0.08172933,0.08109945,0.08607858,0.08194497,0.08221923,0.081979774,0.08377797,0.08033481,0.080409564,0.080498055,0.059777997
5074,0.097793885,0.10031737,0.096300334,0.098822005,0.09892948,0.09830777,0.098623544,0.09610734,0.09712636,0.09775904,0.0967816,0.0984375,0.08789078,0.097404756,0.09918206,0.09768758,0.09239844,0.09927861,0.09753204,0.09776025,0.10061035,0.09850443,0.0968598,0.09666976,0.098192,0.09799302,0.10229833,0.09833549,0.09813916,0.09865425,0.10000961,0.09660319,0.096044295,0.09620989,0.075217545
5075,0.121179156,0.12371821,0.120464005,0.12271287,0.12224064,0.12156253,0.12201333,0.11939148,0.1208223,0.12090679,0.120139696,0.12178894,0.111737706,0.1206316,0.122758955,0.12078389,0.11712432,0.12275026,0.120882176,0.12116953,0.1239714,0.12205643,0.12113816,0.12082922,0.12160989,0.121350475,0.12574354,0.121749446,0.1229511,0.12181496,0.12283818,0.12006198,0.11931876,0.12064605,0.09791527
