LoadLevel,CCGT_1,CCGT_2,CCGT_3,SolarPV_1,WindFarm_1
05-02 00:00:00+02:00,0.0,3.440303597557204e-14,0.0,0.0,0.0
05-02 01:00:00+02:00,0.0,4.359013150434521e-14,0.0,0.0,0.0
05-02 02:00:00+02:00,0.0,5.800915303666443e-15,0.0,0.0,0.0
05-02 03:00:00+02:00,0.0,5.967448757360216e-16,0.0,0.0,0.0
05-02 04:00:00+02:00,0.0,4.769795669545829e-14,0.0,0.0,0.0
05-02 05:00:00+02:00,0.0,3.549938121238938e-14,0.0,0.0,0.0
05-02 06:00:00+02:00,0.0,2.3397950243975174e-14,0.0,0.0,0.0
05-02 07:00:00+02:00,0.0,5.204170427930421e-15,0.0,0.0,0.0
05-02 08:00:00+02:00,0.0,-8.298917109073045e-15,0.0,0.0,0.0
05-02 09:00:00+02:00,0.0,4.889144644693033e-14,0.0,0.0,0.0
05-02 10:00:00+02:00,0.0,1.5903944827755367e-14,0.0,0.0,0.0
05-02 11:00:00+02:00,0.0,2.4494295480792516e-14,0.0,0.0,0.0
05-02 12:00:00+02:00,0.0,1.3697376566312869e-14,0.0,0.0,0.0
05-02 13:00:00+02:00,0.0,2.5493496202955157e-14,0.0,0.0,0.0
05-02 14:00:00+02:00,0.0,-2.300937218535637e-14,0.0,0.0,0.0
05-02 15:00:00+02:00,0.0,1.0602629885170245e-14,0.0,0.0,0.0
05-02 16:00:00+02:00,0.0,-8.409939411535561e-15,0.0,0.0,0.0
05-02 17:00:00+02:00,0.0,2.1399548799649892e-14,0.0,0.0,0.0
05-02 18:00:00+02:00,0.0,3.079481114554028e-14,0.0,0.0,0.0
05-02 19:00:00+02:00,0.0,1.459943277382081e-14,0.0,0.0,0.0
05-02 20:00:00+02:00,0.0,1.4002687898084787e-14,0.0,0.0,0.0
05-02 21:00:00+02:00,0.0,-1.0200174038743626e-14,0.0,0.0,0.0
05-02 22:00:00+02:00,0.0,7.077671781985373e-16,0.0,0.0,0.0
05-02 23:00:00+02:00,0.0,2.070565940925917e-14,0.0,0.0,0.0
05-03 00:00:00+02:00,0.0,-3.802513859341161e-15,0.0,0.0,0.0
05-03 01:00:00+02:00,0.0,-1.830480211850727e-14,0.0,0.0,0.0
05-03 02:00:00+02:00,0.0,-1.459943277382081e-14,0.0,0.0,0.0
05-03 03:00:00+02:00,0.0,6.160350007888837e-14,0.0,0.0,0.0
05-03 04:00:00+02:00,0.0,-5.204170427930421e-15,0.0,0.0,0.0
05-03 05:00:00+02:00,0.0,3.870515019599452e-14,0.0,0.0,0.0
05-03 06:00:00+02:00,0.0,2.400857290751901e-15,0.0,0.0,0.0
05-03 07:00:00+02:00,0.0,-6.203371150093062e-15,0.0,0.0,0.0
05-03 08:00:00+02:00,0.0,-2.9601321394068236e-14,0.0,0.0,0.0
05-03 09:00:00+02:00,0.0,2.1191381982532675e-14,0.0,0.0,0.0
05-03 10:00:00+02:00,0.0,3.82055498349132e-14,0.0,0.0,0.0
05-03 11:00:00+02:00,0.0,-3.0531133177191805e-16,0.0,0.0,0.0
05-03 12:00:00+02:00,0.0,7.19008186322867e-14,0.0,0.0,0.0
05-03 13:00:00+02:00,0.0,2.4702462297909733e-14,0.0,0.0,0.0
05-03 14:00:00+02:00,0.0,-2.080280392391387e-14,0.0,0.0,0.0
05-03 15:00:00+02:00,0.0,2.2898349882893854e-14,0.0,0.0,0.0
05-03 16:00:00+02:00,0.0,-2.9101721032986916e-14,0.0,0.0,0.0
05-03 17:00:00+02:00,0.0,2.070565940925917e-14,0.0,0.0,0.0
05-03 18:00:00+02:00,0.0,3.11972669919669e-14,0.0,0.0,0.0
05-03 19:00:00+02:00,0.0,-0.0007019693866630872,0.0007019693866621,0.0,0.0
05-03 20:00:00+02:00,0.0,-2.450817326860033e-14,0.0,0.0,0.0
05-03 21:00:00+02:00,0.0,-6.106226635438361e-15,0.0,0.0,0.0
05-03 22:00:00+02:00,0.0,-3.008704396734174e-14,0.0,0.0,0.0
05-03 23:00:00+02:00,0.0,-2.1094237467877974e-15,0.0,0.0,0.0
05-04 00:00:00+02:00,0.0,6.869504964868156e-14,0.0,0.0,0.0
05-04 01:00:00+02:00,0.0,-7.799316747991725e-15,0.0,0.0,0.0
05-04 02:00:00+02:00,0.0,1.7388868123191514e-14,0.0,0.0,0.0
05-04 03:00:00+02:00,0.0,3.300137940698278e-14,0.0,0.0,0.0
05-04 04:00:00+02:00,0.0,7.299716386910404e-15,0.0,0.0,0.0
05-04 05:00:00+02:00,0.0,3.0406233086921475e-14,0.0,0.0,0.0
05-04 06:00:00+02:00,0.0,4.408973186542653e-14,0.0,0.0,0.0
05-04 07:00:00+02:00,0.0,2.300937218535637e-14,0.0,0.0,0.0
05-04 08:00:00+02:00,0.0,-1.239286451237831e-14,0.0,0.0,0.0
05-04 09:00:00+02:00,0.0,2.2801205368239152e-14,0.0,0.0,0.0
05-04 10:00:00+02:00,0.0,8.298917109073045e-15,0.0,0.0,0.0
05-04 11:00:00+02:00,0.0,-1.7194579093882112e-14,0.0,0.0,0.0
05-04 12:00:00+02:00,0.0,-4.170275236248244e-14,0.0,0.0,0.0
05-04 13:00:00+02:00,0.0,4.599098879509711e-14,0.0,0.0,0.0
05-04 14:00:00+02:00,0.0,-2.9601321394068236e-14,0.0,0.0,0.0
05-04 15:00:00+02:00,0.0,-3.899658373995862e-15,0.0,0.0,0.0
05-04 16:00:00+02:00,0.0,-4.0245584642661925e-16,0.0,0.0,0.0
05-04 17:00:00+02:00,0.0,2.2495894036467234e-14,0.0,0.0,0.0
05-04 18:00:00+02:00,0.0,-1.1796119636642288e-14,0.0,0.0,0.0
05-04 19:00:00+02:00,0.0,2.7297608617971036e-14,0.0,0.0,0.0
05-04 20:00:00+02:00,0.0,4.5199954890051686e-14,0.0,0.0,0.0
05-04 21:00:00+02:00,0.0,-2.1399548799649892e-14,0.0,0.0,0.0
05-04 22:00:00+02:00,0.0,2.2010171463193728e-14,0.0,0.0,0.0
05-04 23:00:00+02:00,0.0,6.203371150093062e-15,0.0,0.0,0.0
05-05 00:00:00+02:00,0.0,-4.150152443926913e-14,0.0,0.0,0.0
05-05 01:00:00+02:00,0.0,2.5694724126168467e-14,0.0,0.0,0.0
05-05 02:00:00+02:00,0.0,2.4501234374696423e-14,0.0,0.0,0.0
05-05 03:00:00+02:00,0.0,-4.2500725161431774e-14,0.0,0.0,0.0
05-05 04:00:00+02:00,0.0,4.489464355827977e-14,0.0,0.0,0.0
05-05 05:00:00+02:00,0.0,-3.319566843629218e-14,0.0,0.0,0.0
05-05 06:00:00+02:00,0.0,-1.899869150889799e-14,0.0,0.0,0.0
05-05 07:00:00+02:00,0.0,2.781108676686017e-14,0.0,0.0,0.0
05-05 08:00:00+02:00,0.0,-2.8296809340133677e-14,0.0,0.0,0.0
05-05 09:00:00+02:00,0.0,2.270406085358445e-14,0.0,0.0,0.0
05-05 10:00:00+02:00,0.0,2.0192181260370035e-14,0.0,0.0,0.0
05-05 11:00:00+02:00,0.0,5.849487560993794e-14,0.0,0.0,0.0
05-05 12:00:00+02:00,0.0,1.479372180313021e-14,0.0,0.0,0.0
05-05 13:00:00+02:00,0.0,1.0394463068053028e-14,0.0,0.0,0.0
05-05 14:00:00+02:00,0.0,3.749778265671466e-14,0.0,0.0,0.0
05-05 15:00:00+02:00,0.0,4.29101199017623e-14,0.0,0.0,0.0
05-05 16:00:00+02:00,0.0,1.379452108096757e-14,0.0,0.0,0.0
05-05 17:00:00+02:00,0.0,-6.800116025829084e-15,0.0,0.0,0.0
05-05 18:00:00+02:00,0.0,-0.003643567730008984,0.0036435677299954,0.0,0.0
05-05 19:00:00+02:00,0.0,-0.009873265846633922,0.0098732658466621,0.0,0.0
05-05 20:00:00+02:00,0.0,-0.00900357595995771,0.0090035759599954,0.0,0.0
05-05 21:00:00+02:00,0.0,-1.2989609388114332e-14,0.0,0.0,0.0
05-05 22:00:00+02:00,0.0,5.800915303666443e-14,0.0,0.0,0.0
05-05 23:00:00+02:00,0.0,3.889943922530392e-14,0.0,0.0,0.0
05-06 00:00:00+02:00,0.0,1.4890866317784912e-14,0.0,0.0,0.0
05-06 01:00:00+02:00,0.0,6.300515664747763e-15,0.0,0.0,0.0
05-06 02:00:00+02:00,0.0,9.089951014118469e-15,0.0,0.0,0.0
05-06 03:00:00+02:00,0.0,-1.5001888620247428e-14,0.0,0.0,0.0
05-06 04:00:00+02:00,0.0,3.34038352534094e-14,0.0,0.0,0.0
05-06 05:00:00+02:00,0.0,2.5701663020072374e-14,0.0,0.0,0.0
05-06 06:00:00+02:00,0.0,6.300515664747763e-15,0.0,0.0,0.0
05-06 07:00:00+02:00,0.0,3.1585845050585704e-14,0.0,0.0,0.0
05-06 08:00:00+02:00,0.0,6.381006834033087e-14,0.0,0.0,0.0
05-06 09:00:00+02:00,0.0,1.2198575483068907e-14,0.0,0.0,0.0
05-06 10:00:00+02:00,0.0,1.700029006457271e-14,0.0,0.0,0.0
05-06 11:00:00+02:00,0.0,-5.88418203051333e-15,0.0,0.0,0.0
05-06 12:00:00+02:00,0.0,4.549138843401579e-14,0.0,0.0,0.0
05-06 13:00:00+02:00,0.0,3.2807090377673376e-14,0.0,0.0,0.0
05-06 14:00:00+02:00,0.0,1.942890293094024e-16,0.0,0.0,0.0
05-06 15:00:00+02:00,0.0,-1.8041124150158794e-15,0.0,0.0,0.0
05-06 16:00:00+02:00,0.0,5.420663917732327e-14,0.0,0.0,0.0
05-06 17:00:00+02:00,0.0,-0.00039009317330990223,0.0003900931733287,0.0,0.0
05-06 18:00:00+02:00,0.0,-0.0100962936199753,0.0100962936199954,0.0,0.0
05-06 19:00:00+02:00,0.0,-0.01717536268667752,0.0171753626866621,0.0,0.0
05-06 20:00:00+02:00,0.0,-0.016629794843314782,0.0166297948433287,0.0,0.0
05-06 21:00:00+02:00,0.0,-0.0074014541232998166,0.0074014541233288,0.0,0.0
05-06 22:00:00+02:00,0.0,1.2212453270876722e-14,0.0,0.0,0.0
05-06 23:00:00+02:00,0.0,3.3861802251067274e-15,0.0,0.0,0.0
05-07 00:00:00+02:00,0.0,1.5987211554602254e-14,0.0,0.0,0.0
05-07 01:00:00+02:00,0.0,6.419864639894968e-14,0.0,0.0,0.0
05-07 02:00:00+02:00,0.0,1.1934897514720433e-15,0.0,0.0,0.0
05-07 03:00:00+02:00,0.0,-1.790234627208065e-14,0.0,0.0,0.0
05-07 04:00:00+02:00,0.0,-3.209932319947484e-14,0.0,0.0,0.0
05-07 05:00:00+02:00,0.0,3.980149543281186e-14,0.0,0.0,0.0
05-07 06:00:00+02:00,0.0,5.340172748447003e-14,0.0,0.0,0.0
05-07 07:00:00+02:00,0.0,5.190292640122607e-15,0.0,0.0,0.0
05-07 08:00:00+02:00,0.0,6.360190152321366e-14,0.0,0.0,0.0
05-07 09:00:00+02:00,0.0,3.3029134982598407e-15,0.0,0.0,0.0
05-07 10:00:00+02:00,0.0,4.8905324234738146e-14,0.0,0.0,0.0
05-07 11:00:00+02:00,0.0,-5.269396030627149e-14,0.0,0.0,0.0
05-07 12:00:00+02:00,0.0,-1.790234627208065e-15,0.0,0.0,0.0
05-07 13:00:00+02:00,0.0,8.493206138382448e-15,0.0,0.0,0.0
05-07 14:00:00+02:00,0.0,1.529332216421153e-14,0.0,0.0,0.0
05-07 15:00:00+02:00,0.0,-3.239075674343894e-14,0.0,0.0,0.0
05-07 16:00:00+02:00,0.0,3.11001224773122e-14,0.0,0.0,0.0
05-07 17:00:00+02:00,0.0,7.605027718682322e-15,0.0,0.0,0.0
05-07 18:00:00+02:00,0.0,-1.304512053934559e-15,0.0,0.0,0.0
05-07 19:00:00+02:00,0.0,-0.0011675727466869124,0.0011675727466621,0.0,0.0
05-07 20:00:00+02:00,0.0,-0.0016228757800239857,0.0016228757799954,0.0,0.0
05-07 21:00:00+02:00,0.0,3.1502578323738817e-14,0.0,0.0,0.0
05-07 22:00:00+02:00,0.0,-5.3013149425851225e-15,0.0,0.0,0.0
05-07 23:00:00+02:00,0.0,4.5005665860742283e-14,0.0,0.0,0.0
05-08 00:00:00+02:00,0.0,3.8094527532450684e-14,0.0,0.0,0.0
05-08 01:00:00+02:00,0.0,-1.740274591099933e-14,0.0,0.0,0.0
05-08 02:00:00+02:00,0.0,2.0816681711721685e-16,0.0,0.0,0.0
05-08 03:00:00+02:00,0.0,-1.8110513089197866e-14,0.0,0.0,0.0
05-08 04:00:00+02:00,0.0,1.3600232051658168e-14,0.0,0.0,0.0
05-08 05:00:00+02:00,0.0,-8.396061623727746e-15,0.0,0.0,0.0
05-08 06:00:00+02:00,0.0,5.019595850086489e-14,0.0,0.0,0.0
05-08 07:00:00+02:00,0.0,-7.702172233337023e-15,0.0,0.0,0.0
05-08 08:00:00+02:00,0.0,-2.3092638912203256e-14,0.0,0.0,0.0
05-08 09:00:00+02:00,0.0,-1.379452108096757e-14,0.0,0.0,0.0
05-08 10:00:00+02:00,0.0,6.300515664747763e-15,0.0,0.0,0.0
05-08 11:00:00+02:00,0.0,-2.0608514894604468e-14,0.0,0.0,0.0
05-08 12:00:00+02:00,0.0,1.3600232051658168e-14,0.0,0.0,0.0
05-08 13:00:00+02:00,0.0,3.540223669773468e-14,0.0,0.0,0.0
05-08 14:00:00+02:00,0.0,-1.740274591099933e-14,0.0,0.0,0.0
05-08 15:00:00+02:00,0.0,2.3300805729320473e-14,0.0,0.0,0.0
05-08 16:00:00+02:00,0.0,-4.704570066849101e-15,0.0,0.0,0.0
05-08 17:00:00+02:00,0.0,5.4012350148013866e-14,0.0,0.0,0.0
05-08 18:00:00+02:00,0.0,5.941080960525369e-14,0.0,0.0,0.0
05-08 19:00:00+02:00,0.0,-0.0029737955466620225,0.0029737955466621,0.0,0.0
05-08 20:00:00+02:00,0.0,-0.0035115765966617918,0.0035115765966621,0.0,0.0
05-08 21:00:00+02:00,0.0,4.440892098500626e-14,0.0,0.0,0.0
05-08 22:00:00+02:00,0.0,2.300937218535637e-14,0.0,0.0,0.0
05-08 23:00:00+02:00,0.0,3.5901837058816e-14,0.0,0.0,0.0
05-09 00:00:00+02:00,0.0,3.4208746946262636e-14,0.0,0.0,0.0
05-09 01:00:00+02:00,0.0,-1.2198575483068907e-14,0.0,0.0,0.0
05-09 02:00:00+02:00,0.0,1.4002687898084787e-14,0.0,0.0,0.0
05-09 03:00:00+02:00,0.0,1.4307999229856705e-14,0.0,0.0,0.0
05-09 04:00:00+02:00,0.0,1.3808398868775384e-14,0.0,0.0,0.0
05-09 05:00:00+02:00,0.0,-8.715250743307479e-15,0.0,0.0,0.0
05-09 06:00:00+02:00,0.0,6.0285110237146e-14,0.0,0.0,0.0
05-09 07:00:00+02:00,0.0,2.5396351688300456e-14,0.0,0.0,0.0
05-09 08:00:00+02:00,0.0,-2.609024107869118e-15,0.0,0.0,0.0
05-09 09:00:00+02:00,0.0,3.1280533718813786e-14,0.0,0.0,0.0
05-09 10:00:00+02:00,0.0,2.220446049250313e-14,0.0,0.0,0.0
05-09 11:00:00+02:00,0.0,-1.1102230246251565e-14,0.0,0.0,0.0
05-09 12:00:00+02:00,0.0,3.569367024169878e-14,0.0,0.0,0.0
05-09 13:00:00+02:00,0.0,2.1899149160731213e-14,0.0,0.0,0.0
05-09 14:00:00+02:00,0.0,-9.103828801926284e-15,0.0,0.0,0.0
05-09 15:00:00+02:00,0.0,-4.6074255521944e-15,0.0,0.0,0.0
05-09 16:00:00+02:00,0.0,-2.919886554764162e-14,0.0,0.0,0.0
05-09 17:00:00+02:00,0.0,3.6914915568786455e-15,0.0,0.0,0.0
05-09 18:00:00+02:00,0.0,-1.8512968935624485e-14,0.0,0.0,0.0
05-09 19:00:00+02:00,0.0,-0.007550899293333885,0.0075508992933287,0.0,0.0
05-09 20:00:00+02:00,0.0,-0.005793068759996189,0.0057930687599954,0.0,0.0
05-09 21:00:00+02:00,0.0,-0.0003817187266096089,0.0003817187266621,0.0,0.0
05-09 22:00:00+02:00,0.0,2.609024107869118e-14,0.0,0.0,0.0
05-09 23:00:00+02:00,0.0,2.2093438190040615e-14,0.0,0.0,0.0
05-10 00:00:00+02:00,0.0,-1.0894063429134349e-14,0.0,0.0,0.0
05-10 01:00:00+02:00,0.0,-2.9976021664879227e-15,0.0,0.0,0.0
05-10 02:00:00+02:00,0.0,2.0108914533523148e-14,0.0,0.0,0.0
05-10 03:00:00+02:00,0.0,-2.341182803178299e-14,0.0,0.0,0.0
05-10 04:00:00+02:00,0.0,-1.5210055437364645e-14,0.0,0.0,0.0
05-10 05:00:00+02:00,0.0,-2.070565940925917e-14,0.0,0.0,0.0
05-10 06:00:00+02:00,0.0,2.270406085358445e-14,0.0,0.0,0.0
05-10 07:00:00+02:00,0.0,1.619537837171947e-14,0.0,0.0,0.0
05-10 08:00:00+02:00,0.0,4.1897041391791845e-14,0.0,0.0,0.0
05-10 09:00:00+02:00,0.0,-8.201772594418344e-15,0.0,0.0,0.0
05-10 10:00:00+02:00,0.0,2.3189783426857957e-14,0.0,0.0,0.0
05-10 11:00:00+02:00,0.0,1.2004286453759505e-14,0.0,0.0,0.0
05-10 12:00:00+02:00,0.0,-2.130240428499519e-14,0.0,0.0,0.0
05-10 13:00:00+02:00,0.0,-1.5210055437364645e-14,0.0,0.0,0.0
05-10 14:00:00+02:00,0.0,-2.3189783426857957e-14,0.0,0.0,0.0
05-10 15:00:00+02:00,0.0,4.1994185906446546e-14,0.0,0.0,0.0
05-10 16:00:00+02:00,0.0,1.650068970349139e-14,0.0,0.0,0.0
05-10 17:00:00+02:00,0.0,9.200973316580985e-15,0.0,0.0,0.0
05-10 18:00:00+02:00,0.0,-5.995204332975845e-15,0.0,0.0,0.0
05-10 19:00:00+02:00,0.0,-0.004694741699999783,0.0046947416999954,0.0,0.0
05-10 20:00:00+02:00,0.0,-0.0026361134499914007,0.0026361134499954,0.0,0.0
05-10 21:00:00+02:00,0.0,1.429412144204889e-14,0.0,0.0,0.0
05-10 22:00:00+02:00,0.0,3.5110803153770576e-14,0.0,0.0,0.0
05-10 23:00:00+02:00,0.0,3.920475055707584e-14,0.0,0.0,0.0
05-11 00:00:00+02:00,0.0,3.159972283839352e-14,0.0,0.0,0.0
05-11 01:00:00+02:00,0.0,4.529709940470639e-14,0.0,0.0,0.0
05-11 02:00:00+02:00,0.0,-1.1796119636642288e-14,0.0,0.0,0.0
05-11 03:00:00+02:00,0.0,3.1502578323738817e-14,0.0,0.0,0.0
05-11 04:00:00+02:00,0.0,3.3806291099836017e-14,0.0,0.0,0.0
05-11 05:00:00+02:00,0.0,1.8707257964933888e-14,0.0,0.0,0.0
05-11 06:00:00+02:00,0.0,4.601874437071274e-14,0.0,0.0,0.0
05-11 07:00:00+02:00,0.0,3.2807090377673376e-14,0.0,0.0,0.0
05-11 08:00:00+02:00,0.0,3.8191672047105385e-14,0.0,0.0,0.0
05-11 09:00:00+02:00,0.0,-9.992007221626409e-16,0.0,0.0,0.0
05-11 10:00:00+02:00,0.0,3.209932319947484e-14,0.0,0.0,0.0
05-11 11:00:00+02:00,0.0,-2.3300805729320473e-14,0.0,0.0,0.0
05-11 12:00:00+02:00,0.0,1.5404344466674047e-14,0.0,0.0,0.0
05-11 13:00:00+02:00,0.0,1.840194663316197e-14,0.0,0.0,0.0
05-11 14:00:00+02:00,0.0,1.1907141939104804e-14,0.0,0.0,0.0
05-11 15:00:00+02:00,0.0,3.1002977962657496e-14,0.0,0.0,0.0
05-11 16:00:00+02:00,0.0,2.7006175074006933e-14,0.0,0.0,0.0
05-11 17:00:00+02:00,0.0,-1.4682699500667695e-14,0.0,0.0,0.0
05-11 18:00:00+02:00,0.0,-0.0021630179199856048,0.0021630179199954,0.0,0.0
05-11 19:00:00+02:00,0.0,-0.009980634293305896,0.0099806342933287,0.0,0.0
05-11 20:00:00+02:00,0.0,-0.006789082076632091,0.0067890820766621,0.0,0.0
05-11 21:00:00+02:00,0.0,4.0495384823202585e-14,0.0,0.0,0.0
05-11 22:00:00+02:00,0.0,3.3306690738754696e-14,0.0,0.0,0.0
05-11 23:00:00+02:00,0.0,-6.189493362285248e-15,0.0,0.0,0.0
05-12 00:00:00+02:00,0.0,-8.18789480661053e-15,0.0,0.0,0.0
05-12 01:00:00+02:00,0.0,1.058875209736243e-14,0.0,0.0,0.0
05-12 02:00:00+02:00,0.0,-1.759703494030873e-14,0.0,0.0,0.0
05-12 03:00:00+02:00,0.0,1.304512053934559e-15,0.0,0.0,0.0
05-12 04:00:00+02:00,0.0,-1.9692580899288714e-14,0.0,0.0,0.0
05-12 05:00:00+02:00,0.0,4.3701153806807724e-14,0.0,0.0,0.0
05-12 06:00:00+02:00,0.0,3.0503377601576176e-14,0.0,0.0,0.0
05-12 07:00:00+02:00,0.0,3.4111602431607935e-14,0.0,0.0,0.0
05-12 08:00:00+02:00,0.0,4.9960036108132044e-15,0.0,0.0,0.0
05-12 09:00:00+02:00,0.0,-8.049116928532385e-16,0.0,0.0,0.0
05-12 10:00:00+02:00,0.0,3.6914915568786455e-15,0.0,0.0,0.0
05-12 11:00:00+02:00,0.0,1.8707257964933888e-14,0.0,0.0,0.0
05-12 12:00:00+02:00,0.0,3.1086244689504383e-15,0.0,0.0,0.0
05-12 13:00:00+02:00,0.0,1.529332216421153e-14,0.0,0.0,0.0
05-12 14:00:00+02:00,0.0,1.5681900222830336e-14,0.0,0.0,0.0
05-12 15:00:00+02:00,0.0,2.298161660974074e-14,0.0,0.0,0.0
05-12 16:00:00+02:00,0.0,2.1593837828959295e-14,0.0,0.0,0.0
05-12 17:00:00+02:00,0.0,3.0808688933348094e-15,0.0,0.0,0.0
05-12 18:00:00+02:00,0.0,-0.005544223786627306,0.0055442237866621,0.0,0.0
05-12 19:00:00+02:00,0.0,-0.010905101253282923,0.0109051012533287,0.0,0.0
05-12 20:00:00+02:00,0.0,-0.00718876385003811,0.0071887638499954,0.0,0.0
05-12 21:00:00+02:00,0.0,-9.797718192317006e-15,0.0,0.0,0.0
05-12 22:00:00+02:00,0.0,-4.801714581503802e-15,0.0,0.0,0.0
05-12 23:00:00+02:00,0.0,-3.0309088572266774e-14,0.0,0.0,0.0
05-13 00:00:00+02:00,0.0,-7.799316747991725e-15,0.0,0.0,0.0
05-13 01:00:00+02:00,0.0,5.499767308236869e-14,0.0,0.0,0.0
05-13 02:00:00+02:00,0.0,1.0200174038743626e-14,0.0,0.0,0.0
05-13 03:00:00+02:00,0.0,1.3600232051658168e-14,0.0,0.0,0.0
05-13 04:00:00+02:00,0.0,-1.2906342661267445e-14,0.0,0.0,0.0
05-13 05:00:00+02:00,0.0,3.11001224773122e-14,0.0,0.0,0.0
05-13 06:00:00+02:00,0.0,4.431177647035156e-14,0.0,0.0,0.0
05-13 07:00:00+02:00,0.0,-1.3308798507694064e-14,0.0,0.0,0.0
05-13 08:00:00+02:00,0.0,-2.799149800836176e-14,0.0,0.0,0.0
05-13 09:00:00+02:00,0.0,-1.0005885009434223e-14,0.0,0.0,0.0
05-13 10:00:00+02:00,0.0,1.419697692739419e-14,0.0,0.0,0.0
05-13 11:00:00+02:00,0.0,3.540223669773468e-14,0.0,0.0,0.0
05-13 12:00:00+02:00,0.0,2.8199664825478976e-14,0.0,0.0,0.0
05-13 13:00:00+02:00,0.0,2.8296809340133677e-14,0.0,0.0,0.0
05-13 14:00:00+02:00,0.0,3.8996583739958623e-14,0.0,0.0,0.0
05-13 15:00:00+02:00,0.0,4.2299497238218464e-14,0.0,0.0,0.0
05-13 16:00:00+02:00,0.0,-1.7305601396344628e-14,0.0,0.0,0.0
05-13 17:00:00+02:00,0.0,4.138356324290271e-14,0.0,0.0,0.0
05-13 18:00:00+02:00,0.0,-0.005954460286637597,0.0059544602866621,0.0,0.0
05-13 19:00:00+02:00,0.0,-0.010892376486679511,0.0108923764866621,0.0,0.0
05-13 20:00:00+02:00,0.0,-0.008187094906667691,0.0081870949066621,0.0,0.0
05-13 21:00:00+02:00,0.0,-3.189115638235762e-14,0.0,0.0,0.0
05-13 22:00:00+02:00,0.0,1.890154699424329e-14,0.0,0.0,0.0
05-13 23:00:00+02:00,0.0,-3.34038352534094e-14,0.0,0.0,0.0
05-14 00:00:00+02:00,0.0,-5.898059818321144e-15,0.0,0.0,0.0
05-14 01:00:00+02:00,0.0,7.299716386910404e-15,0.0,0.0,0.0
05-14 02:00:00+02:00,0.0,-9.020562075079397e-16,0.0,0.0,0.0
05-14 03:00:00+02:00,0.0,3.980149543281186e-14,0.0,0.0,0.0
05-14 04:00:00+02:00,0.0,-2.7006175074006933e-14,0.0,0.0,0.0
05-14 05:00:00+02:00,0.0,7.605027718682322e-15,0.0,0.0,0.0
05-14 06:00:00+02:00,0.0,1.7791323969618134e-14,0.0,0.0,0.0
05-14 07:00:00+02:00,0.0,1.289246487345963e-14,0.0,0.0,0.0
05-14 08:00:00+02:00,0.0,-1.4807599590938025e-14,0.0,0.0,0.0
05-14 09:00:00+02:00,0.0,-6.203371150093062e-15,0.0,0.0,0.0
05-14 10:00:00+02:00,0.0,-1.7805201757425948e-14,0.0,0.0,0.0
05-14 11:00:00+02:00,0.0,1.2101430968414206e-14,0.0,0.0,0.0
05-14 12:00:00+02:00,0.0,-4.2799097599299785e-14,0.0,0.0,0.0
05-14 13:00:00+02:00,0.0,4.1397441030710525e-14,0.0,0.0,0.0
05-14 14:00:00+02:00,0.0,-2.8602120671905595e-14,0.0,0.0,0.0
05-14 15:00:00+02:00,0.0,6.800116025829084e-15,0.0,0.0,0.0
05-14 16:00:00+02:00,0.0,2.5396351688300456e-14,0.0,0.0,0.0
05-14 17:00:00+02:00,0.0,3.670674875166924e-14,0.0,0.0,0.0
05-14 18:00:00+02:00,0.0,-8.590350653037149e-15,0.0,0.0,0.0
05-14 19:00:00+02:00,0.0,-0.0013773427500057,0.0013773427499954,0.0,0.0
05-14 20:00:00+02:00,0.0,-2.6506574712925612e-14,0.0,0.0,0.0
05-14 21:00:00+02:00,0.0,4.400646513857964e-14,0.0,0.0,0.0
05-14 22:00:00+02:00,0.0,2.9976021664879227e-15,0.0,0.0,0.0
05-14 23:00:00+02:00,0.0,2.400857290751901e-15,0.0,0.0,0.0
05-15 00:00:00+02:00,0.0,-8.507083926190262e-15,0.0,0.0,0.0
05-15 01:00:00+02:00,0.0,-2.030320356283255e-14,0.0,0.0,0.0
05-15 02:00:00+02:00,0.0,1.5404344466674047e-14,0.0,0.0,0.0
05-15 03:00:00+02:00,0.0,1.9692580899288714e-14,0.0,0.0,0.0
05-15 04:00:00+02:00,0.0,2.3037127760972e-15,0.0,0.0,0.0
05-15 05:00:00+02:00,0.0,3.480549182199866e-14,0.0,0.0,0.0
05-15 06:00:00+02:00,0.0,2.410571742217371e-14,0.0,0.0,0.0
05-15 07:00:00+02:00,0.0,3.6193270602780103e-14,0.0,0.0,0.0
05-15 08:00:00+02:00,0.0,2.3703261575747092e-14,0.0,0.0,0.0
05-15 09:00:00+02:00,0.0,-2.4799606812564434e-14,0.0,0.0,0.0
05-15 10:00:00+02:00,0.0,1.6209256159527285e-14,0.0,0.0,0.0
05-15 11:00:00+02:00,0.0,2.5493496202955157e-14,0.0,0.0,0.0
05-15 12:00:00+02:00,0.0,-3.0100921755149557e-14,0.0,0.0,0.0
05-15 13:00:00+02:00,0.0,-3.094746681142624e-15,0.0,0.0,0.0
05-15 14:00:00+02:00,0.0,1.8596235662471372e-14,0.0,0.0,0.0
05-15 15:00:00+02:00,0.0,1.8207657603852567e-14,0.0,0.0,0.0
05-15 16:00:00+02:00,0.0,-9.603429163007604e-15,0.0,0.0,0.0
05-15 17:00:00+02:00,0.0,2.886579864025407e-15,0.0,0.0,0.0
05-15 18:00:00+02:00,0.0,-0.0007627775699411976,0.0007627775699954,0.0,0.0
