Period,Scenario,LoadLevel,MEUR
2030,sc01,06-11 07:00:00+02:00,0.02504264077881071
2030,sc01,06-11 08:00:00+02:00,0.025777764194050555
2030,sc01,06-11 09:00:00+02:00,0.026751926463799917
2030,sc01,06-11 10:00:00+02:00,0.02744229019864103
2030,sc01,06-11 11:00:00+02:00,0.028284309636757772
2030,sc01,06-11 12:00:00+02:00,0.028457731609390517
2030,sc01,06-11 13:00:00+02:00,0.02880888829839432
2030,sc01,06-11 14:00:00+02:00,0.02885478399875065
2030,sc01,06-11 15:00:00+02:00,0.028438242689355533
2030,sc01,06-11 16:00:00+02:00,0.02750830034649048
2030,sc01,06-11 17:00:00+02:00,0.027044932895719995
2030,sc01,06-11 18:00:00+02:00,0.027403333407594165
2030,sc01,06-11 19:00:00+02:00,0.028090189998960284
2030,sc01,06-11 20:00:00+02:00,0.02825798184561564
2030,sc01,06-11 21:00:00+02:00,0.026857732400186407
2030,sc01,06-11 22:00:00+02:00,0.025164148936990205
2030,sc01,06-11 23:00:00+02:00,0.023536752517698968
2030,sc01,06-12 00:00:00+02:00,0.022757929828671464
2030,sc01,06-12 01:00:00+02:00,0.021485333156175165
2030,sc01,06-12 02:00:00+02:00,0.021155446946234394
2030,sc01,06-12 03:00:00+02:00,0.0218341508153467
2030,sc01,06-12 04:00:00+02:00,0.022220629070643493
2030,sc01,06-12 05:00:00+02:00,0.023227102778910973
2030,sc01,06-12 06:00:00+02:00,0.024416173576121435
2030,sc01,06-12 07:00:00+02:00,0.02527597876850788
2030,sc01,06-12 08:00:00+02:00,0.025286554295009315
2030,sc01,06-12 09:00:00+02:00,0.025454142992612137
2030,sc01,06-12 10:00:00+02:00,0.025468877450415945
2030,sc01,06-12 11:00:00+02:00,0.025939645485485174
2030,sc01,06-12 12:00:00+02:00,0.026406154603776672
2030,sc01,06-12 13:00:00+02:00,0.02666287104935168
2030,sc01,06-12 14:00:00+02:00,0.026739942878992156
2030,sc01,06-12 15:00:00+02:00,0.026913702201562913
2030,sc01,06-12 16:00:00+02:00,0.02741865976452746
2030,sc01,06-12 17:00:00+02:00,0.02790206413060466
2030,sc01,06-12 18:00:00+02:00,0.027889674232131696
2030,sc01,06-12 19:00:00+02:00,0.02889311545734624
2030,sc01,06-12 20:00:00+02:00,0.029119049236628523
2030,sc01,06-12 21:00:00+02:00,0.027531353405787492
2030,sc01,06-12 22:00:00+02:00,0.025750720687250362
2030,sc01,06-12 23:00:00+02:00,0.024370661152420384
2030,sc01,06-13 00:00:00+02:00,0.023135752331215308
2030,sc01,06-13 01:00:00+02:00,0.02210076237966243
2030,sc01,06-13 02:00:00+02:00,0.021443549112613185
2030,sc01,06-13 03:00:00+02:00,0.02121506055332416
2030,sc01,06-13 04:00:00+02:00,0.02113113402156562
2030,sc01,06-13 05:00:00+02:00,0.021998753038375216
2030,sc01,06-13 06:00:00+02:00,0.023199947425724954
2030,sc01,06-13 07:00:00+02:00,0.024234068452739475
2030,sc01,06-13 08:00:00+02:00,0.024540319141754245
2030,sc01,06-13 09:00:00+02:00,0.024801743842512526
2030,sc01,06-13 10:00:00+02:00,0.024915878947784853
2030,sc01,06-13 11:00:00+02:00,0.02473582366317679
2030,sc01,06-13 12:00:00+02:00,0.02471000440914009
2030,sc01,06-13 13:00:00+02:00,0.02474785243579727
2030,sc01,06-13 14:00:00+02:00,0.024800755386521257
2030,sc01,06-13 15:00:00+02:00,0.02469287279115419
2030,sc01,06-13 16:00:00+02:00,0.024647060646123306
2030,sc01,06-13 17:00:00+02:00,0.024976820863861077
2030,sc01,06-13 18:00:00+02:00,0.024985728706017715
2030,sc01,06-13 19:00:00+02:00,0.026114714151697617
2030,sc01,06-13 20:00:00+02:00,0.026507093122395773
2030,sc01,06-13 21:00:00+02:00,0.02577897735289106
2030,sc01,06-13 22:00:00+02:00,0.024006563747193684
2030,sc01,06-13 23:00:00+02:00,0.02221246144849954
2030,sc01,06-14 00:00:00+02:00,0.020919087576785546
2030,sc01,06-14 01:00:00+02:00,0.02034361765330741
2030,sc01,06-14 02:00:00+02:00,0.019794822829702394
2030,sc01,06-14 03:00:00+02:00,0.019461211455558368
2030,sc01,06-14 04:00:00+02:00,0.019363803965205865
2030,sc01,06-14 05:00:00+02:00,0.02016265725001458
2030,sc01,06-14 06:00:00+02:00,0.02127838927212316
2030,sc01,06-14 07:00:00+02:00,0.022342846012357597
2030,sc01,06-14 08:00:00+02:00,0.02301307406462445
2030,sc01,06-14 09:00:00+02:00,0.023625180408909735
2030,sc01,06-14 10:00:00+02:00,0.024337532439210843
2030,sc01,06-14 11:00:00+02:00,0.025065388818606656
2030,sc01,06-14 12:00:00+02:00,0.02559586023133106
2030,sc01,06-14 13:00:00+02:00,0.02585454147000902
2030,sc01,06-14 14:00:00+02:00,0.026266965996786684
2030,sc01,06-14 15:00:00+02:00,0.026431129175239123
2030,sc01,06-14 16:00:00+02:00,0.026267797507421746
2030,sc01,06-14 17:00:00+02:00,0.02641002258144473
2030,sc01,06-14 18:00:00+02:00,0.026176567280969024
2030,sc01,06-14 19:00:00+02:00,0.026643724081546916
2030,sc01,06-14 20:00:00+02:00,0.02627179658752849
2030,sc01,06-14 21:00:00+02:00,0.02513887067106927
2030,sc01,06-14 22:00:00+02:00,0.023406508546010733
2030,sc01,06-14 23:00:00+02:00,0.021996051236100114
2030,sc01,06-15 00:00:00+02:00,0.020547917241828452
2030,sc01,06-15 01:00:00+02:00,0.019821220294599567
2030,sc01,06-15 02:00:00+02:00,0.01945265395277563
2030,sc01,06-15 03:00:00+02:00,0.019024338010983122
2030,sc01,06-15 04:00:00+02:00,0.018895599398264514
2030,sc01,06-15 05:00:00+02:00,0.01957509687083672
2030,sc01,06-15 06:00:00+02:00,0.020711722819760272
2030,sc01,06-15 07:00:00+02:00,0.02204666219576431
2030,sc01,06-15 08:00:00+02:00,0.02267910776694787
2030,sc01,06-15 09:00:00+02:00,0.02340369567888913
2030,sc01,06-15 10:00:00+02:00,0.024270047958053903
2030,sc01,06-15 11:00:00+02:00,0.02474506225892985
2030,sc01,06-15 12:00:00+02:00,0.02516065154481035
2030,sc01,06-15 13:00:00+02:00,0.025293109390148172
2030,sc01,06-15 14:00:00+02:00,0.025728753909380682
2030,sc01,06-15 15:00:00+02:00,0.02618030411056624
2030,sc01,06-15 16:00:00+02:00,0.02704622308139805
2030,sc01,06-15 17:00:00+02:00,0.02704659919093342
2030,sc01,06-15 18:00:00+02:00,0.02647636750740369
2030,sc01,06-15 19:00:00+02:00,0.026224533540177977
2030,sc01,06-15 20:00:00+02:00,0.025570888226764052
2030,sc01,06-15 21:00:00+02:00,0.0238951728591463
2030,sc01,06-15 22:00:00+02:00,0.021777717070437824
2030,sc01,06-15 23:00:00+02:00,0.02001586072240119
2030,sc01,06-19 00:00:00+02:00,0.08643334243250299
2030,sc01,06-19 01:00:00+02:00,0.0843519486380746
2030,sc01,06-19 02:00:00+02:00,0.08328207806455233
2030,sc01,06-19 03:00:00+02:00,0.08317145439517382
2030,sc01,06-19 04:00:00+02:00,0.08399917639279957
2030,sc01,06-19 05:00:00+02:00,0.08769902594276895
2030,sc01,06-19 06:00:00+02:00,0.09369867002850872
2030,sc01,06-19 07:00:00+02:00,0.0979771504681227
2030,sc01,06-19 08:00:00+02:00,0.09767630481115017
2030,sc01,06-19 09:00:00+02:00,0.0983637897702927
2030,sc01,06-19 10:00:00+02:00,0.09955364122345875
2030,sc01,06-19 11:00:00+02:00,0.10155965859429522
2030,sc01,06-19 12:00:00+02:00,0.10256063491938533
2030,sc01,06-19 13:00:00+02:00,0.10357467115553594
2030,sc01,06-19 14:00:00+02:00,0.10519145506954529
2030,sc01,06-19 15:00:00+02:00,0.10597597630655207
2030,sc01,06-19 16:00:00+02:00,0.10602275178150267
2030,sc01,06-19 17:00:00+02:00,0.10577012408098212
2030,sc01,06-19 18:00:00+02:00,0.1073823878636645
2030,sc01,06-19 19:00:00+02:00,0.11222012824437913
2030,sc01,06-19 20:00:00+02:00,0.11280455577304548
2030,sc01,06-19 21:00:00+02:00,0.10480618987708415
2030,sc01,06-19 22:00:00+02:00,0.09478538768783036
2030,sc01,06-19 23:00:00+02:00,0.08885120069491197
2030,sc01,06-29 00:00:00+02:00,0.3160825630966744
2030,sc01,06-29 01:00:00+02:00,0.3087449147455918
2030,sc01,06-29 02:00:00+02:00,0.3082309352308315
2030,sc01,06-29 03:00:00+02:00,0.3080194531578038
2030,sc01,06-29 04:00:00+02:00,0.3098977855932834
2030,sc01,06-29 05:00:00+02:00,0.3172354529224045
2030,sc01,06-29 06:00:00+02:00,0.3313680138493781
2030,sc01,06-29 07:00:00+02:00,0.3497299801196665
2030,sc01,06-29 08:00:00+02:00,0.3671340557979217
2030,sc01,06-29 09:00:00+02:00,0.37691525458280506
2030,sc01,06-29 10:00:00+02:00,0.38077381479837036
2030,sc01,06-29 11:00:00+02:00,0.3872789925134906
2030,sc01,06-29 12:00:00+02:00,0.39325151465325414
2030,sc01,06-29 13:00:00+02:00,0.3924475829592609
2030,sc01,06-29 14:00:00+02:00,0.39227476682675433
2030,sc01,06-29 15:00:00+02:00,0.39138051889220177
2030,sc01,06-29 16:00:00+02:00,0.382933970553475
2030,sc01,06-29 17:00:00+02:00,0.37573073213418295
2030,sc01,06-29 18:00:00+02:00,0.3837698347122011
2030,sc01,06-29 19:00:00+02:00,0.40080592490560274
2030,sc01,06-29 20:00:00+02:00,0.39620042655177234
2030,sc01,06-29 21:00:00+02:00,0.3710481018603009
2030,sc01,06-29 22:00:00+02:00,0.34171144156897426
2030,sc01,06-29 23:00:00+02:00,0.31797481768233615
2030,sc01,06-30 00:00:00+02:00,0.19411577583439366
2030,sc01,06-30 01:00:00+02:00,0.18827526175347037
2030,sc01,06-30 02:00:00+02:00,0.1859326436368723
2030,sc01,06-30 03:00:00+02:00,0.18616645913317748
2030,sc01,06-30 04:00:00+02:00,0.18957010528192839
2030,sc01,06-30 05:00:00+02:00,0.19638692958032583
2030,sc01,06-30 06:00:00+02:00,0.20632716855400468
2030,sc01,06-30 07:00:00+02:00,0.21100356877418042
2030,sc01,06-30 08:00:00+02:00,0.21620829018389728
2030,sc01,06-30 09:00:00+02:00,0.21965018697999042
2030,sc01,06-30 10:00:00+02:00,0.22023058871489315
2030,sc01,06-30 11:00:00+02:00,0.22042924486900436
2030,sc01,06-30 12:00:00+02:00,0.22050859342361145
2030,sc01,06-30 13:00:00+02:00,0.21466668137037928
2030,sc01,06-30 14:00:00+02:00,0.21296659243909866
2030,sc01,06-30 15:00:00+02:00,0.2137954211994978
2030,sc01,06-30 16:00:00+02:00,0.21281559244386325
2030,sc01,06-30 17:00:00+02:00,0.21510314566983507
2030,sc01,06-30 18:00:00+02:00,0.2219167901126772
2030,sc01,06-30 19:00:00+02:00,0.23719390239874216
2030,sc01,06-30 20:00:00+02:00,0.24165992316352214
2030,sc01,06-30 21:00:00+02:00,0.22569763613092178
2030,sc01,06-30 22:00:00+02:00,0.20707462570032203
2030,sc01,06-30 23:00:00+02:00,0.19318441886367105
2030,sc01,07-17 00:00:00+02:00,0.025067674019291376
2030,sc01,07-17 01:00:00+02:00,0.024386431226596186
2030,sc01,07-17 02:00:00+02:00,0.024272825136295733
2030,sc01,07-17 03:00:00+02:00,0.024209186065174446
2030,sc01,07-17 04:00:00+02:00,0.024082488771964797
2030,sc01,07-17 05:00:00+02:00,0.025251074419743478
2030,sc01,07-17 06:00:00+02:00,0.02687270893738658
2030,sc01,07-17 07:00:00+02:00,0.028163433845812685
2030,sc01,07-17 08:00:00+02:00,0.029141015604290485
2030,sc01,07-17 09:00:00+02:00,0.029678811901291298
2030,sc01,07-17 10:00:00+02:00,0.02984655470990198
2030,sc01,07-17 11:00:00+02:00,0.030564278951613892
2030,sc01,07-17 12:00:00+02:00,0.031008011693117406
2030,sc01,07-17 13:00:00+02:00,0.031313775699246545
2030,sc01,07-17 14:00:00+02:00,0.031648036031598395
2030,sc01,07-17 15:00:00+02:00,0.03239119164500347
2030,sc01,07-17 16:00:00+02:00,0.03277752695590418
2030,sc01,07-17 17:00:00+02:00,0.03265159419933959
2030,sc01,07-17 18:00:00+02:00,0.032540136618147475
2030,sc01,07-17 19:00:00+02:00,0.03368136333352299
2030,sc01,07-17 20:00:00+02:00,0.03366566705516227
2030,sc01,07-17 21:00:00+02:00,0.03203495656009571
2030,sc01,07-17 22:00:00+02:00,0.03000530948746651
2030,sc01,07-17 23:00:00+02:00,0.028101556082105343
2030,sc01,07-18 00:00:00+02:00,0.07941493902447398
2030,sc01,07-18 01:00:00+02:00,0.07657009262000707
2030,sc01,07-18 02:00:00+02:00,0.07463959398813352
2030,sc01,07-18 03:00:00+02:00,0.07298545769835882
2030,sc01,07-18 04:00:00+02:00,0.07272193209347053
2030,sc01,07-18 05:00:00+02:00,0.07415645905452713
2030,sc01,07-18 06:00:00+02:00,0.07939823404155498
2030,sc01,07-18 07:00:00+02:00,0.08321072410074265
2030,sc01,07-18 08:00:00+02:00,0.08335855138522556
2030,sc01,07-18 09:00:00+02:00,0.08294149588274306
2030,sc01,07-18 10:00:00+02:00,0.08186741133168024
2030,sc01,07-18 11:00:00+02:00,0.08085110800752306
2030,sc01,07-18 12:00:00+02:00,0.08005075428056388
2030,sc01,07-18 13:00:00+02:00,0.08084230506907425
2030,sc01,07-18 14:00:00+02:00,0.08166700625433575
2030,sc01,07-18 15:00:00+02:00,0.08203820678090153
2030,sc01,07-18 16:00:00+02:00,0.08359375597936722
2030,sc01,07-18 17:00:00+02:00,0.08451454122407122
2030,sc01,07-18 18:00:00+02:00,0.08540866098651034
2030,sc01,07-18 19:00:00+02:00,0.0887296048861999
2030,sc01,07-18 20:00:00+02:00,0.0898760979193025
2030,sc01,07-18 21:00:00+02:00,0.08886000233547382
2030,sc01,07-18 22:00:00+02:00,0.08566208930787422
2030,sc01,07-18 23:00:00+02:00,0.08119227458332899
2030,sc01,07-20 00:00:00+02:00,0.11802956767326947
2030,sc01,07-20 01:00:00+02:00,0.115020442922299
2030,sc01,07-20 02:00:00+02:00,0.11358194759774169
2030,sc01,07-20 03:00:00+02:00,0.11218219377635971
2030,sc01,07-20 04:00:00+02:00,0.11298014759112186
2030,sc01,07-20 05:00:00+02:00,0.11745043079031037
2030,sc01,07-20 06:00:00+02:00,0.12516325764995162
2030,sc01,07-20 07:00:00+02:00,0.1311642347298151
2030,sc01,07-20 08:00:00+02:00,0.13363754049859702
2030,sc01,07-20 09:00:00+02:00,0.13671377386601413
2030,sc01,07-20 10:00:00+02:00,0.14003283609915462
2030,sc01,07-20 11:00:00+02:00,0.1421408642587587
2030,sc01,07-20 12:00:00+02:00,0.14441221716743036
2030,sc01,07-20 13:00:00+02:00,0.1466635918327922
2030,sc01,07-20 14:00:00+02:00,0.14832176809010203
2030,sc01,07-20 15:00:00+02:00,0.14660937789728234
2030,sc01,07-20 16:00:00+02:00,0.14565399044693397
2030,sc01,07-20 17:00:00+02:00,0.14589821123502897
2030,sc01,07-20 18:00:00+02:00,0.1487673645452288
2030,sc01,07-20 19:00:00+02:00,0.15225224979591617
2030,sc01,07-20 20:00:00+02:00,0.1525082794586551
2030,sc01,07-20 21:00:00+02:00,0.14619533083654046
2030,sc01,07-20 22:00:00+02:00,0.13740145264227568
2030,sc01,07-20 23:00:00+02:00,0.12862901400072885
2030,sc01,07-22 00:00:00+02:00,0.14459828684747456
2030,sc01,07-22 01:00:00+02:00,0.14191389213573502
2030,sc01,07-22 02:00:00+02:00,0.14170165670789472
2030,sc01,07-22 03:00:00+02:00,0.1440560770605323
2030,sc01,07-22 04:00:00+02:00,0.1460832463078127
2030,sc01,07-22 05:00:00+02:00,0.14964053928987459
2030,sc01,07-22 06:00:00+02:00,0.15792567459304863
2030,sc01,07-22 07:00:00+02:00,0.16266984972545648
2030,sc01,07-22 08:00:00+02:00,0.1637449614075322
2030,sc01,07-22 09:00:00+02:00,0.1654108335610088
2030,sc01,07-22 10:00:00+02:00,0.1680603762347889
2030,sc01,07-22 11:00:00+02:00,0.17107763170345022
2030,sc01,07-22 12:00:00+02:00,0.17291411709685114
2030,sc01,07-22 13:00:00+02:00,0.173485769561135
2030,sc01,07-22 14:00:00+02:00,0.1742077495382188
2030,sc01,07-22 15:00:00+02:00,0.17398856015121453
2030,sc01,07-22 16:00:00+02:00,0.17005813682293192
2030,sc01,07-22 17:00:00+02:00,0.16687091083145855
2030,sc01,07-22 18:00:00+02:00,0.1677207982499928
2030,sc01,07-22 19:00:00+02:00,0.17189260618418495
2030,sc01,07-22 20:00:00+02:00,0.17105087154553578
2030,sc01,07-22 21:00:00+02:00,0.16089818282326768
2030,sc01,07-22 22:00:00+02:00,0.15143879584207742
2030,sc01,07-22 23:00:00+02:00,0.14543700678942237
2030,sc01,07-30 00:00:00+02:00,0.03927565101955041
2030,sc01,07-30 01:00:00+02:00,0.03870868287901053
2030,sc01,07-30 02:00:00+02:00,0.037918995038933576
2030,sc01,07-30 03:00:00+02:00,0.037624017830614746
2030,sc01,07-30 04:00:00+02:00,0.03862099260297792
2030,sc01,07-30 05:00:00+02:00,0.04042535959366211
2030,sc01,07-30 06:00:00+02:00,0.04311338023333903
2030,sc01,07-30 07:00:00+02:00,0.044386872322694136
2030,sc01,07-30 08:00:00+02:00,0.04464928363145362
2030,sc01,07-30 09:00:00+02:00,0.04444484927696497
2030,sc01,07-30 10:00:00+02:00,0.0445965989382543
2030,sc01,07-30 11:00:00+02:00,0.044547243137783306
2030,sc01,07-30 12:00:00+02:00,0.04439545866092853
2030,sc01,07-30 13:00:00+02:00,0.04431915267764518
2030,sc01,07-30 14:00:00+02:00,0.04447408713888946
2030,sc01,07-30 15:00:00+02:00,0.045108322403462665
2030,sc01,07-30 16:00:00+02:00,0.04578677143206687
2030,sc01,07-30 17:00:00+02:00,0.047117555510272885
2030,sc01,07-30 18:00:00+02:00,0.04856164852620857
2030,sc01,07-30 19:00:00+02:00,0.05080216768473313
2030,sc01,07-30 20:00:00+02:00,0.05123025638095121
2030,sc01,07-30 21:00:00+02:00,0.048670292182505334
2030,sc01,07-30 22:00:00+02:00,0.04588034088798159
2030,sc01,07-30 23:00:00+02:00,0.043749907579695727
2030,sc01,07-31 00:00:00+02:00,0.02122198688111079
2030,sc01,07-31 01:00:00+02:00,0.020778368129270017
2030,sc01,07-31 02:00:00+02:00,0.02053331705408513
2030,sc01,07-31 03:00:00+02:00,0.020538548656877022
2030,sc01,07-31 04:00:00+02:00,0.021046592555310467
2030,sc01,07-31 05:00:00+02:00,0.021892451234092156
2030,sc01,07-31 06:00:00+02:00,0.0230843206608325
2030,sc01,07-31 07:00:00+02:00,0.023578565122875816
2030,sc01,07-31 08:00:00+02:00,0.023138407679612456
2030,sc01,07-31 09:00:00+02:00,0.02287304062508159
2030,sc01,07-31 10:00:00+02:00,0.022798035044232383
2030,sc01,07-31 11:00:00+02:00,0.02304650966307818
2030,sc01,07-31 12:00:00+02:00,0.02319844236103143
2030,sc01,07-31 13:00:00+02:00,0.022738883716246647
2030,sc01,07-31 14:00:00+02:00,0.0220775060892324
2030,sc01,07-31 15:00:00+02:00,0.022474591808412544
2030,sc01,07-31 16:00:00+02:00,0.022625063690696823
2030,sc01,07-31 17:00:00+02:00,0.02282958623671318
2030,sc01,07-31 18:00:00+02:00,0.023162681646566305
2030,sc01,07-31 19:00:00+02:00,0.023491424134636965
2030,sc01,07-31 20:00:00+02:00,0.023828249689782248
2030,sc01,07-31 21:00:00+02:00,0.022844777365988476
2030,sc01,07-31 22:00:00+02:00,0.021757328418827732
2030,sc01,07-31 23:00:00+02:00,0.02085650595104879
2030,sc01,08-01 00:00:00+02:00,0.040339866432584054
2030,sc01,08-01 01:00:00+02:00,0.03974820921122952
2030,sc01,08-01 02:00:00+02:00,0.03961189219809797
2030,sc01,08-01 03:00:00+02:00,0.03981730144362187
2030,sc01,08-01 04:00:00+02:00,0.04014565688146209
2030,sc01,08-01 05:00:00+02:00,0.04156016042580667
2030,sc01,08-01 06:00:00+02:00,0.043365932544269965
2030,sc01,08-01 07:00:00+02:00,0.04447716218356203
2030,sc01,08-01 08:00:00+02:00,0.04423633172187704
2030,sc01,08-01 09:00:00+02:00,0.04503661903717062
2030,sc01,08-01 10:00:00+02:00,0.045393247235708006
2030,sc01,08-01 11:00:00+02:00,0.04636101776630182
2030,sc01,08-01 12:00:00+02:00,0.04744636352821933
2030,sc01,08-01 13:00:00+02:00,0.048533612217836176
2030,sc01,08-01 14:00:00+02:00,0.04828031644437423
2030,sc01,08-01 15:00:00+02:00,0.04803020007604532
2030,sc01,08-01 16:00:00+02:00,0.04791958557761888
2030,sc01,08-01 17:00:00+02:00,0.047774031775644724
2030,sc01,08-01 18:00:00+02:00,0.04979907742976237
2030,sc01,08-01 19:00:00+02:00,0.052689522884539194
2030,sc01,08-01 20:00:00+02:00,0.0533494837015223
2030,sc01,08-01 21:00:00+02:00,0.05084602813162323
2030,sc01,08-01 22:00:00+02:00,0.04739411431786519
2030,sc01,08-01 23:00:00+02:00,0.04492375102061805
2030,sc01,08-02 00:00:00+02:00,0.021711295457758673
2030,sc01,08-02 01:00:00+02:00,0.02117709814781365
2030,sc01,08-02 02:00:00+02:00,0.02050970409751651
2030,sc01,08-02 03:00:00+02:00,0.020219388301680935
2030,sc01,08-02 04:00:00+02:00,0.02016730148571046
2030,sc01,08-02 05:00:00+02:00,0.020137325172926185
2030,sc01,08-02 06:00:00+02:00,0.02056678979838531
2030,sc01,08-02 07:00:00+02:00,0.020663920240656573
2030,sc01,08-02 08:00:00+02:00,0.02033787087267831
2030,sc01,08-02 09:00:00+02:00,0.02004268057393308
2030,sc01,08-02 10:00:00+02:00,0.019722115037119473
2030,sc01,08-02 11:00:00+02:00,0.019163162205319408
2030,sc01,08-02 12:00:00+02:00,0.018642795386490187
2030,sc01,08-02 13:00:00+02:00,0.01896721401635469
2030,sc01,08-02 14:00:00+02:00,0.019636048166329134
2030,sc01,08-02 15:00:00+02:00,0.02028838909729923
2030,sc01,08-02 16:00:00+02:00,0.02122862649242289
2030,sc01,08-02 17:00:00+02:00,0.022377807286097662
2030,sc01,08-02 18:00:00+02:00,0.02424079747358194
2030,sc01,08-02 19:00:00+02:00,0.026380473889717065
2030,sc01,08-02 20:00:00+02:00,0.02683880110882802
2030,sc01,08-02 21:00:00+02:00,0.025595877220935107
2030,sc01,08-02 22:00:00+02:00,0.023974984736467295
2030,sc01,08-02 23:00:00+02:00,0.022138569958979414
2030,sc01,08-03 00:00:00+02:00,0.02094025770480752
2030,sc01,08-03 01:00:00+02:00,0.02056950812845586
2030,sc01,08-03 02:00:00+02:00,0.020572933681640548
2030,sc01,08-03 03:00:00+02:00,0.020579703971011852
2030,sc01,08-03 04:00:00+02:00,0.02057621539578269
2030,sc01,08-03 05:00:00+02:00,0.021027620128642212
2030,sc01,08-03 06:00:00+02:00,0.02206726408274928
2030,sc01,08-03 07:00:00+02:00,0.022850630755851913
2030,sc01,08-03 08:00:00+02:00,0.023396629237280135
2030,sc01,08-03 09:00:00+02:00,0.02326446481742899
2030,sc01,08-03 10:00:00+02:00,0.022374187834528617
2030,sc01,08-03 11:00:00+02:00,0.02175384491484449
2030,sc01,08-03 12:00:00+02:00,0.02105153334283475
2030,sc01,08-03 13:00:00+02:00,0.0206865784749413
2030,sc01,08-03 14:00:00+02:00,0.020741624283147752
2030,sc01,08-03 15:00:00+02:00,0.02152584122337807
2030,sc01,08-03 16:00:00+02:00,0.0219786408929912
2030,sc01,08-03 17:00:00+02:00,0.022716531600904064
2030,sc01,08-03 18:00:00+02:00,0.024037990739023688
2030,sc01,08-03 19:00:00+02:00,0.025302869096784208
2030,sc01,08-03 20:00:00+02:00,0.025112057432072715
2030,sc01,08-03 21:00:00+02:00,0.023898909498950228
2030,sc01,08-03 22:00:00+02:00,0.022503886007411694
2030,sc01,08-03 23:00:00+02:00,0.02185008560874844
2030,sc01,08-05 00:00:00+02:00,0.024037967496982057
2030,sc01,08-05 01:00:00+02:00,0.02334858753230252
2030,sc01,08-05 02:00:00+02:00,0.022731352036376634
2030,sc01,08-05 03:00:00+02:00,0.02229594958800673
2030,sc01,08-05 04:00:00+02:00,0.022256706974924195
2030,sc01,08-05 05:00:00+02:00,0.022343630713589437
2030,sc01,08-05 06:00:00+02:00,0.023085273580417925
2030,sc01,08-05 07:00:00+02:00,0.023353977206272962
2030,sc01,08-05 08:00:00+02:00,0.023407184067156667
2030,sc01,08-05 09:00:00+02:00,0.023168943641580404
2030,sc01,08-05 10:00:00+02:00,0.022867894650786348
2030,sc01,08-05 11:00:00+02:00,0.022602776109842713
2030,sc01,08-05 12:00:00+02:00,0.02250148337374333
2030,sc01,08-05 13:00:00+02:00,0.02265218376861659
2030,sc01,08-05 14:00:00+02:00,0.02278132466149416
2030,sc01,08-05 15:00:00+02:00,0.023050989628376088
2030,sc01,08-05 16:00:00+02:00,0.02388938677731319
2030,sc01,08-05 17:00:00+02:00,0.024856600090387183
2030,sc01,08-05 18:00:00+02:00,0.02611927929997527
2030,sc01,08-05 19:00:00+02:00,0.027837659525016302
2030,sc01,08-05 20:00:00+02:00,0.028268978340827144
2030,sc01,08-05 21:00:00+02:00,0.027279991541742522
2030,sc01,08-05 22:00:00+02:00,0.02577076780104657
2030,sc01,08-05 23:00:00+02:00,0.024576090066398448
2030,sc01,08-06 00:00:00+02:00,0.023889486862749814
2030,sc01,08-06 01:00:00+02:00,0.02358795444546529
2030,sc01,08-06 02:00:00+02:00,0.02335096942024112
2030,sc01,08-06 03:00:00+02:00,0.02324649740582175
2030,sc01,08-06 04:00:00+02:00,0.023375925944681675
2030,sc01,08-06 05:00:00+02:00,0.024168951517834672
2030,sc01,08-06 06:00:00+02:00,0.024911802612517228
2030,sc01,08-06 07:00:00+02:00,0.025553295785934856
2030,sc01,08-06 08:00:00+02:00,0.02582588646325622
2030,sc01,08-06 09:00:00+02:00,0.025873815132569734
2030,sc01,08-06 10:00:00+02:00,0.02564206046710982
2030,sc01,08-06 11:00:00+02:00,0.025841933230120635
2030,sc01,08-06 12:00:00+02:00,0.02608784780088979
2030,sc01,08-06 13:00:00+02:00,0.026218057527924804
2030,sc01,08-06 14:00:00+02:00,0.026370845084465848
2030,sc01,08-06 15:00:00+02:00,0.02677660329469523
2030,sc01,08-06 16:00:00+02:00,0.02712559099737684
2030,sc01,08-06 17:00:00+02:00,0.02743318193778066
2030,sc01,08-06 18:00:00+02:00,0.027877443933750704
2030,sc01,08-06 19:00:00+02:00,0.028798491745751158
2030,sc01,08-06 20:00:00+02:00,0.02875432409043727
2030,sc01,08-06 21:00:00+02:00,0.026703877246437375
2030,sc01,08-06 22:00:00+02:00,0.024511992287358265
2030,sc01,08-06 23:00:00+02:00,0.023076314871926417
2030,sc01,08-07 00:00:00+02:00,0.02232492394452067
2030,sc01,08-07 01:00:00+02:00,0.02176720439715391
2030,sc01,08-07 02:00:00+02:00,0.021362334764302805
2030,sc01,08-07 03:00:00+02:00,0.02139768895143486
2030,sc01,08-07 04:00:00+02:00,0.02157893140098578
2030,sc01,08-07 05:00:00+02:00,0.022562753155623776
2030,sc01,08-07 06:00:00+02:00,0.02416632215646649
2030,sc01,08-07 07:00:00+02:00,0.02560447937501934
2030,sc01,08-07 08:00:00+02:00,0.026613894078210108
2030,sc01,08-07 09:00:00+02:00,0.0272657624943069
2030,sc01,08-07 10:00:00+02:00,0.02760260797256317
2030,sc01,08-07 11:00:00+02:00,0.028052510873474993
2030,sc01,08-07 12:00:00+02:00,0.02849962855325547
2030,sc01,08-07 13:00:00+02:00,0.028799174557439664
2030,sc01,08-07 14:00:00+02:00,0.02873871820412239
2030,sc01,08-07 15:00:00+02:00,0.028554163633036197
2030,sc01,08-07 16:00:00+02:00,0.027931544905793304
