Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,02-12 17:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-12 17:00:00+01:00,PV_Malaga,0.53577044374
2030,sc01,02-12 17:00:00+01:00,Wind_Acoruna,22.014035555200003
2030,sc01,02-12 17:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-12 17:00:00+01:00,PV_Sevilla,21.5923095216
2030,sc01,02-12 17:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-12 17:00:00+01:00,CCGT_4,0.0
2030,sc01,02-12 17:00:00+01:00,Wind_Gijon,38.953309222
2030,sc01,02-12 17:00:00+01:00,Wind_Bilbo,2.333078755
2030,sc01,02-12 17:00:00+01:00,CCGT_2,62.0
2030,sc01,02-12 17:00:00+01:00,PV_Cadiz,1.145284327816
2030,sc01,02-12 17:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-12 17:00:00+01:00,Nuclear,15.432715919303995
2030,sc01,02-12 17:00:00+01:00,CCGT_3,18.604072519210767
2030,sc01,02-25 13:00:00+01:00,OCGT_3,0.0
2030,sc01,02-25 13:00:00+01:00,BrownLignite,0.0
2030,sc01,02-25 13:00:00+01:00,OCGT_1,0.0
2030,sc01,02-25 13:00:00+01:00,OCGT_2,0.0
2030,sc01,02-25 13:00:00+01:00,CCGT_1,0.0
2030,sc01,02-25 13:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-25 13:00:00+01:00,PV_Malaga,1.0467287781
2030,sc01,02-25 13:00:00+01:00,Wind_Acoruna,0.14916618645000002
2030,sc01,02-25 13:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-25 13:00:00+01:00,PV_Sevilla,1.0489971819
2030,sc01,02-25 13:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-25 13:00:00+01:00,CCGT_4,0.0
2030,sc01,02-25 13:00:00+01:00,Wind_Gijon,1.0363730334
2030,sc01,02-25 13:00:00+01:00,Wind_Bilbo,0.12728757066000002
2030,sc01,02-25 13:00:00+01:00,CCGT_2,0.0
2030,sc01,02-25 13:00:00+01:00,PV_Cadiz,0.6608475294
2030,sc01,02-25 13:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-25 13:00:00+01:00,Nuclear,0.38071940768099954
2030,sc01,02-25 13:00:00+01:00,CCGT_3,0.0
2030,sc01,03-28 18:00:00+01:00,OCGT_3,0.0
2030,sc01,03-28 18:00:00+01:00,BrownLignite,0.0
2030,sc01,03-28 18:00:00+01:00,OCGT_1,0.0
2030,sc01,03-28 18:00:00+01:00,OCGT_2,0.0
2030,sc01,03-28 18:00:00+01:00,CCGT_1,0.0
2030,sc01,03-28 18:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-28 18:00:00+01:00,PV_Malaga,1.022258904808
2030,sc01,03-28 18:00:00+01:00,Wind_Acoruna,39.759971259320004
2030,sc01,03-28 18:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-28 18:00:00+01:00,PV_Sevilla,68.02711656720001
2030,sc01,03-28 18:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-28 18:00:00+01:00,CCGT_4,0.0
2030,sc01,03-28 18:00:00+01:00,Wind_Gijon,146.6471357588
2030,sc01,03-28 18:00:00+01:00,Wind_Bilbo,18.931534027719998
2030,sc01,03-28 18:00:00+01:00,CCGT_2,180.04052106733226
2030,sc01,03-28 18:00:00+01:00,PV_Cadiz,3.0442396329759998
2030,sc01,03-28 18:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-28 18:00:00+01:00,Nuclear,84.5238846994
2030,sc01,03-28 18:00:00+01:00,CCGT_3,23.548392155403757
2030,sc01,04-02 07:00:00+02:00,OCGT_3,0.0
2030,sc01,04-02 07:00:00+02:00,BrownLignite,0.0
2030,sc01,04-02 07:00:00+02:00,OCGT_1,0.0
2030,sc01,04-02 07:00:00+02:00,OCGT_2,0.0
2030,sc01,04-02 07:00:00+02:00,CCGT_1,18.37105020653562
2030,sc01,04-02 07:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-02 07:00:00+02:00,PV_Malaga,5.68924555372
2030,sc01,04-02 07:00:00+02:00,Wind_Acoruna,12.7031630182
2030,sc01,04-02 07:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-02 07:00:00+02:00,PV_Sevilla,0.530075876234
2030,sc01,04-02 07:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-02 07:00:00+02:00,CCGT_4,0.0
2030,sc01,04-02 07:00:00+02:00,Wind_Gijon,0.08717932889600001
2030,sc01,04-02 07:00:00+02:00,Wind_Bilbo,4.7556587167
2030,sc01,04-02 07:00:00+02:00,CCGT_2,31.0
2030,sc01,04-02 07:00:00+02:00,PV_Cadiz,5.12514736702
2030,sc01,04-02 07:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-02 07:00:00+02:00,Nuclear,5.990411503187999
2030,sc01,04-02 07:00:00+02:00,CCGT_3,5.255536398154377
2030,sc01,04-18 20:00:00+02:00,OCGT_3,0.0
2030,sc01,04-18 20:00:00+02:00,BrownLignite,0.0
2030,sc01,04-18 20:00:00+02:00,OCGT_1,0.0
2030,sc01,04-18 20:00:00+02:00,OCGT_2,0.0
2030,sc01,04-18 20:00:00+02:00,CCGT_1,0.0
2030,sc01,04-18 20:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-18 20:00:00+02:00,PV_Malaga,1025.2
2030,sc01,04-18 20:00:00+02:00,Wind_Acoruna,197.70860549681998
2030,sc01,04-18 20:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-18 20:00:00+02:00,PV_Sevilla,8.21724478267
2030,sc01,04-18 20:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-18 20:00:00+02:00,CCGT_4,0.0
2030,sc01,04-18 20:00:00+02:00,Wind_Gijon,261.44518277350005
2030,sc01,04-18 20:00:00+02:00,Wind_Bilbo,119.64561507404001
2030,sc01,04-18 20:00:00+02:00,CCGT_2,0.0
2030,sc01,04-18 20:00:00+02:00,PV_Cadiz,1025.2
2030,sc01,04-18 20:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-18 20:00:00+02:00,Nuclear,290.5241002804799
2030,sc01,04-18 20:00:00+02:00,CCGT_3,0.0
2030,sc01,06-07 09:00:00+02:00,OCGT_3,0.0
2030,sc01,06-07 09:00:00+02:00,BrownLignite,0.0
2030,sc01,06-07 09:00:00+02:00,OCGT_1,0.0
2030,sc01,06-07 09:00:00+02:00,OCGT_2,0.0
2030,sc01,06-07 09:00:00+02:00,CCGT_1,0.0
2030,sc01,06-07 09:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,06-07 09:00:00+02:00,PV_Malaga,599.8507106129999
2030,sc01,06-07 09:00:00+02:00,Wind_Acoruna,24.61819227725
2030,sc01,06-07 09:00:00+02:00,FuelOilGas,0.0
2030,sc01,06-07 09:00:00+02:00,PV_Sevilla,401.097648358
2030,sc01,06-07 09:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,06-07 09:00:00+02:00,CCGT_4,0.0
2030,sc01,06-07 09:00:00+02:00,Wind_Gijon,65.82039330625001
2030,sc01,06-07 09:00:00+02:00,Wind_Bilbo,139.16228177005
2030,sc01,06-07 09:00:00+02:00,CCGT_2,135.00201278575057
2030,sc01,06-07 09:00:00+02:00,PV_Cadiz,469.28025326599993
2030,sc01,06-07 09:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,06-07 09:00:00+02:00,Nuclear,489.20906873921496
2030,sc01,06-07 09:00:00+02:00,CCGT_3,0.0
2030,sc01,07-01 11:00:00+02:00,OCGT_3,0.0
2030,sc01,07-01 11:00:00+02:00,BrownLignite,0.0
2030,sc01,07-01 11:00:00+02:00,OCGT_1,0.0
2030,sc01,07-01 11:00:00+02:00,OCGT_2,0.0
2030,sc01,07-01 11:00:00+02:00,CCGT_1,0.0
2030,sc01,07-01 11:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,07-01 11:00:00+02:00,PV_Malaga,0.8
2030,sc01,07-01 11:00:00+02:00,Wind_Acoruna,0.514461473
2030,sc01,07-01 11:00:00+02:00,FuelOilGas,0.0
2030,sc01,07-01 11:00:00+02:00,PV_Sevilla,0.6913161944
